Candidate,Party,Type,Date,Title,Speech
Rand Paul,R,p,"May 20, 2015",Press Release - Rand Paul Wants Obama To End The NSA's Bulk Collections Of Phone Data,"Huffington PostBy Laura Barron-Lopez May 20, 2015WASHINGTON -- Sen. Rand Paul (R-Ky.) took to the Senate floor Wednesday to press President Barack Obama to eliminate a provision in the Patriot Act that gives the National Security Agency access to bulk collections of ordinary Americans' phone data.Paul's office said on Wednesday that the senator was filibustering an extension of the Patriot Act, which the Senate plans to consider this week. However, the legislation is not actually under consideration yet, since the Senate is still working on trade legislation, making Paul's takeover of the Senate floor -- which began shortly after 1 p.m. on Wednesday -- more of a long speech than a filibuster.""The president began this program by executive order, he should immediately end it through executive order,"" Paul, who is a candidate for president in 2016, charged. ""For over a year now he has said the program is illegal.""Click here to continue reading the full article: http://www.huffingtonpost.com/2015/05/20/paul-end-patriot-act_n_7344966.html"
Rand Paul,R,p,"May 21, 2015",Press Release - Rand Paul's Timely Takedown of the Patriot Act,"New York TimesBy The Editorial BoardMay 21, 2015He may have annoyed Senate colleagues by seizing the floor for a marathon monologue on Wednesday, but Senator Rand Paul did Americans a singular service by forcing attention to the fact that their civil liberties remain at stake as Congress drifts toward a renewal of the Patriot Act that is likely to do too little to rein in government surveillance programs.""Are you really willing to give up your liberty for security?"" Senator Paul asked in his unexpected, 10-and-a-half-hour quasi-filibuster.The Kentucky lawmaker candidly linked his floor speech to his campaign for the Republican presidential nomination, where he is determined to make more of a public issue of government intrusion into the private lives of Americans after the 9/11 attacks. This is to be welcomed, particularly since so many of his rivals prefer to slide off the issue by endorsing a compromised and faulty renewal of the Patriot Act as it expires on June 1.Click here to continue reading the full article: http://www.nytimes.com/2015/05/22/opinion/rand-pauls-timely-takedown-of-the-patriot-act.html"
Rand Paul,R,p,"May 21, 2015","Press Release - Sen. Paul Stages 11-hour Patriot Act Protest, NSA Programs Poised to Lapse","Fox NewsMay 21, 2015Sen. Rand Paul, R-Ky., helped bring the National Security Agency's domestic spying programs to the brink of lapsing Wednesday after holding the Senate floor for nearly 11 hours to protest the proposed renewal of the Patriot Act.Paul, who is also a candidate for the 2016 Republican presidential nomination, called the law, which expires June 1, an unconstitutional intrusion on Americans' privacy. His speech underscored deep divisions over the NSA's bulk collection of Americans' phone records, which was revealed by former contractor Edward Snowden in June 2013. The Obama administration warned Wednesday that the NSA's bulk collection of phone records would have to start winding down by the end of the week if Congress does not act, and several programs under the Patriot Act would lapse at the end of the month, when the act itself expires. With Paul's speech eating up hours of floor time and congressional lawmakers still at odds over the way forward, at least a partial lapse is now highly likely.Click here to continue reading the full article: http://www.foxnews.com/politics/2015/05/21/sen-rand-paul-speaks-on-senate-floor-for-nearly-11-hours-in-patriot-act-protest/"
Rand Paul,R,p,"June 2, 2015",Press Release - The New Randroids,"SlateBy David AuerbachJune 2, 2015Every time Kentucky Sen. Rand Paul assails mass government surveillance on the floor of the Senate, it is surprising to see who emerges to praise the erratically unorthodox Republican, from Edward Snowden to Glenn Greenwald to true-blue progressive reporter Marcy Wheeler. This support comes with caveats, of course. But the lefty applause for Paul also arrives at a moment of a distinctly lacking enthusiasm for Barack Obama and Hillary Clinton. More importantly, these plaudits align with many of the concerns of a quiet but influential contingent of liberal-leaning techies who might one day become Rand Democratsor Democrats willing to support some other, future right-wing firebrand with lefty-compatible ideas about civil libertiesmuch in the way disaffected blue-collar workers became Reagan Democrats. Think of them as the New Randroidsand definitely not because they admire Ayn Rand, which they don't. Progressives and loyal Democrats would be wise not to ignore them.Rand Paul's father, Ron Paul, has long enjoyed a libertarian following within what I call the tech laitythe vast number of tech workers who don't work for buzzy startups or dominate the tech press. This group of engineers and other research and development workers, far less white and somewhat less male than what's portrayed in the media, clusters around industry hubs in the Bay Area, Seattle, Boston, North Carolina's Research Triangle, Austin, Los Angeles, and so on. The libertarians among them, who hate the Federal Reserve and have funded the presidential ambitions of Paul pere, make up a tiny minority of the whole. What's been surprising is how hard Rand Paul has worked to broaden that small following in the hopes of reaching disaffected Republicans and Democrats. He has about as much chance of winning the nomination as Howard Dean, Paul's closest antecedent, did in 2004. But Dean came closer than most people remember, and he ended up impacting the Democratic agenda (anti-war, expanded health care, gay rights) for years. Paul hopes to do the sameand perhaps make another run at the presidency in 2020 or 2024.One way for him to do this is with the backing of a large chunk of the tech community. Paul and others noticed the large amounts of tech money that helped fuel Ro Khanna's Democratic primary challenge to longtime Silicon Valley congressman Mike Honda last year. They rightly see the tech demographic as ready to get a lot more politically engagedand not necessarily on just one side. Khanna lost, but he's trying again in 2016, and there is no shortage of wealthy, left-libertarian techies who could become a lot more influential should they find the right candidate. Paul wants to be that candidate.Click here to continue reading the full article: http://www.slate.com/articles/technology/bitwise/2015/06/rand_paul_and_the_tech_vote_why_he_wants_it_and_could_just_get_it.html"
Rand Paul,R,p,"June 5, 2015",Press Release - Hundreds Pack Manchester Office To Hear Rand Paul Bash 'Arrogant Washington Machine',"BreitbartBy Matthew BoyleJune 5, 2015MANCHESTER, New Hampshire  At least two hundred people packed into a tiny office space in downtown Manchester to hear 2016 GOP presidential candidate Sen. Rand Paul (R-KY) bash the ""Washington machine"" and hammer both parties in Congress for failing to read legislation like Obamatrade before voting on it.He also touted his big victory this past week against the National Security Agency (NSA) bulk data collection program, and the PATRIOT Actwhich he forced to expire. Paul said as the crowd of hundredswhich started arriving more than an hour before the senator camecheered:Tonight we've got a message, a message for the Washington machine: We've come to take our liberty back. Some in Washington say that you have to trade your liberty for security so we had a big grand debate, 10 and a half hours on one day then we came back for a few more hours. Now some in the Washington machine didn't want me to be there and they didn't want to be there. They wanted to be on vacation. We caused them to give a little bit of their vacation up to have a very important debate: Can you have your liberty, can you keep your liberty and can you also have security?Paul recounted several details from his battle against the NSA and then quoted several intellectuals to back up his argument:We did send a message to the president: The courts told him it was illegal and last week Congress told him, no more, you cannot collect our information. If we want to win again, if we want to be able to win New Hampshire, if we want to win the states we haven't been winning, the states President Obama that we should be winningNew Hampshire, Iowa, Colorado, Pennsylvaniawe are the only candidate right now that leads Hillary Clinton in all of those states.The crowd went wild  even more so as Paul called for term limits in Congress and hammered Congress for not reading legislation  like Obamatrade  as several members of Congress get exposed for supporting Trade Promotion Authority (TPA), which would fast-track the Trans Pacific Partnership (TPP) THAT most of them haven't read.Paul's 2016 opponent Sen. Marco Rubio (R-FL) voted for Obamatrade without reading TPP's textor at least that's the impression his staff, which has continually refused to answer whether he read TPP before voting to fast-track it while making it a pillar of his foreign policy agendanor have many supporters of Obamatrade throughout House GOP leadership. Paul said:The way we're doing it is we're running against the Washington machine. This is the machine that the biggest reform we could probably have that would break the inertia, break the status quo is guess what? They all ought to come home. Let's have term limits for every single one of them. The other thing we're going to need is rules. They don't obey the rules, they don't read the bills, they don't obey their own rules. About a year ago we got a bill that was about a thousand pages plopped on our desk with two hours to read it and vote on it. Even the Senate rules say it's supposed to be 48 hours but when I objected you know what the response was? The response was let's vote to change the rules for this bill.' And that's the problem, that's the arrogance we have in Washington. The arrogance that they somehow think they're more important than we are and they don't really care what our opinion is.Click here to continue reading the full article: http://www.breitbart.com/big-government/2015/06/05/hundreds-pack-manchester-office-to-hear-rand-paul-bash-arrogant-washington-machine-they-dont-read-the-bills/"
Rand Paul,R,p,"June 21, 2015",Press Release - Senator Paul Discusses What His Father Has Taught Him Over the Years,
Rand Paul,R,p,"June 25, 2015",Press Release - 100 New Hampshire Leaders Stand With Rand,"WASHINGTON, D.C.- Rand Paul for President today announced the endorsement of 50 New Hampshire leaders and activists. These endorsers join N.H. State Senators Andy Sanborn and Kevin Avard along with 25 State Representatives and 23 other endorsers, totaling 100 endorsements by public officials, business leaders, and activists. Tom Barton, Washington- Ron Paul 2012 Town Chair and Liberty Activist.Jacob Brahm, Manchester- Member of the Manchester Mayor's Youth Advisory Council.Sam Brown, Concord- Concord ActivistJason Bueno, Amherst- Hillsborough County ActivistJames Carroll, Manchester- Former Vice President of Students for a Sensible Drug Policy at Keene State College.Eric Catman, Berlin- Former Chairman of the Coos County Republican CommitteeLorraine Chauvin, Manchester- Manchester ActivistPaul Chauvin, Manchester- Manchester ActivistBrian Chen, Hanover- Liberty activist and Student at Dartmouth College.Daniel Chouinard, Nashua- Nashua ActivistElizabeth Comeau, Dover- Liberty Activist and Leader in the Dover Business Community.Karl Cooper, Manchester- Manchester ActivistRachel Corbett, Ashuelot- Cheshire County ActivistTimothy Cronin, Pelham- Hillsborough County ActivistChristopher David, Dover- Activist and EntrepreneurDavid Delorey, Francestown- Hillsborough County Republican ActivistSam Eaton, Enfield- Chair of the Enfield Budget Committee, Ron Paul 2012 Town Chair and Small Business OwnerJesse Edwards, Auburn- Liberty Activist and Small Business OwnerTom Flaherty, Milford- US.. Army Veteran, Small Business Owner, and a Founding Member of the Nashua Area Tea PartyHarrison Frank, Amherst- Hillsborough County ActivistEdward Gawlowicz, Bedford- Hillsborough County ActivistDaniel Gennarelli, Windham- Rockingham County ActivistSean Glazier, Manchester- Manchester ActivistJacqueline Glazier, Manchester- Manchester ActivistIrena Goddard, Concord- Former Hopkinton Republican Committee ChairLisa Gravel, Manchester- Liberty Activist and Former Candidate for Ward 7 AldermanHon. Paul Harrington, Nashua- Former State Representative and Ron Paul 2012 Town ChairPhillip Carter Harris, Manchester- Former candidate for State Representative in Manchester and Town Chair for Ron Paul 2012Craig Haynie, Manchester- Secretary of the Manchester Republican Committee and Former Candidate for Ward 2 AldermanJoseph Kiely, Temple- Hillsborough County ActivistLinda Lagana, Nashua- Ron Paul 2012 Town Chair and Small Business OwnerHon. Robert Malone, Alton- Former State Representative and Alternate Delegate to the National Convention for Ron Paul in 2012Michael McCosh, Manchester- Manchester ActivistMichael McIsaac, Wilton- Hillsborough County ActivistAnthony Nino, Amherst- Air Force Veteran and Supporter of Ron Paul 2012John O'Day, Rindge- Member of the Rindge, Jaffrey and Fitzwilliam GOPLeslie Peik, Hollis- Ron Paul 2012 Town ChairKathryn Peterson, Nashua- Longtime Republican Activist and Ron Paul 2012 Town ChairJeremy Ponn, Londonderry- Rockingham County ActivistBonnie Remick, Madison- Carroll County ActivistSam Renaud, Hancock- Hillsborough County ActivistMike Ricker, Manchester- Veteran, 2nd Amendment Activist and Business OwnerPatrick Shaheen, Nashua- Law Student and Liberty ActivistTaylor-Marie Strachan, Nashua- Nashua ActivistGreg Surbey, Nashua- Former candidate for State Representative and Ron Paul 2012 Town ChairSean Themea, Chester- Student and Republican ActivistKevin Verville, Deerfield- Chairman of the Deerfield Municipal Budget Committee and Ron Paul 2012 Town ChairBill Walker, Plainfield- Member of the Sullivan County Republican CommitteeLeah Wolczko, Goffstown- Former Goffstown Republican Committee Chair and Ron Paul 2012 Town ChairDenise Worcester, Deering- Rockingham County Activist""By expecting Congress to read their bills and insisting that we protect our Constitution, combined with bold proposals like his recent Fair and Flat Tax plan, Rand Paul is helping us build the strongest grass roots team in the First in the Nation Primary,"" said Mike Biundo, Senior Adviser and N.H. Chief Strategist."
Rand Paul,R,p,"June 30, 2015",Press Release - Rand Paul for President Names Doug Wead as Senior Adviser,"WASHINGTON, D.C. - Rand Paul for President today announces the addition of Doug Wead as Senior Adviser and Religious Liaison.Doug Wead is an Indiana native, Presidential historian, New York Times bestselling author and former Special Assistant to the President in the George H.W. Bush White House. He worked on evangelical outreach with both George H.W. Bush and George W. Bush. Wead is a veteran of six presidential campaigns, most recently serving as a Senior Adviser to Ron Paul's 2012 presidential bid. Doug Wead wrote Ronald Reagan's campaign biography in 1980 and served three times with Mrs. Reagan as Co-Chairman of the bi-partisan Charity Awards Dinner. In 1988 he authored a book of interviews with George H.W. Bush. Wead is commonly credited with having coined the phrase ""compassionate conservative.""""Senator Rand Paul is unlike any other Republican,"" says Doug Wead. ""He is the only contender who beats Hillary Clinton head to head in battleground states, and I think it's because Rand Paul has real, organic support from youth, from Hispanics, from African-Americans and from Independents. Rand Paul speaks to those who care about civil liberties, criminal justice reform, ending corruption in our economy, and restoring the American Dream. I am proud to Stand with Rand as he runs for President of the United States.""""I am very grateful to have Doug Wead's endorsement and support. He is an incredibly influential conservative and evangelical leader, and I look forward to working alongside Doug to solve our nation's current moral crisis,"" said Sen. Rand Paul."
Rand Paul,R,p,"July 10, 2015",Press Release - Rand Paul Seeks to Unleash the American Dream in Detroit,"HIGHLAND PARK- Sen. Rand Paul today brought his message of liberty to Michigan for a two-day tour through the state. He began his trip by visiting the community of Highland Park. After touring the city, Sen. Paul joined Mayor DeAndre Windom for an 'Unleash the American Dream' event on location at the Midland Development 91 project. Other local elected officials, business leaders and religious leaders also joined Sen. Paul in this discussion as they seek to end the cycle of poverty that has plagued our nation's inner cities. ""As the leader of this city, I am always exploring opportunities to communicate with local, national and global audiences about the challenges we face relating to economic development. This type of transparency opens the doors to new ideas and conversations, which then lead to processes to create change-not just in our city, but cities across the nation like ours. We welcome Senator Rand Paul and the delegation as we continue our pursuit to the Rebirth of Highland Park,"" said Mayor Windom.""I agree with Mayor Windom's belief that transparency opens doors and encourages conversations which then lead to solutions - and not just in Highland Park, but cities across the nation. I came to Highland Park to see how Washington's policies are impacting our nation's urban cities. It's time to empower our communities. It's time to make Washington work for our communities,"" Sen. Paul said.""It's time for new models to help more Americans live the American Dream- models like my 'Fair and Flat Tax' plan, and Economic Freedom Zones. New models that let working Americans keep more of their hard-earned money. It's time for the men and women of Highland Park to make decisions for their communities, not the folks in Washington who have never stepped foot in Highland Park. I believe a true leader should not be concerned with gaining power for themselves, but rather giving power back to the people, and as President, that is exactly what I will do."" "
Rand Paul,R,p,"July 15, 2015",Press Release - Senator Paul's Visit to Michigan,"HIGHLAND PARK, MI - A small crowd gathered on the front lawn of a home in Highland Park to hear from presidential hopeful and U.S. Senator Rand Paul Friday afternoon.Appearing with a handful of local elected officials, including Democratic Highland Park Mayor DeAndre Windom, and business leaders, Paul delivered a short outline of his political strategy during his ""Unleash the American Dream Event.""The Republican candidate said Friday that one of the problems with Washington, D.C. is that Republicans and Democrats are always fighting.""We never get the solutions, because we don't have conversation,"" Paul said. ""I came here, really, not to tell the mayor how to do his job, but to learn more about your city...the thing I think we all have to acknowledge is we face a lot of problems in our country...so we need to figure out what works and what doesn't work.""Read the entire piece from MLive"
Rand Paul,R,p,"July 15, 2015",Press Release - Rand Paul for President Today Announced the Addition of Former State Representative Tom McMillin and Former Republican National Committee Member Chuck Yob as Co-Chairmen of the Michigan Grassroots Leadership Team,"Rand Paul for President today announced the addition of former State Representative Tom McMillin and former Republican National committee member Chuck Yob as co-chairmen of the Michigan Grassroots Leadership Team. McMillin and Yob will join Michigan State Co-Chairman Justin Amash as key members of Rand Paul's Michigan leadership team. This announcement comes after Sen. Paul's successful, two-day swing through the Great Lakes State. He began his trip by hosting an 'Unleash the American Dream' event in Highland Park with Mayor DeAndre Windom, followed by a breakfast with the 10th District GOP in Macomb County, and meet and greets in Flint, Dewitt, and Holland. Former State Rep. Tom McMillin served in the Michigan House of Representatives from 2009-2014. McMillin was the chairman of the House Oversight Committee, the Joint Committee on Administrative Rules and was temporary chairman of the Education Committee. He was regularly tagged as one of the most conservative legislators in Lansing. McMillin was Mayor of Auburn Hills and served on its City Council for 9 years. He has been a Republican precinct delegate since the late 80s, has served as a GOP State Committeeman and was elected as a delegate to the 1996 and 2000 Republican National Conventions. McMillin is a CPA and currently serves as 8th District GOP Chairman of the Michigan Republican Party.""I am proud to support Rand Paul for President because he is not afraid to stand up against the Washington Machine. I want a leader who will dramatically cut the size and scope of the federal government and return power back to the people. As a CPA, I support Rand Paul's 'Fair and Flat Tax' plan because I believe it will put our nation back on the road to prosperity,"" Former State Rep. Tom McMillin said. Chuck Yob is well known for his strong support from the grassroots base of the Republican Party with a history of winning tough contested conventions. He served on the Republican National Committee for 19 years and as the Co-Chairman of George W Bush for President, Co-Chairman of John McCain 2008, and Regional Political Director for Reagan for President in 1980. Yob had key roles in the election of almost every statewide Michigan Republican for the past 30 years including Governor John Engler and Governor Rick Snyder. ""I am supporting Rand Paul for President because he is the strongest candidate we can nominate to defeat Hillary Clinton,"" Chuck Yob said. ""I am honored to have the support of Former State Rep. Tom McMillin and Chuch Yob. These men are leaders within their state and within the grassroots movement. Together, we will grow the Republican party by standing for the entire Bill of Rights and by unleashing the American Dream through plans like Economic Freedom Zones and the 'Fair and Flat Tax',""Sen. Paul said."
