Candidate,Party,Type,Date,Title,Speech
Bernie Sanders,D,p,"May 22, 2015","Press Release - Bernie Sanders Calls 100,000th Campaign Contributor","Bernie Sanders calls Kinsey from Fernandina Beach, Florida, to thank him for being the 100,000th contributor to our presidential campaign."
Bernie Sanders,D,p,"May 26, 2015",Press Release - Sanders Launches Presidential Campaign in Vermont,"U.S. Sen. Bernie Sanders on Tuesday launched his campaign for the Democratic Party presidential nomination. In a speech at Waterfront Park before a crowd police estimated at more than 5,000 strong, Sanders laid out the serious challenges facing the country and detailed an ""Agenda for America"" calling for specific proposals to provide bold solutions.""Today, with your support and the support of millions of people throughout this country, we begin a political revolution to transform our country economically, politically, socially and environmentally,"" Sanders said. ""Today, we stand here and say loudly and clearly that; 'Enough is enough. This great nation and its government belong to all of the people and not to a handful of billionaires, their Super PACs and their lobbyists.'""Let me be very clear,"" he added. ""There is something profoundly wrong when the top one-tenth of 1 percent owns almost as much wealth as the bottom 90 percent and when 99 percent of all new income goes to the top 1 percent. There is something profoundly wrong when, in recent years, we have seen a proliferation of millionaires and billionaires at the same time as millions of Americans work longer hours for lower wages and we have the highest rate of childhood poverty of any major country on earth. There is something profoundly wrong when one family owns more wealth than the bottom 130 million Americans. This grotesque level of inequality is immoral. It is bad economics. It is unsustainable. This type of rigged economy is not what America is supposed to be about. This has got to change and, as your president, together we will change it.""In his remarks, Sanders discussed serious issues confronting the country including the 2010 Supreme Court ruling that struck down campaign finance laws. ""As a result of the disastrous Supreme Court decision on Citizens United, the American political system has been totally corrupted and the foundations of American democracy are being undermined. What the Supreme Court essentially said was that it was not good enough for the billionaire class to own much of our economy. They could now own the U.S. government as well. And that is precisely what they are trying to do.""Sanders also addressed the planetary crisis of climate change. ""When we talk about our responsibilities as human beings and as parents, there is nothing more important than leaving this country and the entire planet in a way that is habitable for our kids and grandchildren. The debate is over. The scientific community has spoken in a virtually unanimous voice. Climate change is real. It is caused by human activity and it is already causing devastating problems in the United States and around the world.""Sanders said his campaign will focus on those and other substantive issues, not personal attacks or negative ads.In the few weeks since he officially formed a presidential campaign committee on April 30, Sanders has lined up more than 100,000 supporters and volunteers through BernieSanders.com. (An expanded webpage was launched on Tuesday to coincide with the campaign kickoff.) Sanders also has raised millions of dollars, mostly in small contributions of about $40 per person.After Tuesday's rally in Burlington, where Sanders served as mayor in the 1980s, he was headed on Wednesday to New Hampshire, home of the first-in-the-nation presidential primary. On Thursday, he travels to Davenport, Iowa, for the first of several stops in the Hawkeye State, which holds the first presidential caucuses. He has begun building staffs in both states to help organize what will become a nationwide grassroots campaign."
Bernie Sanders,D,p,"May 28, 2015",Press Release - New Hampshire Campaign Kicks into Gear,"What a day! We left Burlington on Wednesday morning after an extraordinary kickoff on Tuesday evening, which was attended by more than 5,500 Vermonters. Our first day on the trail in New Hampshire was beyond belief. There were overflow crowds at each of three stops, and the enthusiasm among supporters was palpable.Bernie spoke at a town meeting at New England College in Concord, the state capital, which was attended by over 200 people. So many showed up that Bernie later spoke to an overflow crowd of about 100 at a nearby park. At the college, three students spoke about the impact of student debt. They thanked Bernie for his work on legislation to provide free tuition to public colleges and universities and to substantially lower interest rates for student loans.We then drove to Epping, New Hampshire, for what was to be a small house party. It turned out that there was an overflow crowd of about 150 people in a tent in the backyard of the home of Katy Williams and Brant Hardy. The discussion was centered on campaign finance reform and the need to get big money out of politics.Also during the afternoon Bernie met with the Concord Monitor editorial board and was interviewed by radio host Chris Ryan.We finished the day in Portsmouth, New Hampshire. The energy was unbelievable. As hundreds streamed in, more than 700 people filled every seat in the pews and more than 100 stood in the doors along the side. It was an incredible turnout by an enthusiastic audience. All in all, this was an evening we will not soon forget. ""We are on the road to victory in New Hampshire,"" Bernie told the crowd at South Church.Now on to Iowa.ConcordEnthusiastic supporters packed out a small New England College meeting room in Concord. About 250 came out to see the senator in a crowd that overflowed outside of the room. Bernie took some time after the town meeting to address the overflow crowd from a megaphone.EppingKathryn Williams and Brant Hardy hosted a wonderful meeting at their picturesque home in Epping. Close to 200 supporters showed up to talk about the important issues facing our nation.PortsmouthMore than 750 funneled into a packed South Church in Portsmouth where Bernie delivered a stirring speech that had the audience on their feet several times. The senator answered a lot of questions from the energetic crowd."
Bernie Sanders,D,p,"May 29, 2015",Press Release - On the Road in Iowa,"The crowds are incredible.Here in Davenport along the banks of the Mississippi River, more than 650 people were at Bernie's first stop on his first trip to Iowa after announcing his candidacy for the Democratic Party presidential nomination. The ""crowd of 500+  may be largest for an individual candidate in Iowa this year,"" The New York Times' Trip Gabriel tweeted. He said there were chants of ""Bernie, Bernie"" as the senator arrived at the meeting room on the campus of St. Ambrose University.Sanders spoke and answered questions for nearly two hours in remarks that focused on the economy. He ""attacked big business and billionaires"" and said that ""the gap between the rich and everyone else is growing wider,"" according to Iowa newspaper and television reports.""This campaign is not about Bernie Sanders, it's not about Jeb Bush and it's not about Hillary Clinton. It's about you, and these young people up here,"" Sanders said told the university audience.Bernie mentioned his legislation to make public colleges and universities tuition free, as they are in many countries overseas and as it used to be in the United States. He also said students and their parents ought to be able to negotiate better rates on student loans. He would boost in minimum wage eventually to $15 an hour. He also pledged to put 13 million Americans to work by investing $1 trillion in rebuilding roads and bridges and other infrastructure projects.""What we have got to do is to create an economy that works for all of us, not just the top 1 percent,"" Bernie said."
Bernie Sanders,D,p,"May 30, 2015",Press Release - We're Touching a Nerve,"The big room at a community center in Iowa City was packed long before the meeting was to begin. Those who couldn't get in  and there were a couple hundred of them  jammed shoulder-to-shoulder in the community center lobby. Inside the meeting hall, when Bernie took the stage and scanned the crowd, he was blown away. ""We're touching a nerve,"" he said.At that event near the campus of the University of Iowa and speaking later to another overflow crowd in Ames, the home of Iowa state, some of the loudest cheers were for Bernie's proposal to make four-year colleges and universities tuition free.The senator had been introduced at Torrents, near the university, by Cornelia Flora of the group Grassroots for Bernie. She brought the crowd to its feet when she announced, for the first time anyone ever said these words in Iowa about Bernie, ""Ladies and gentlemen, the next president of the United States."""
Bernie Sanders,D,p,"May 30, 2015",Press Release - Questions in the Quad Cities,Bernie Sanders holds town hall meetings in the Quad Cities in Iowa.
Bernie Sanders,D,p,"May 30, 2015",Press Release - A Serious Player,"With a mounting sense of excitement, Bernie's three-day Iowa campaign swing took him on Thursday from Davenport to Muscatine and on to West Branch.At City Hall in Davenport, Bernie met with Mayor Bill Gluba, the top official in Iowa's third largest city. Gluba told reporters afterward that he was ""impressed"" with Sanders' performance Wednesday night at a packed auditorium at St. Ambrose University. ""He became a serious player in the Iowa caucus last night,"" Gluba said. ""If he keeps at it, he is going to capture the hearts and minds of Iowans.""Then It was on to Muscatine Community College for a mid-day meeting with more than 100 people. ""I've been hearing great things about Bernie Sanders and I wanted to check it out for myself,"" Mike Will told the Muscatine Journal. ""He adds real American values and morals, a voice for everyone,"" Andrew Anson said.By Thursday evening a big crowd of more than 200 people gathered in the beautiful backyard of the West Branch home of Dave Johnson and Jennie Embre. ""There is a little bit of magic about him like there was about Obama,"" Johnson told a reporter afterward."
Bernie Sanders,D,p,"May 31, 2015",Press Release - Sanders Calls for Early Presidential Debates,"U.S. Sen. Bernie Sanders on Sunday called for a series of debates beginning this summer involving Democratic presidential candidates to flesh out their positions on key issues like trade policy and global warming.He also proposed debates with Republican White House hopefuls to highlight policy differences between the major parties on core issues like how to create jobs, address income inequality, provide health care and expand Social Security.In an interview on NBC's ""Meet the Press"" with moderator Chuck Todd, Sanders said early debates would help voters understand candidates' positions on important issues. ""When we talk about the important issues, Chuck, we need a lot more debates in this campaign. I hope very much that we can begin with the Democratic candidate debates as early as July and have some Republicans in those debates as well,"" he said.Debates could help voters understand, for example, how candidates may differ on a proposed 12-nation Pacific Rim trade deal now before Congress. Sanders opposes the Trans-Pacific Partnership because he believes it would cause more U.S. manufacturing plants to close and result in the transfer of millions of jobs to low-wage nations like Vietnam, where the minimum wage is 58-cents an hour.Debates also could clarify where candidates stand on whether to promote the use of the dirtiest oil on the planet from Canada's tar sands region by constructing a pipeline to ship the crude oil from Alberta to U.S. refineries along the Gulf of Mexico. Sanders opposes the pipeline.Early debates involving both Democrats and Republicans also could revive interest among ordinary voters in the democratic process. One way to get disillusioned voters to participate in elections would be to make it clear that there are major differences between a progressive agenda and the reactionary platform of the Republican Party. That is why Sanders suggested debates including Republican candidates as well as his Democratic rivals for the nomination."
Bernie Sanders,D,p,"May 31, 2015",Press Release - Sanders Ends Road Trip with Packed Meeting in Minneapolis,"A long line of people snaked for blocks outside the Minneapolis American Indian Center on Sunday as another overflow crowd turned out to hear Democratic presidential candidate Bernie Sanders talk about his Agenda for America to create jobs and rebuild the middle class.More than 2,000 people packed into a basketball gymnasium and as many more stood outside on a cool Minnesota morning cheering loudly when the U.S. senator from Vermont thundered, ""Our country belongs to all of our people and not just a handful of billionaires.""It was the biggest turnout since last Tuesday when more than 5,000 supporters showed up to support Sanders at his formal campaign kickoff rally at a lakefront park created along Lake Champlain in Burlington when he was mayor.In less than a week, Sanders took his message to more than 10,000 people from the packed-pews of the old South Church in Portsmouth, New Hampshire, to a standing-room-only meeting at St. Ambrose University in Davenport, Iowa.The turnouts reflected the building momentum of what Bernie said must be a mass movement to create a ""political revolution"" aimed at restoring democracy for the people in the United States. ""We are going to go directly to the people in meetings like this and we're going to be knocking on doors all over Minnesota and all across America,"" Sanders told the big and boisterous audience here in that state that holds caucuses early next year when the presidential nominating process gets underway.He laid out detailed policy prescriptions including a $1 trillion push to rebuild America's crumbling roads and bridges and create 13 million good-paying jobs. He said he will lead the effort in Congress to block a new 12-nation trade deal that would ship more American jobs to low-wage nations overseas. He called for raising the minimum wage eventually to $15 an hour from today's starvation wage of $7.25 an hour. He said the wealthy and profitable corporations should not be allowed to continue evading taxes by sheltering profits in offshore tax havens like the Cayman Islands. He said 4-year public colleges and universities should be tuition free. He advocated a Medicare-for-all, single-payer health care system.""Think big,"" Sanders exhorted the crowd.""Bernie Sanders can't do it alone. We have got to do it together through a strong grassroots movement,"" he said. ""We have got to think big. Imagine a nation and a government that works for all of us, not a government dominated by billionaires and their lobbyists. We have got to stand together because when we do there are a heck of a lot more of us than them."""
Bernie Sanders,D,p,"June 1, 2015",Press Release - Sanders Writes to DNC Chair on Debates,"NEW YORK,  U.S. Sen. Bernie Sanders, a candidate for the Democratic presidential nomination, on Monday urged Rep. Debbie Wasserman Schultz, the Democratic National Committee chair, to consider a series of debates among Democratic candidates beginning this summer.Sanders also suggested that Democratic candidates would benefit by engaging in early debates with Republican candidates.Sanders also called for a ""50-state strategy"" in which debates would be held in states that, at this time, are not electing Democratic candidates.To read the letter, click here."
Bernie Sanders,D,p,"June 2, 2015",Press Release - Sen. Bernie Sanders Returns to New Hampshire on Saturday,"U.S. Sen. Bernie Sanders will travel to New Hampshire on Saturday for a town meeting in Keene. It will be Sanders' 12th trip to New Hampshire in the past two years.Earlier that morning, the Vermont senator will take part in his home state's annual Strolling of the Heifers parade in nearby Brattleboro.Here is Saturday's itinerary:Saturday, June 610 amSanders will march in the Strolling of the Heifers parade, the centerpiece of a weekend-long series events designed to celebrate and support family farmers. At the conclusion of the parade, the senator will address the crowd at the Brattleboro Commons. The parade begins near Flat St. and Main St., Brattleboro, Vermont 05301.1 pmTown meeting at the Keene Recreation Center, 312 Washington St., Keene, New Hampshire, 03431."
Bernie Sanders,D,p,"June 6, 2015",Press Release - SRO Crowd for Sanders in Keene,"KEENE, N.H.  A big turnout packed a community center here and spilled outside on Saturday when U.S. Sen. Bernie Sanders spoke at a town meeting.The standing-room-only crowd of more than 750 cheered Sanders' proposals for dealing with wealth and income inequality, making college tuition-free, combating climate change and getting big money out of politics.Sanders was introduced by Emily Hague, an at-large Keene City Council member. Bernie's work on the environment was an inspiration to her, she said. It's also why she announced at the outset of the meeting that she is endorsing Sanders in New Hampshire's first-in-the-nation primary for the Democratic Party presidential nomination.The big turnout was evidence of a growing groundswell of support. ""This is not about Bernie Sanders,"" he said. ""You can have the best president in the history of the world but that person will not be able to address the problems that we face unless there is a mass movement, a political revolution in this country. Right now the only pieces of legislation that get to the floor of the House and Senate are sanctioned by big money, Wall Street, the pharmaceutical companies. The only way we win and transform America is when millions of people stand up as you're doing today and say. 'Enough is enough. This country belongs to all of us and not a handful of billionaires.'""""I am not going to give up,"" Sanders said. ""We are going to take them on.""His wide-ranging remarks focused on issues ranging from his proposals to raise the minimum wage, create millions of jobs, establish pay equity for women workers and develop trade policies that help American workers. Those and other detailed proposals would address the growing gap in wealth and income inequality in the United States.""We live in a nation which is the wealthiest nation in the history of the world but almost all of that wealth rests in the hands of a handful of billionaires and that is something that has got to change,"" he said. The issue of wealth and income inequality is the great moral issue of our time. It is the great economic issue of our time, it is the great political issue of the time and we are going to address it.""Earlier Saturday, Sanders marched through Brattleboro, Vermont, in the Strolling of the Heifers parade to support family farmers. ""The Strolling of the Heifers is one of the great events in Vermont,"" Sanders said. ""It celebrates Vermont agriculture and family farms. It gives us an opportunity to visit with a lot of old friends. It brings people together and it's a lot of fun."""
Bernie Sanders,D,p,"June 8, 2015",Press Release - Strong Support for Sanders in Wisconsin,"BURLINGTON, Vt.  A straw poll at the Wisconsin Democratic Party convention in Milwaukee over the weekend gave Sanders the backing of 41 percent of the delegates. The strong showing put Sanders close to former Secretary of State Hillary Clinton's 49 percent.""The Wisconsin straw poll and huge turnouts at town meetings in New Hampshire and Iowa are sending a message that people care about real issues like income inequality and the collapse of the American middle class,"" said Jeff Weaver, the manager of Sanders' campaign for the Democratic Party presidential nomination.""Wow!"" was the one-word tweet from Sanders' senior adviser Tad Devine when the straw poll results were announced by wispolitics.com.Madison-based journalist John Nichols called the straw poll ""another sign of unexpected and significant support"" for Sanders. He wrote for The Nation that Sanders' most important support in the state comes from organized labor."
Bernie Sanders,D,p,"June 13, 2015",Press Release - Sanders Wins South Carolina Labor Backing,"MARSHALLTOWN, Iowa  Speaking at a union hall here, U.S. Sen. Bernie Sanders on Saturday welcomed news that the South Carolina AFL-CIO executive board passed a resolution supporting his candidacy for the Democratic Party presidential nomination and recommending his endorsement by the state and national labor organization.""We call on the AFL-CIO, union members and working people everywhere to unite behind Bernie Sanders and elect the president America's workers desperately need,"" the resolution said. The resolution ""strongly urges"" the national AFL-CIO to endorse Sanders.To read the entire resolution, click here.Erin McKee, president of the South Carolina AFL-CIO, said the executive board member who recommended Sanders said ""nobody in a very long time has stood up for working people and labor like Bernie Sanders has.""South Carolina is among the first four states in the nation to hold primaries or caucuses to begin the process of selecting the Democratic Party presidential nominee. The action by the South Carolina executive board made it the second state, after Vermont, to back Sanders.Sanders learned the news while campaigning in Iowa, home of the first-in-the nation caucuses.""We are very pleased to have received the support of the executive board and their recommendation that the South Carolina and national AFL-CIO follow their lead,"" Sanders said as he prepared to address an audience at United Auto Workers hall."
Bernie Sanders,D,p,"June 14, 2015",Press Release - Sanders Calls on Clinton to Support American Workers,"CEDAR RAPIDS, Iowa  U.S. Sen. Bernie Sanders on Sunday urged former Secretary of State Hillary Clinton to take a stand against a proposed 12-nation trade agreement which backers are expected to try to resurrect this week.""Corporate America and Wall Street are going to bring that bill back to the House. I would hope very much that Secretary Clinton will side with every union in the country, virtually every environmental group and many religious groups and say that this TPP [Trans-Pacific Partnership] policy is a disaster, that it must be defeated and that we need to regroup and come up with a trade policy which demands that corporate America starts investing in this country rather than in countries all over the world,"" Sanders said on the CBS News program ""Face the Nation."" ""I look forward to working with Secretary Clinton on this issue,"" he added.""There is no question that what our trade policy has been for many years is to allow corporate America to shut down plants in this country, move abroad, hire people at pennies an hour and then bring their products back to the United States. It is a failed trade policy and I would hope that the secretary joins Elizabeth Warren, Sherrod Brown and the vast majority of Democrats in the Congress in saying, 'No. We've got to defeat this piece of legislation,'"" Sanders told John Dickerson.Clinton's support could be decisive, the senator added in a statement after the interview. ""If she joins us, we could stop this disastrous deal once and for all,"" he said.Some 60,000 factories and millions of good-paying jobs have been lost in the United States since 2001. ""I'm not saying trade is the only reason but it is a significant reason why Americans are working longer hours for lower wages and why we have seen our jobs go to China and other low-wage countries,"" Sanders said.The House of Representatives on Friday derailed the deal in a vote which may be only a temporary victory for American workers. Supporters of the Trans-Pacific Partnership  multi-national corporations, Wall Street and pharmaceutical companies  are sure to try again this week to give President Barack Obama fast-track authority to negotiate an agreement that could be passed by an up-or-down vote in Congress."
Bernie Sanders,D,p,"June 17, 2015",Press Release - Bernie-mentum Spreads to Nevada and South Carolina,"Bigger Halls Booked as Crowd Expectations RiseBURLINGTON, Vt.  Responding to swelling interest, U.S. Sen. Bernie Sanders' presidential campaign moved town meetings set for this weekend to much bigger spaces in Las Vegas and Charleston, South Carolina. The campaign also made contingency plans to accommodate the thousands of people who have indicated they plan to see Sanders on Saturday in Denver.""The more people get to know about Bernie and what he stands for the more they want to be part of his political revolution,"" said Jeff Weaver, Sanders' campaign manager. ""I think there's just a hunger out in the country for someone to speak to the issues that really affect the lives of middle income and working families,"" he added.The events are free and open to the public, which makes turnout projections difficult to calculate precisely, but Weaver said the campaign changed the event sites in Nevada and South Carolina based on indications that much bigger crowds of people plan to attend than were initially anticipated.Here is the itinerary for this weekend with new locations in Nevada and South Carolina:Friday, June 199 a.m.Las Vegas town meeting, Treasure Island Ballroom, Treasure Island Casino, 3300 South Las Vegas Blvd, Las Vegas, Nevada11:30 a.m.Speech at the National Association of Latino Elected and Appointed Officials 32nd Annual Conference, Aria Resort and Casino, 3730 South Las Vegas Boulevard, Las Vegas, NevadaSaturday, June 207:30 p.m.Denver rally, Hamilton Gymnasium at the Ritchie Center, University of Denver, 2240 E. Buchtel Blvd., Denver, ColoradoSunday, June 217 p.m.Charleston town meeting, Burke High School, 244 President St., Charleston, South Carolina*UPDATE: Sen. Bernie Sanders is postponing this planned trip to Charleston, South Carolina,on Sundayas the nation and Charleston community mourn the deaths of nine people killed by a gunman inside an historic black church."
