Candidate,Party,Type,Date,Title,Speech
Rick Santorum,R,s,"August 26, 2011",Statement by Senator Santorum on the GDP Growth Downgrade,"Struggling U.S. Economy In Desperate Need Of Tax and Budget SuretyVerona, PA - Former Senator Rick Santorum (R-PA) made the following statement in response to new data showing that our economy grew at an even more anemic pace than originally thought, growing at only 1.0% rather than 1.3% annually.Sen. Santorum said, ""This is just another example that President Obama's economic policies have failed. President Obama needs to change course now before we officially sink into another recession. It's time to lower tax rates and reduce the regulatory burden to incentivize manufacturing jobs back in the U.S. Our country needs to pass a Balanced Budget Amendment to our Constitution so markets know we are serious about fiscal sustainability and that we will not fall into the trap far too many European countries find themselves in today."""
Rick Santorum,R,s,"September 2, 2011","Statement by Senator Santorum - ""...President Obama's Economic Policies Would Need to Improve Dramatically to Even be Described as 'Incompetent'""","Verona, PA - Former Senator Rick Santorum (R-PA) made the following statement in response to this morning's disappointing jobs report.Senator Santorum said, ""This morning's jobs report is another sad sign that President Obama's economic policies would need to improve dramatically to even be described as incompetent. For three years, in speech after speech, the President has claimed to be focused on the American worker, but month after month and report after report shows the opposite. So either, the President's economic policies are killing this economy or his lack of leadership - either way, President Obama is to blame. Employers need certainty and freedom to expand and that what my jobs plan would do.""In July, Senator Santorum released his jobs plan focusing on putting America back to work, with a focus on the ""great middle of America,"" the manufacturing sector. Senator Santorum's plan would: Eliminate the corporate tax for all domestic manufacturers (take it from 35% to 0%); Repatriate taxes on profits secured overseas at a 5% rate rather than the current 35% tax rate; Reduce regulatory burdens on manufacturers; and Expand domestic energy exploration to lower energy costs for manufacturers."
Rick Santorum,R,s,"September 11, 2011","Statement by Senator Santorum on the Commemoration of the 10th Anniversary of September 11, 2001","Verona, PA - Former Senator Rick Santorum (R-PA) made the following remarks in commemoration of the 10th anniversary of the September 11th, 2001 terrorist attacks.Senator Santorum said, ""Today marks the 10th anniversary of the most despicable and cowardly acts of violence ever carried out against our nation. But in our darkest hour, the heroism of the American spirit served as a beacon of strength, light, hope and healing for the entire world. As a nation we came together - rejecting what divides us and instead we were clinging to what makes us one nation under God. Today, let's reflect on that unifying American spirit - remembering and praying for those innocent people who lost their lives 10 years ago. May God bless the United States and her people as we continue to heal from the decade old wounds - and may this day serve as a sobering reminder that we must remain united and vigilant against the radical threat that still looms, seeking to destroy us not for what we have done but for who we are as a people."""
Rick Santorum,R,s,"September 12, 2011",Statement by Senator Santorum on Remembering 9/11,"As we mark the 10th anniversary of the despicable acts of violence against thousands of innocent Americans, we more importantly remember the heroism found in the American spirit on this day a decade ago. We saw heroism in the firefighters and police officers who bravely entered the Twin Towers never to return to their families again; we saw heroism in the men and women aboard Flight 93 who struck the first counterattack for freedom; and we saw heroism in the families who have continued on without loved ones they never expected to lose forever.As a nation we came together to confront the evil that attacked us that sunny September morning, but we must remain united and vigilant against the threat that still looms, seeking to destroy us not for what we have done but for who we are as a people.Today my prayers are with the families of the men and women, police officers and firefighters who lost their lives 10 years ago and those who continue to heal from the wounds of a decade ago. And as we honor this day and the events that changed our country forever, may we remain steadfast in our commitment to defeating those who stand in such defiance of what it means to be an American."
Rick Santorum,R,s,"September 14, 2011",Statement by Senator Santorum - Only One with Record on National Defense,"From the Washington Post: Rick Santorum said, ""As I said on Greta Van Susteren's show last night, I listened to both men answer and I couldn't believe that neither person mentioned the word victory. To stand for anything less is a disservice to our troops, their families, and our nation. Let me be clear, I hate war - and every day I pray for our troops safe and speedy return. In fact, I believe our troops should come home as soon as the job is done. But the problem is, Barack Obama has never outlined a mission for victory. We cannot leave the region when there is still a good chance the Taliban can take control. To leave leadership in the hands of a radical terrorist group, known for its horrific treatment of women and for carrying out unprovoked terrorist attacks on this country - with promises for more - is something I am unwilling to do. The number one job of our president is to defend America, and for Governor Perry to skirt this complicated issue for an applause line shows a fundamental misunderstanding of the region and a level of inexperience only topped by our current president."""
Rick Santorum,R,s,"September 14, 2011",Statement by Senator Santorum - Pick for Judicial Appointee Under Bush in 2002 Now Rules Against Obamacare,"Santorum Applauds Judges Ruling For the ConstitutionVerona, PA - Former Senator Rick Santorum (R-PA) made the following statement in response to U.S. District Court Judge Christopher Connor ruling that ObamaCare's requirement for individuals to purchase health insurance is unconstitutional. Senator Santorum said, ""I am so proud that Pennsylvania Judge Chris Conner stood up for the constitution. Now the nation sees what I saw in Chris when I recommended him for the bench under President Bush in 2002. Judge Conner has done a constitutional service for the state of Pennsylvania and the nation by striking another legal blow against Obamacare.I've never waivered on this issue and I have consistently fought against universal healthcare - including leading the charge and defeat of HillaryCare, while Gov. Perry was busy pushing for its expansion. I'm not a recent convert to the fact that universal healthcare is wrong - whether at the state or federal level. And I pledge to repeal ObamaCare on day one as president. ObamaCare has crippled this country and crushed any potential to create jobs. Judge Conner's ruling is a victory for freedom, for American jobs and for the constitution."""
Rick Santorum,R,s,"September 29, 2011",Statement by Senator Santorum on Potential Republican Primary Election Calendar Changes,"Verona, PA - Former Senator Rick Santorum (R-PA) made the following comment in reaction to several states potentially moving to change their primary election dates.Senator Santorum said, ""Anyone who's watched the debates realizes that even as Republicans, there are many issues we don't agree on - but there are two things we all should agree on: Barack Obama has to go and Iowa, New Hampshire and South Carolina should remain first in the presidential primary process. These early states have the deserved reputation of testing candidates and ensuring the emergence of the strongest Republican presidential nominee. The Republican Parties in the early states can count on my support to help maintain their vital role in the process. And I ask the other Republican candidates to have the courage to join me in supporting the early states."""
Rick Santorum,R,s,"October 27, 2011",Statement by Senator Santorum - Meet Our Daughter Bella,"At the last debate, I mentioned how I was looking forward to taking the red eye home to see my three year old daughter Bella since she had surgery earlier that day.Following that debate, Karen and I got numerous emails and calls from supporters asking how she was doing. We were touched by the tremendous outpouring of support we received for our sweet Bella.She's doing great and is back to her joyful, smiley self. Since so many of you were asking about her, we wanted to share this video to introduce her to you.We hope you'll enjoy this video."
Rick Santorum,R,s,"October 29, 2011",Statement by Senator Santorum on Pelosi's Statement That Boeing South Carolina Plant Should Be Unionized,"Verona, PA - Former Senator Rick Santorum (R-PA) made the following comment in response to Rep. Nancy Pelosi's (D-CA) call on CNBC for the Boeing plant in South Carolina to be unionized.Senator Santorum said: ""Nancy Pelosi and Barack Obama are flat out wrong on this issue - and their policy position here is a major reason our economy is struggling. I'm running for President because I understand that this economy can succeed and people can get back to work when the federal government gets out of the way. Simply put, government does not have the right to tell private companies where they can and can't do business. South Carolina, Governor Haley, and Congressman Scott are working with Boeing to bring jobs to their state and they have every right to do so."""
Rick Santorum,R,s,"November 4, 2011",Statement by Senator Santorum on the Faith Family and Freedom Tour,"Senator Santorum said: ""The economy is inextricably linked to the moral fabric of this country. And we can't have a real solution-based conversation about fixing the economic problems in this country without faith and family being a large part of that conversation. It's wrong for anyone to try and reduce the idea of America solely to economy - because the spirit of America is much more than money - it's faith, family and freedom. The strength of the traditional family, the moral fabric of our nation, and basic value of human life greatly impact our economy. In fact, the family is the first economy, and without strong families we cannot have limited government, nor can we have a vibrant free market economy. Our Founders understood this basic fact, which is why the explicitly declared that our Rights come to each and every individual from God and not to a King to be spread around. Our Founders trusted in free people to make good and moral choices, and we must do that again today if we hope to remain a free and vibrant society.""Hogan Gidley, National Communications Director, said: ""The next president must have the trust of the American people and must possess experience, knowledge, and ability to lead this nation forward. A President Santorum will be able to successfully address all major issues that confront this nation - the economic, the national security and the moral, cultural issues. The press would have you believe that the only issue is the economy - and yes, the economy is certainly a pressing issue - however, to have debates with no questions about the threat of a nuclear Iran and no questions about preserving the traditional American family is a disservice to American people. I will remind folks that in 2008, only one candidate - Tommy Thompson - received the lone health care related question in the presidential debates, and now, healthcare is the cornerstone issue of this election season. We must have a president ready to deal with all issues that come across his desk, and Rick Santorum is the one candidate prepared to do just that."""
Rick Santorum,R,s,"November 18, 2011",Statement by Senator Santorum on Failed Effirt To Pass the Balanced Budget Amendment,"Urbandale, IA - Former Senator Rick Santorum (R-PA) made the following statement in reaction to the House of Representatives failure to pass a Balanced Budget Amendment to the U.S. Constitution:""Today's vote in the House showed who is serious and who is not serious about getting our nation's fiscal house in order. Both parties can talk all they want about fiscal responsibility but passing a Balanced Budget Amendment that requires a supermajority for any tax increase and puts a cap on federal spending at 18% of GDP is the only way to permanently ensure that our government cannot grow beyond its means. A strong Balanced Budget Amendment is the true path to economic prosperity and without it, we simply can't trust the government to actively try and balance the federal budget. Currently, government spending has exploded to nearly 25% of GDP and is well on its way to 40%. This is unacceptable and must be stopped.A strong Balanced Budget Amendment focused on capping spending will empower the American family and build economic freedom - and I commit to using the bully pulpit of the Presidency to get bipartisan support for this commonsense measure - but this time, finish the job."""
Rick Santorum,R,s,"November 29, 2011","Statement by Senator Santorum - By Amending Constitution, We Can Balance the Budget for Good","Last summer, we saw a great groundswell of national support to get our fiscal house in order by cutting and capping federal spending and passing a balanced budget amendment to the Constitution. However, the President refused to lead and instead pushed the tough decisions to a bureaucratic Washington committee to solve the problem, and though it was named the ""Supercommittee""? it couldn't even agree on cutting Post-It Notes from the office supply closet. Now, because of the inaction, we are faced with drastic defense cuts at a time when reports show a nuclear Iran has emerged as a clear and present danger. I supported the ""Cut, Cap, and Balance""? movement, but the reality is that what we really need is ""Balance, Balance, Grow""?  because without a balanced budget amendment, and a path to economic prosperity, we cannot ever trust the government to actively try and balance the federal budget. Both parties can talk all they want about fiscal responsibility, but passing a balanced budget amendment that requires a supermajority for any tax increase and puts a cap on federal spending at 18 percent of GDP is the only way to permanently ensure that our government cannot grow beyond its means. Currently, government spending has exploded to nearly 25 percent of GDP and is well on its way to 40 percent. This is unacceptable and must be stopped.Yes, we should cut spending now, but our ultimate goal is to shrink the size and scope of the federal government forever, and passing a balanced budget amendment will permanently cap spending and ensure that our government cannot grow beyond its means.This cornerstone of my economic policy ultimately empowers the American family and builds economic freedom.A balanced budget amendment is a long-term, permanent fix to over-spending, and it would not be a ""draconian""? method because it would not happen overnight. The process to pass and ratify a constitutional amendment will take six to eight years. That not only gives our government time to put our budget on a glide-path to fiscal responsibility, but it sets a deadline for our representatives to get the job done.The best part of my plan to balance the budget is that it will actually work. The first bill I cosponsored in the Senate was the balanced budget amendment, but we came within one vote of passing it. Sadly, the Senate Appropriations Committee chairman, a Republican, was the deciding ""no""? vote. I stood up and called for him to resign his chairmanship because I am not afraid to lead, fight for fiscal responsibility and expose members of my own party when they spend like liberals. Passing a balanced budget amendment will also force our government to address the entitlement crisis crippling our economy. For years, every member of Congress has been afraid of touching entitlements because it is considered the ""third rail of politics.""? But with the passage of the balanced budget amendment, we'll be forced to address this crucial piece of the fiscal puzzle. I know that we can make the tough choices necessary to restructure and save those programs because we've done it before. In 1996, I led the fight to reform the welfare system, ending dependency for millions and providing them with avenues to get back to work. I led that fight and got conservative results despite opposition from a popular President, Bill Clinton, who vetoed the bill twice. And finally, we must implement policies to immediately grow our economy, and this starts with revitalizing our manufacturing sector, which can be the great multiplier on our economy. Yes, we must make more things in America again, but first, we must create an environment that breeds more opportunity here at home. We must eliminate the corporate tax for manufacturers, eliminate all Obama-era regulations that cost business more than $100 million a year, and eliminate the excise tax on overseas profits when those revenues are reinvested in American plants and equipment. We must also make sure the government is not in the way of energy production, and instead increase all forms of energy exploration: whether oil, natural gas, coal, etc. We must reduce the cost of energy across the board for everyone who goes to the pump to fill up their automobile and for the manufacturing plant that produces the automobile itself. This will jump-start our economy, broaden our tax base and, most importantly, rebuild the great middle of our society that has been lost along with our manufacturing jobs over the past 40 years.You can trust my commitment to getting this economy going again, and together we can finish the job we came so close to completing: passing a balanced budget amendment, which is the only way to keep our budget under control for good.Union Leaderby Rick Santorumhttp://www.unionleader.com/article/20111129/OPINION02/711299993"
Rick Santorum,R,s,"December 2, 2011",Statement by Senator Santorum - Hear What Sarah Palin Said?,"I am grateful to hear these kind words from a strong, conviction conservative like Governor Palin."
Rick Santorum,R,s,"December 4, 2011",Statement by Rick Santorum on Herman Cain's Decision to Suspend His Candidacy,"Verona, PA - Republican Presidential Candidate Rick Santorum made the following comment in reaction to Herman Cain's decision to suspend his campaign for President of the United States.Senator Santorum said: ""Karen and I understand how trying national political campaigns are - not just on the candidates, but the candidate's family. We respect Herman's decision to suspend his campaign and trust that he made the best decision for his family. As we have for all our fellow candidates, we will continue to keep Herman and his entire family in our prayers."""
Rick Santorum,R,s,"December 8, 2011",Statement by Senator Santorum on the Trump/Newsmax Debate,"Verona, PA - Early this week, Rick Santorum and Newt Gingrich both agreed to participate in the NewsMax debate this December to be moderated by Donald Trump. Many in the media, political pundits and even some Republican Presidential Candidates have mocked the very idea - while some of the candidates are still weighing options.Santorum issued the following statement about the upcoming NewsMax Donald Trump debate:""Many of my opponents jockeyed to be the first to fly up to New York and use Donald Trump for a photo op and no doubt try and secure an endorsement. But when Donald wants to moderate a debate - they refuse to attend. That's what's so wrong with politics today - hypocrisy. At this critical time in our nation's history, just weeks before Iowan's cast this important vote - many of the other candidates want to hide behind TV ads and mail pieces. We plan to be there front and center in person to debate Newt directly, and if it's just the two of us, we're fine with it.There's no doubt that any of us are better than Barack Obama - however, we can't afford to put up a person who can't clearly articulate a vision or has a glass jaw or a unprincipled past. Donald Trump knows business and knows global markets - and we all know he'll be able to bring in a broad audience. And let's be honest, at least Donald Trump will have more in common with the candidates than with the vast majority of past moderators."""
Rick Santorum,R,s,"December 19, 2011",Statement by Senator Santorum on the Passing of Wendy Jensen,"Urbandale, IA - Rick Santorum and the Rick Santorum for President Campaign made the following statement in reaction to the passing of Iowa campaign volunteer and Republican activist, Wendy Jensen.Rick Santorum said: ""The news of Wendy's passing is absolutely heartbreaking. I just had the opportunity to visit with Wendy on Wednesday evening, where she was where she always was - hard at work volunteering for our campaign. She was absolutely amazing. Wendy may have been small in stature, but she had the heart of a lion. My deep condolences go out to her entire family and loved ones on her passing. She will be dearly missed.""Cody Brown, Iowa State Director for the Rick Santorum for President Campaign, said: ""Among the rewarding aspects of political campaigns is the opportunity to meet good people and build lasting relationships. We had the benefit and privilege to have met Wendy Jensen who became an integral part of our tight knit Santorum 'family.' We knew her not only as our top phone banker, but as our campaign's delight and an inspiration for us all."""
Rick Santorum,R,s,"December 31, 2011",Statement by Rick Santorum on Iran,"Urbandale, IA - Republican Presidential Candidate Rick Santorum made the following statement in reaction to this week's Iranian aggression.Rick Santorum said: ""Iran's latest threat, this time to test missiles, to seal off the Strait of Hormuz and block oil deliveries, demonstrates once again Iran's unacceptable behavior, and the instability created by Iran's President, Mahmoud Ahmadinejad. This highlights clearly why we can never allow Iran to have nuclear weapon capabilities. It also reveals the danger of the present administration's refusal to have a clearly articulated plan for dealing with Iran growing nuclear threat, and their failure of having a comprehensive energy plan that includes drilling for energy right here at home. Even worse, President Obama's weakness will only leave a power vacuum for nations like Iran and their militant socialist allies in Central and South America to fill. We can no longer sit by and do nothing, and we need a President prepared to once again stand up for American values around the globe. As President I will do just that.""Rick Santorum is the author of the Iran Freedom & Support Act, which imposed sanctions on Iran and authorized funding for pro-democracy movements within Iran. This past November, Rick Santorum outlined a clear plan to deal with Iran and their nuclear ambitions. To learn more about the Santorum Plan: Santorum plan to address Iran's nuclear ambitions"
Rick Santorum,R,s,"January 18, 2012",Statement by Rick Santorum on the Obama Administration's Rejection of the Keystone Pipeline,"Mt. Pleasant, SC - Republican Presidential candidate Rick Santorum responded to the Obama Administration's rejection of the Keystone Pipeline.Rick Santorum said: ""Today's decision by the Obama Administration is but another capitulation to the radical environmental fringe - and in turn putting our national security and economy at risk. Our nation needs energy and this pipeline will provide this much needed resource. In rejecting this responsible project that will create thousands of American jobs, we are simply diverting this energy to our international competitors like China. This announcement is utterly irresponsible and one more reason why Barack Obama is not the right man to lead this country. As President, I would approve the Pipeline on day-one."""
Rick Santorum,R,s,"January 24, 2012",Statement by Rick Santorum in Response To President Obama's State of the Union Address,"Sarasota, FL - Republican Presidential candidate Rick Santorum made the following comments in reaction to President Obama's State of the Union Address.Rick Santorum said: ""Tonight Barack Obama transformed the President's annual State of the Union address into the kick-off of his re-election campaign. From beginning to end, the American people heard more of the same - empty promises and grand platitudes that will do nothing to help the millions of Americans who are unemployed or under employed find a good paying job.Rather than call for decisive action in allowing projects like the Keystone Pipeline or reducing the regulatory burden his Administration has imposed, the President declared war on those who are most successful in our society. Barack Obama should realize he's the President of all Americans, but sadly, he has instead chosen to govern and campaign as the Divider-in-Chief.We need to unite America and create an environment that rewards hard work and success, allowing people the opportunity to rise in society. We need a President who will rebuild the sector that built American economic greatness - manufacturing. My plan is diametrically opposed to that of the President's. Barack Obama speaks of raising taxes and imposing barriers to growth, my plan would eliminate the corporate taxes on manufacturers, eliminate the burdensome regulations of this Administration, and free our market to explore for the energy necessary to grow our economy.Our Party needs to provide a clear contrast with Barack Obama in the general election. Our campaign does just that by focusing a positive message of a resurgent American manufacturing sector, an Administration that will believe in American exceptionalism again, and valuing the dignity of each and every human life. America deserves better than what they heard from Barack Obama tonight."""
Rick Santorum,R,s,"February 7, 2012",Statement by Rick Santorum on the 9th Circuit Court of Appeals' Ruling on Proposition 8,"St. Charles, MO - Republican Presidential candidate Rick Santorum made the following statement in response to the 9th U.S. Circuit Court of Appeals' ruling on Proposition 8 - the 2008 ballot initiative codifying the traditional definition of marriage as one-man and one-woman.Rick Santorum said: ""Today's decision by the 9th Circuit is another in a long line of radical activist rulings by this rogue circuit - and it is precisely why I have called for that circuit to be abolished and split up. Marriage is defined and has always been defined as 'one man and one woman.' We simply cannot allow 50 different definitions of marriage.The people of California spoke clearly at the ballot box that they wanted marriage defined in the traditional manner of one man and one woman. And for a court, any court, to usurp the power and will of the people in this manner on an issue this fundamental to the foundation of our society is wrong.We need to have a Judicial Branch that acts within its Constitutional bounds. We need to have a President that is willing to stand up to the Judiciary. We need to have a President who will fight to protect marriage once and for all with a federal marriage amendment. I am committed to being that President."""
Rick Santorum,R,s,"February 8, 2012","Statement by Rick Santorum on Victories in Minnesota, Colorado and Missouri","WOW. Last night, clean sweep victories in Minnesota, Colorado and Missouri were nothing short of stunning. Overnight we have changed the race for the Presidency. But it wasn't just a big win for our campaign -- it was also a huge win for conservatism and the tea party movement.I'm also quite sure it sent shockwaves across the White House.What this race is clearly coming down to is, do we want a nominee that is willing to fight for fiscal discipline and conservative values? Or do we want Mitt Romney, who agrees with Obama on big government healthcare mandates, the Wall Street Bailouts and radical environmental policy like job killing cap and trade?Yesterday's results indicate loud and clear that people want a nominee who doesn't just talk a good conservative game, but actually lives it. And has the record to prove it. I hope you agree that I am that candidate.There is one thing, though, that Mitt Romney's campaign has plenty of... and that's money. And we can't let that be the deciding factor for who becomes the Republican nominee.Our campaign can counter that with thousands and thousands of small dollar contributions from conservatives and tea party supporters all over the country who are willing to fight to take back the White House.Your immediate contribution of $10, $50 or $500 to our Pick Rick Moneybomb will allow us to continue the momentum we started last night with our wins in Minnesota, Colorado and Missouri. And with Super Tuesday just a few weeks away, it's imperative that we have the money to start television advertising in those states.Since day one, I have considered you an invaluable running mate in my efforts to become President of the United States, and Karen and I will always be grateful for what you have already done. But now I must count on you again for an immediate contribution to our Moneybomb. I want to thank you in advance for what I am sure you will do to help us now. Fighting for America,Rick"
Rick Santorum,R,s,"February 13, 2012",Statement by Rick Santorum on President Obama's Budget Proposal,"Verona, PA - Republican Presidential Candidate Rick Santorum made the following statement in response to President Obama's budget proposal.Rick Santorum said: ""The American people have spoken loudly for the past three years, demanding fiscal responsibility from our leaders and President Obama is either deaf or simply won't listen. Today's proposal of nearly $4 trillion in spending over the next year is preposterous, not only in overall funding but in priorities. If we do not get our spending under control, we will have turmoil in the streets - and that's not a guess - all you have to do is look to Europe. America needs to lead, and America needs a leader prepared to make those tough choices. I am committed to balancing our budget and cutting $5 trillion in spending in five years. These are the measures necessary to not just put our nation's fiscal house in order, but to spur on economic growth and confidence in our free-market system."""
