Candidate,Party,Type,Date,Title,Speech
Chris Christie,R,p,"July 19, 2015","Press Release - Christie: Iran Deal is ""the biggest lie of the Presidents second term.""","This week Governor Christie received several key endorsements, both nationally and in the Granite State. Governor of Maryland Larry Hogan kicked off the week of endorsements at the Double T Diner in Annapolis. Governor Hogan officially and enthusiastically endorsed saying he thinks Christie ""should be the next president and he will be the next president.""  On Thursday, Governor Christie gave his fifth in a series of substantive policy speeches on criminal justice reform in Camden, New Jersey. While President Obama and others are just waking up to the challenges facing our cities, Governor Christie has been hands-on, working to overhaul a broken criminal justice system and focusing on communities that matter even though there is nothing to gain politically - a city where he only received 6% of the vote in 2009 and 19% in 2013.  Following the speech, Christie traveled to New Hampshire for his 10th trip. The most of any candidate in the field today and received three key local endorsements from Concord City Councilor Dan St. Hilaire, Rockingham County Commission Chairman Tom Tombarello, and Rockingham County Commissioner Kevin Coyle, as well as the notable endorsement from Sheriff Scott Hilliard who introduced the Governor at his 12th New Hampshire Town Hall. So far this year, Christie has held 13 town hall meetings and made more stops in New Hampshire than any other 2016 candidate.  Concord Monitor: My Turn: Christie can be trusted to lead, solve problems New Hampshire Union Leader: 3 local leaders endorse Chris Christie  In town hall meetings across New Hampshire and in a sit down interview with CNN, Christie condemned the President's deal with Iran saying ""it was an awful deal"" and ""the biggest lie of the President's second term.""  VIDEO - Christie on CNN's New Day: The President's lying to us   Next week, Governor Christie heads to South Carolina and Iowa to continue talking to voters in town hall meetings and other forums about the critical issues facing our country."
Chris Christie,R,p,"July 22, 2015","Press Release - Chris Christie For President, Inc.- Chris Christie Announces National Finance Leadership Team","MORRISTOWN,NJ- Today, Chris Christie announced his National Finance Leadership Team. The team is made up of top business leaders from across the country who are supporting his candidacy for President of the United States. Full list below: National Finance Chairman: Ray Washburne; Dallas,TX National Finance Co-Chairs: Steve Cohen; Stamford,CT Tom Foley; Greenwich,CTJeff & Lotta Fox; St.Louis,MOJon F. Hanson; Far Hills,NJBobbie & Bill Kilberg; McLean,VAKen Langone; NewYork,NYCongressman Pat Meehan; PAChris Vincze; North Reading,MAFinn Wentworth; Morristown,NJMeg Whitman; Palo Alto,CA National Finance Leadership & Members: **Denotes National Finance Leadership Team Dr. David & Jessica Allen; Hollywood,FLFred Alworth, Gibbons; Randolph,NJJay Atkinson; VAGreg & Camille Baroni, Potomac,MDRich Bond, formerRNC Chairman; LasVegas,NVBurt Boyar; Los Angeles,CASteve Britt; Vienna,VAJohn Brownlee; Great Falls,VADavid & Stephanie Buckley; Great Falls,VAWalter Buckley; Bethlehem, PA August A. Busch,III; St.Louis,MOMark & Liza MaeCarlin; Los Angeles,CAHon. Jeff Chiesa, Chiesa Shahinian & Giantomasi PC; Branchburg,NJ**George Cramer; Dallas,TXDax & Stacy Cummings; McLean,VADerrick& Emma Dockery; Broadlands,VATroy Eid; Morrison,COKevin Fay; McLean,VAHon. Mike Ferguson, Ferguson Strategies LLC; NewProvidence,NJ**George & Christine Fielding; NewYork, NYAndy Gabron; Washington,DCJoseph Gamberale; Weston,FLSam Geduldig, Clark, Geduldig, Cranford & Nielson; McLean,VA**Frank Giordano, Atlantic Trailer Leasing Corporation; Moorestown,NJGary Goldring; Sherman, CTP. Joseph Grasso; Tiburon,CAPhilip & Lynn Grone; Springfield,VAJeffrey B. Hanson; WyomingAl Hill,Jr., Dallas, TXScott & Jamie Honour; Wayzata,MN**Michael & Susan Hranicka; Denver,COJohn Jacquemin; Vienna,VADavid Javdan; Washington,DCThomas M. Johnson, Jr.; Washington,DCChris Jones; Fairfax,VADr. Jim Kadtke; Washington,DCJim Klote; GreatFalls,VA**Jerry Langer, Langer Transport; Montville,NJ**Cory Lessner; Ft Lauderdale,FLAmbassador and Mrs. John L. Loeb, Jr. ;NewYork,NYNick Loeb; The Nick Loeb Companies; NewYork,NY**W. Leighton Lord, Nexsen Pruet; Columbia,SCDave Mauro; Redding,CTArthur & Cara Maxwell; Boston,MAMichael Meagher; NewYork,NYLaurie Mensing; McLean,VAJohn D.Moran,Jr., Moran Industries; Lewisburg,PADonna Mullins; Alexandria,VASanjay Narayan; NewYork,NYJeff Novak; Dulles,VAGreg & Lynne O'Brien; McLean,VA**Robert A.Ortiz,Jr.; Granger,INJeff Randle, Randle Communications; Sacramento,CA**Tony Ravosa; South Glastonbury,CTSteve Reinhart; Portland,ORFuad & Mary Sahouri; McLean,VASophia Sahouri; McLean,VASenator Joe Scarnati; Harrisburg,PAWayne & Sue Schrader;Vienna,VABrad and Sheryl Schwartz; GreatFalls,VAJuan Pablo Segura; Washington,DC**John Seip; Miami, FLGinny Sniegon; Alexandria,VASteve Solomon, Palmaz Scientific; Dallas,TXEric Spackey; Humacao,PRTed Stone,Titan Realty Corporation; Dallas,TXMichael Sullivan; Stamford,CT**David Tamasi, Rasky Baerlein; Washington,DC**DJ Vogt; WestLinn,OR**Nate Walton, Sachem Strategies; Marblehead,MAJames Williams & Maria Silveira; Arlington,VADendy & AndreaYoung;McLean,VAJerryZaro;NewYork,NY**"
Chris Christie,R,p,"July 24, 2015",Press Release - Protect America,"I wanted to reach out and make sure you saw our second National TV ad that will start airing on the Fox News Channel this week. Take a look and help us share on Facebook and Twitter.  On that same topic, Governor Christie got the SIXTH seat on Fox News Channel's The Five on Wednesday where he discussed his experience as a former US Attorney and how he is the only one in this race who has actually prosecuted a terrorist.  Watch Governor Christie's full interview on The Five:http://insider.foxnews.com/2015/07/22/chris-christie-joins-five-discuss-terrorism-nsaobama-rand-paul-and-more And in South Carolina earlier this week, a large crowd showed up to participate in Governor Christie's town hall in Hilton Head. People in attendance told local news they liked hearing the Governor ""tell it like it is."" Watch the local news report from WISTV below.https://www.facebook.com/govchristie/videos/10153010832279135/ Governor Christie heads to Iowa today and tomorrow and then New Hampshire Monday, Tuesday and Wednesday next week."
Chris Christie,R,p,"July 27, 2015",Press Release - Christie v. Clinton Town Hall Match Up Edition,"Over the weekend, the Governor traveled throughout Iowa where he held two town hall meetings, joined Lieutenant Governor Kim Reynolds at the Des Moines farmer's market and stopped by the Italian-American Heritage festival with Congressman David Young.  VIDEO - Christie: This Is The Height Of Arrogance New York Times - First Draft: In Iowa, Chris Christie Gets a Hero's Welcome, Pun Intended Quad-City Times: Christie brings quest to Q-C Des Moines Register: Christie strolls farmers market with Iowa VIP  This week, Governor Christie is heading back to New Hampshire to hold his 14th town hall meeting in the state, hold meet and greet events and private meetings with local officials and activists.  On Friday, he will head back to Iowa for a town hall meeting in Cedar Rapids and to attend a reception for Sen. Grassley and Bruce Rastetter's summer party. For those of you keeping score at home, here is the current match up as Christie and Clinton both spend time in New Hampshire this week:"
Chris Christie,R,p,"July 30, 2015","Press Release - Chris Christie For President, Inc. - Christie By the #'s: 200+ Questions & 15 Town Halls in New Hampshire So Far","This week, Governor Christie headed back to New Hampshire for his 16th trip this year. As Hillary Clinton was completing only her second town hall in the Granite State, the Governor spoke with voters at his 15th town hall. VIDEO - Christie: I Feel Good About A Christie, ClintonStar-Ledger: No long-shot candidate in sight at Christie N.H. town hall With just 28 total questions answered in town halls, Hillary Clinton refused to answer the question from a New Hampshire voter on her position on the Keystone Pipeline. Yesterday morning on Fox News' Fox & Friends, Governor Christie called her unwillingness to answer, as a former Secretary of State, ""inconceivable"" and said his answer is simple, ""We build it."" Watch: Christie on Fox & FriendsNew Hampshire Union Leader: Christie says other GOP candidates following his conservative leadBreitbart: Christie: We Should Be Arming American Soldiers in Military Recruiting Centers In town halls and in television interviews throughout New Hampshire, Governor Christie continued to reiterate the implications of the President's disastrous deal with Iran. On Hannity earlier this week, the Governor called the deal ""the worst thing he has done."" Christie on FOX's Hannity: Only The President And Hillary Clinton Believe That Iran's Going To ChangeChristie: This Is What We Got From A Hillary Reset Button Tonight, Governor Christie will be on Fox News' The O'Reilly Factor at 8:00pm ET. And tomorrow morning he hits the road and heads back to Iowa where he will host another town hall meeting in Cedar Falls. "
Chris Christie,R,p,"August 2, 2015",Press Release - Waterloo Cedar Falls Courier: Christie Offers Straight Talk in Cedar Falls,"Over the last few days, Governor Christie has been traveling throughout Iowa hosting meet and greet events and town hall meetings.  Waterloo Cedar Falls Courier - Christie Offers Straight Talk in Cedar Falls Des Moines Register - Iowans to Chris Christie: Take it to Donald Trump Waterloo Cedar Falls Courier - Chris Christie greets Iowans at Irish Fest  At the town hall in Cedar Falls, Governor Christie was asked about the difference between Hillary Clinton and Bernie Sanders. Watch his response below.  Video - Chris Christie: Doesn't Make A Darn Difference Video - Chris Christie: We Got Laws, Let's Enforce Them  In case you missed it, Governor Christie sat down with Bill O'Reilly to talk about the Planned Parenthood controversy, how he has vetoed funding for the organization in New Jersey six times in six years and how he plans to do the same as President. Watch the full interview and more below.  The O'Reilly Factor - When I Say I'm Gonna Do Something, I Do It Hugh Hewitt - The Clinton's Set Their Own Rules CNN's State of the Union - Iran has been 'cheating for  Also, Governor Christie sat down with the Weekly Standard's Stephen Hayes to talk strategy in the 2016 primary. Read the full interview here. Tomorrow, Governor Christie heads to New Hampshire for the Voters First Republican Forum at St. Anslem's College and then on to Cleveland, Ohio for the first primary debate."
Chris Christie,R,p,"August 12, 2015",Press Release - Grover Norquist: Christie Has Vetoed More Tax Hikes Than Any Other Governor,"Today, Governor Christie signed the Taxpayer Protection Pledge to the American people. Building on his record in New Jersey, this pledge is confirmation to the American people he will not raise taxes as President. \nChristie's record in New Jersey:  Six years with no new taxes including repeatedly vetoing income and business tax increases $2.3 billion in targeted, job-creating business tax cuts Closing $13 billion in combined deficits in his first six months Holding discretionary spending $2.3 billion below 2008 levels Nearly 9,400 fewer state government employees Sweeping pension and benefits reform saving taxpayers over $120 billion More pension contributions than any Governor in history - $4.2 billion A 2 percent property tax cap resulting in the slowest rise ""in more than two decades"" A cap on arbitration awards to union employees, reining in the cost of government  Read the full Americans for Tax Reform release here."
Chris Christie,R,p,"August 17, 2015",Press Release - Forbes: The Conservative Case for Chris Christie,"The Conservative Case for Christie \nPatrick Gleason, Forbes Following the first Republican presidential primary debate on August 6 that attracted a record 24 million viewers, it's clear Republican voters have a number of strong candidates to choose from. Among those candidates, New Jersey Gov. Chris Christie has one of the most impressive records from a conservative standpoint, and it's a record that deserves more attention from primary voters. What Gov. Christie has accomplished in a deep blue state over the last six years is worth close examination for Republicans looking for a nominee who has proven themself a staunch defender of taxpayers and, just as important, a strong general election candidate. When looking at the nine current and former governors running for president, Gov. Christie's ability to rein in the growth of government stands out amongst his peers. Read more here."
Chris Christie,R,p,"August 19, 2015","Press Release - Dick Anagnost, Bill Greiner Endorse Chris Christie","Dick Anagnost, Bill Greiner endorse Chris ChristieDan TuohyUnion Leader Two well-known New Hampshire business leaders have endorsed New Jersey Gov. Chris Christie for President. Dick Anagnost, president of Anagnost Investments and notable real estate developer, and Bill Greiner, of Greiner Investments, have officially endorsed Christie for the Republican nomination. Read more here."
Chris Christie,R,p,"August 20, 2015","Press Release - Chris Christie For President, Inc.- Seven New Hampshire State Representatives Endorse Christie for President","Today, seven prominent New Hampshire State Representatives announced their endorsement of Governor Chris Christie for President. These leaders have a long history of service in their respective communities and have played major roles in New Hampshire Politics. Full list below: State Representative and Former Hillsborough County GOP Chairman David Danielson-Bedford,NHState Representative Susan Emerson-Rindge,NHState Representative Bill Ohm-Nashua,NHState Representative and Korean War Veteran Don LeBrun-Nashua,NHState Representative and U.S. Marine Corps Veteran Jack Balcom-Merrimack,NHState Representative Betsy McKinney-Londonderry,NHState Representative and Sandown Selectman Chairman Jim Devine-Sandown,NH ""We need a president who is willing to speak the truth about our nation's problems and provide a clear, honest vision for the future,"" said State Representative David Danielson. ""At this pivotal time for our nation, Governor Christie has the leadership needed to inspire confidence in the American people again and that is exactly why we need him as our next President."" These New Hampshire leaders join a growing team of public supporters for Governor Christie's presidential campaign here in New Hampshire, including: New Hampshire business leaders Dick Anagnost and Bill Greiner, Former Executive Councilor and Concord Mayor ProTem Dan St.Hilaire, Rockingham County Commission Chairman Tom Tombarello, Rockingham County Commissioner Kevin Coyle, former New Hampshire GOP Chairman WayneMacDonald, former US Attorney and Executive Councilor Tom Colantuono, former Executive Councilor and Nashua Mayor Bernie Streeter and Sheriff Scott Hilliard."
Chris Christie,R,p,"August 21, 2015",Press Release - Paulsen: Christie Has Proven Record of Results,"Paulsen: Christie has proven record of resultsKraig PaulsenDes Moines Register Six years ago America bought a bumper sticker for ""Hope"" and ""Change,"" and we ended up with a country $19 trillion in debt, a weak foreign policy, and Washington stuck in gridlock lacking a strong, decisive leader. America needs to elect a leader with a proven record fighting for conservative principles and getting results. We need a leader who has a history of fighting against business-killing regulations and taxes, reining in out-of-control spending while working across the aisle. Here in Iowa, Republicans have committed ourselves to restoring stability and predictability to the budget process and have eliminated the use of one-time money for ongoing expenses. Gov. Chris Christie has done the same in New Jersey, nearly completely eliminating this type of unreliable revenue. Read more here. "
Chris Christie,R,p,"August 24, 2015",Press Release - Six Longtime New Hampshire GOP Leaders Endorse Christie for President,"Today, Governor Christie received the endorsements of six former elected officials and longtime party leaders in New Hampshire, including:  Richard Brothers - Former State Representative (R-Thornton), Former NH Employment Security Commissioner (2004-2009) Karen Hutchinson - Former State Representative (R-Londonderry) Dennis Reed - Former State Representative (R-Franklin) Dr. Robert Scott - Former State Representative (R-Newport), NHGOP Executive Committee (1990-2015), Founder of the Ronald Reagan Foundation for Future New Hampshire Leaders Paul Simard - Former State Representative (R-Bristol), Former Chairman of the Grafton County Republican Committee Elaine Swinford - Former State Representative (R-Barnstead), Former Chair of the House Criminal Justice and Public Safety Committee  ""Governor Christie has demonstrated his dedication to caring for veterans by funding the veterans suicide hotline in New Jersey after the federal government ended the program,"" said Former State Representative Richard Brothers who helped lead the Veterans for McCain Coalition. ""He is the best candidate for veterans, and he has the record to prove it."" ""Governor Christie's common sense, plain-spoken leadership offers real solutions to the complex challenges and everyday frustrations of the American People,"" said Dr. Robert Scott. ""He possesses a comprehensive understanding of the issues we face and the new direction we need to improve the quality of life for the citizens of our nation."" These New Hampshire leaders join a growing team of public supporters for Governor Christie's presidential campaign here in New Hampshire, including: State Representatives David Danielson (R-Bedford), Susan Emerson (R-Rindge), Bill Ohm (R-Nashua), Don LeBrun (R-Nashua), Jack Balcom (R-Merrimack), Betsy McKinney (R-Londonderry), and Jim Devine (R-Sandown), as well as New Hampshire business leaders Dick Anagnost and Bill Greiner, Former Executive Councilor and Concord Mayor Pro Tem Dan St. Hilaire, Rockingham County Commission Chairman Tom Tombarello, Rockingham County Commissioner Kevin Coyle, former New Hampshire GOP Chairman Wayne MacDonald, former US Attorney and Executive Councilor Tom Colantuono, former Executive Councilor and Nashua Mayor Bernie Streeter and Sheriff Scott Hilliard."
Chris Christie,R,p,"September 3, 2015",Press Release - Video - Chris Christie: I'm Doing This Because I Love My Country,
Chris Christie,R,p,"September 4, 2015",Press Release - Video - Sen. Bradley: It Takes A Lot Of Gumption To Be Able To Do What Governor Christie Did,
Chris Christie,R,p,"September 8, 2015","Press Release - Chris Christie: No Mayor, We Do Not Feel Safe In NYC",Watch Chris Christie take on Mayor de Blasio for claiming New York City is safer than it has been in 20 years.
Chris Christie,R,p,"September 13, 2015",Press Release - An Assault On Fitness? Ha! Not This Time,
Chris Christie,R,p,"September 16, 2015","Press Release - A Christie Presidency Won't Be About Me, It Will Be About You",
Chris Christie,R,p,"September 16, 2015","Press Release - Deporting 15,000 People A Day Is Not Possible",
Chris Christie,R,p,"September 16, 2015",Press Release - Leadership Is Not About Me. It's About Our Country.,
Chris Christie,R,p,"September 16, 2015","Press Release - President Bush Went To Prosecutors Like Us And Said ""Never Again""",
Chris Christie,R,p,"September 16, 2015",Press Release - We Need To Make Sure Folks Like Donald Don't Get It,
Chris Christie,R,p,"September 16, 2015","Press Release - What They're Saying: ""Reaganesque""","What They're Saying About... ""Reaganesque""""Chris Christie Has Been Solid Tonight. Always Bringing It Back To The People Watching""________________________________________ Breitbart News' Charlie Spiering: ""Christie gets the last word. Strong debate performance"" Dana Perino: ""Christie packing a punch"" The Washington Post's James Hohmann: ""Christie's I'm-on-your-side close is Reaganesque."" The Daily Caller's Matt Lewis: ""Christie having a good moment."" New Hampshire Union Leader's Drew Cline: ""Really good moment for Christie."" The Washington Post's Chris Cillizza: ""Chris Christie = good."" FiveThirtyEight's Ben Casselman: ""Chris Christie seems to be the only one interested in hitting Obama on his economic stewardship."" Matt Mackowiak: ""Very strong first answer from Christie."" Weekly Standard's Mark Hemingway: ""Christie killing it so far."" Yahoo Politics: ""Chris Christie is right: The middle class is sucking wind"" National Review's Rich Lowry: ""Christie has been sharp tonight"" NBC's Chuck Todd: ""Christie with a strong definition of what ""pro-life"" means to him. He's had a very good night."" The Iowa Republican's Craig Robinson: ""Really impressed with @GovChristie tonight."" The Cook Political Report's Amy Walter: ""You gotta give Christie credit. He's been very good tonight."" Fox News' Brian Kilmeade: ""#gopdebate..i think @GovChristie is winning people over tonight @foxandfriends"" Ford O'Connell: ""Say what you want about @ChrisChristie but he is on his game tonight!"" The Washington Post's Jonathan Capehart: ""Chris Christie has been solid tonight. Always bringing it back to the people watching."" CNN's Heather Long: ""In 90 minutes, most substantive comment on economy goes to #Christie: ""Put tax reform on the president's desk. Make him veto it."" CNN: ""Winners...Chris Christie...he still found key moments to shine and show off the spark that made him a national figure."" The New York Times' Jonathan Martin: ""...Christie shows his Christie fire..."" Cook Political Report's Amy Walter: ""A strong Christie performance 2nite."" CNN's Ben Ferguson: ""VERY GOOD STUFF from @ChrisChristie on that question!"" CNN's John Avlon: ""Strong Chris Christie closing statement"" The Boston Globe's James Pindell: "".@ChrisChristie has the best close"" The New York Times' Nick Corasaniti: ""Christie has been able to talk about his key issues this debate: entitlement reform, drug rehabilitation and immigration"" ""Gov. Chris Christie Turns The Presidential Debate To The Middle Class"" Washington Examiner: ""Christie Defeats CNN's Debate Ploy"" The Washington Post: ""It was one of Christie's most notable moments - not just in the debate, but in his entire campaign...""  ""All in all, it was vintage Christie. An outspoken retort reminiscent of the town halls that made him a national start.""  CNN's Ashley Killough: ""Chris Christie attempts to be adult in the room: Let's stop this ""childish"" back and forth between Fiorina and Trump over their careers"" BBC's Katty Kay: ""Good point from Christie - too long on Fiorina and Trumps' careers. Gets cheers."" Washington Examiner: ""Christie to Trump, Fiorina: 'Americans don't care about your careers"" Red Alert Politics: ""Gov. Chris Christie turns the presidential debate to the middle class"" CNBC's John Harwood: ""quite good @ChrisChristie rebuttal to Trump/Fiorina ""childish back and forth"" - invoking struggles of middle class"" National Review's Ramesh Ponnuru: ""Christie was right though to sense that the Trump-Fiorina dispute has gone on a bit too long. Fiorina adjusting now."" The New York Times' Maggie Haberman: ""And Christie, now making the point that people don't really want to hear a battle of corporate executives, is turning it to the right point."" CNN's S.E. Cupp: ""Christie to Trump and Carly: 'To the 55 yr old construction worker who doesn't have a job, they couldn't care less about your careers.' Las Vegas Review Journal's Steve Sebelius: ""Sorry, I'm with Chris Christie on this. Most of what's been discussed here tonight don't affect real problems of average people. Too bad."" NBC's Kristen Welker: ""Good moment for @GovChristie. Inserts himself into the Trump/Fiorina fight, says they shud be talking about workers not their own careers."" Reno Gazette-Journal's Ray Hagar: "".@ChrisChristie makes a good point that nobody cares about Trump and Fiorina's past careers. ""Stop this childish back and forth,"" he says"" "
Chris Christie,R,p,"September 16, 2015",Press Release - You Need To Be Pro-Life For More Than Just The Time In The Womb,
Chris Christie,R,p,"September 17, 2015",Press Release - No One Cares,
