Candidate,Party,Type,Date,Title,Speech
Bernie Sanders,D,s,"September 8, 2015","Statement by Senator Bernie Sanders: Our Criminal Justice System is Broken, Ending Private Prisons is a Good First Step Forward","BURLINGTON, Vt.  U.S. Sen. Bernie Sanders stated today that the United States needs major reforms to our broken criminal justice system, and that a good step forward would be to end the practice of prisons in America being run by private corporations. He will soon introduce legislation to do just that.Of the nearly 1.6 million people in federal and state prisons in 2013, 133,044 (8.4 percent) were in private prisons. That included 41,150 federal inmates in private facilities (19.1 percent of all federal prisoners) and 91,885 state prisoners in private facilities (6.8 percent of total state inmates). Most of the individuals detained by Immigration and Customs Enforcement also are in private detention facilities.""It is clear to most Americans that we need major reforms in our broken criminal justice system,"" Sanders said. ""We need to end the tragic reality that the United States has more people in jail than any other country on earth, and that the people being incarcerated are disproportionately black and Hispanic. We need to take a hard look at why the rate of recidivism in this country is so high and why we are not developing successful paths back to civil society for those who serve prison time. Further we need to end, once and for all, the disgraceful practice of corporations profiting from the incarceration of Americans.""As a nation, our goal must be to do everything we can to create the conditions that prevent mass incarceration. At a time when we are spending $50 billion a year on our correctional system, it makes a lot more sense to me to be investing in jobs and education for our young people than in more and more jails. Not only can we prevent thousands of lives from being destroyed, we can save billions of taxpayer dollars. Locking people up is a lot more expensive than schools,"" Sanders said.""Overall, we need bold change in our criminal justice system. A good first step forward is to start treating prisoners as human beings, not profiting from their incarceration. Our emphasis must be on rehabilitation, not incarceration and longer prison sentences. The basic decisions regarding criminal justice and public safety are, without a doubt, the responsibility of the citizens of our country and not the investors in private corporations.""My legislation will eliminate federal, state and local contracts for privately run prisons within 2 years. It will reinstate the federal parole system. It will increase oversight and eliminate the overcharging of prisoners by private companies for banking and other services. It will end the mandatory quota of immigrants detained. It will require ICE to improve the monitoring of detention facilities and eliminate private detention centers within 2 years.""Sanders will be introducing this bill next week."
Bernie Sanders,D,s,"September 14, 2015",Statement by Senator Bernie Sanders on Trade Unions,"CHARLOTTESVILLE, Va.  U.S. Sen. Bernie Sanders on Monday issued the following statement on Gov. Scott Walker's plan to eliminate overtime pay, lower wages and destroy the trade union movement in the United States:""At a time when the rich are getting richer and everyone else is getting poorer, Gov. Walker's attack on the trade union movement would lower wages and the benefits that working people receive while making the wealthy and large corporations even richer.""Workers have the constitutional right to form unions, to collectively bargain and to participate in the political process. If we are going to rebuild the crumbling middle class we need a stronger trade union movement, not a weaker one. Gov. Walker's proposal would move us in exactly the wrong direction."""
Bernie Sanders,D,s,"September 17, 2015",Statement by Senator Bernie Sanders on the Federal Reserve Leaving Interest Rates Unchanged,"WASHINGTON  Sen. Bernie Sanders issued the following statement today after the Federal Reserve announced that it would hold off on raising interest rates:""It is good news that the Federal Reserve did not raise interest rates today. At a time when real unemployment is over 10 percent, we need to do everything possible to create millions of good-paying jobs and raise the wages of the American people. It is now time for the Fed to act with the same sense of urgency to rebuild the disappearing middle class as it did to bail out Wall Street banks seven years ago."""
Bernie Sanders,D,s,"September 20, 2015",Statement by Senator Bernie Sanders on Dr. Carson Comments,"PORTSMOUTH, N.H.  U.S. Sen. Bernie Sanders issued the following statement today after Republican presidential candidate Dr. Ben Carson said a Muslim should not be elected president:""I am very disappointed that Dr. Carson would suggest that a Muslim should not become president of the United States. It took us too long to overcome the prejudice against electing a Catholic or an African-American president. People should be elected to office based on their ideas, not their religion or the color of their skin."""
Bernie Sanders,D,s,"September 22, 2015",Statement by Senator Bernie Sanders on Prices for Prescription Drugs,"WASHINGTON  Sen. Bernie Sanders issued the following statement Tuesday on his proposal to rein in skyrocketing prices for prescription drugs:""The pharmaceutical industry has become a health hazard for the American people. We now pay, by far, the highest prices in the world for prescription drugs and 1 in 5 Americans  including patients suffering with cancer  cannot afford to fill the prescriptions their doctors write.""The time is long overdue for Congress to listen to the needs of the American people and not the enormously-profitable pharmaceutical industry. The top three drug companies racked up $45 billion in profits last year after the industry doled out $250 million on lobbying and campaign contributions.""In 1999, I was the first member of Congress to take Americans across the border to purchase lower-cost drugs in Canada. Americans should not have to leave their country to get affordable medicine. Congress must act now to allow the re-importation of low-cost prescription drugs and Medicare must negotiate drug prices with the pharmaceutical industry to save seniors and taxpayers billions of dollars.""To read more about Sen. Sanders prescription drug plan click here."
Bernie Sanders,D,s,"October 3, 2015",Statement by Senator Bernie Sanders on Syria,"SPRINGFIELD, Mass.  U.S. Sen. Bernie Sanders on Saturday issued the following statement on Syria:""We do not want to make a very complex situation in Syria even worse. I support President Obama's effort to combat the Islamic State in Syria while at the same time supporting those in Syria trying to overthrow the brutal dictatorship of Bashar Assad.""I oppose, at this point, a unilateral American no-fly zone in Syria which could get us more deeply involved in that horrible civil war and lead to a never-ending U.S. entanglement in that region."""
Bernie Sanders,D,s,"October 3, 2015","Statement by Senator Bernie Sanders on Grassroots Backing by Teachers, Trade Unionists","SPRINGFIELD, Mass.  U.S. Sen. Bernie Sanders on Saturday issued the following statement on the support he has received from rank-and-file members of the National Education Association:""I am proud to have the support of many hundreds of thousands of members of the National Education Association and trade unionists all across America. We are going to win this nomination and the general election because of support from grassroots Americans. We are on track to do just that."""
Bernie Sanders,D,s,"October 5, 2015",Statement by Senator Bernie Sanders 'Appalled' by Mass-Shootings,"WASHINGTON  While there are deep political divisions among Americans on guns, Sen. Bernie Sanders on Monday said he believes a consensus can be developed for ways to lessen the likelihood of horrific mass-shootings which have plagued the country, including last week's murders at a community college in Oregon.""Like the rest of the nation, I am appalled by gun violence in our country and the mass shootings in our churches and colleges,"" Sanders said. ""While there is no simple fix, that does not mean we should do nothing. The status quo clearly is not working and people on both sides of this issue cannot simply continue shouting at each other. Nobody wants more mass killings and serious people are going to have to engage in serious discussion.""""In my view, there are very concrete steps we can take to lessen the number of tragedies and to make those that happen less lethal, including ideas supported by a majority of gun owners,"" the senator added.Sanders said:""We must strengthen and better enforce the instant background check system.""We must close the gun-show loophole, which allows unlicensed dealers to sell guns to people who otherwise would not be able to get them.""We must make 'straw man' purchases a federal crime.""We must ban semi-automatic assault weapons which are designed strictly for killing human beings.""We must recognize that our mental health system is seriously broken. While there has been much talk about mental health parity in our health care system, we are not even close to achieving it. It's past time for a serious discussion about identifying, intervening and treating mental illness and ensuring access to care.""In addition, Sanders said his presidential campaign is assembling a comprehensive package of measures to address gun violence.As Vermont's lone congressman and as a senator, Sanders consistently supported strong gun safety legislation. As a result, he has a National Rifle Association rating of D-."
Bernie Sanders,D,s,"October 5, 2015",Statement by Senator Bernie Sanders Calling Trade Deal 'Disastrous',"BURLINGTON, Vt.  U.S. Sen. Bernie Sanders issued the following statement on Monday after negotiators announced an agreement in principle on a 12-nation Pacific Rim trade deal:""I am disappointed but not surprised by the decision to move forward on the disastrous Trans-Pacific Partnership trade agreement that will hurt consumers and cost American jobs.""Wall Street and other big corporations have won again. It is time for the rest of us to stop letting multi-national corporations rig the system to pad their profits at our expense.""This agreement follows failed trade deals with Mexico, China and other low-wage countries that have cost millions of jobs and shuttered tens of thousands of factories across the United States.""In the Senate, I will do all that I can to defeat this agreement. We need trade policies that benefit American workers and consumers, not just the CEOs of large multi-national corporations."""
Bernie Sanders,D,s,"October 7, 2015",Statement by Senator Bernie Sanders Welcoming Secretary Clinton's New Stand on Trade,"WASHINGTON  Sen. Bernie Sanders issued the following statement today after former Secretary of State Hillary Clinton said she now opposes a proposed Trans-Pacific Partnership trade agreement:""The Trans-Pacific Partnership is a continuation of disastrous trade policies which have cost this country millions of decent-paying jobs and have led to a race to the bottom. As someone who voted against the North American Free Trade Agreement, the Central American Free Trade Agreement and Permanent Normal Trade Relations with China and who has helped lead the effort against the Trans-Pacific Partnership, I am glad that Secretary Clinton has now come on board. I hope that, with her help, with the efforts of virtually every union in the country and with the opposition of many environmental groups, we can defeat this agreement which was largely written by Wall Street and corporate America.""Watch the Video:"
Bernie Sanders,D,s,"October 21, 2015",Statement by Senator Bernie Sanders on Vice President Biden's Decision Not to Run for President,"PHILADELPHIA  U.S. Sen. Bernie Sanders on Wednesday issued the following statement on the announcement by Vice President Joseph Biden that he will not run for president in 2016:""Joe Biden, a good friend, has made the decision that he feels is best for himself, his family and the country. I thank the vice president for a lifetime of public service and for all that he has done for our nation. I look forward to continuing to work with him to address the major crises we face. He understands the need to rebuild the middle class; and to address income and wealth inequality, a corrupt campaign finance system, climate change, racial justice, immigration reform and the need for publicly-funded higher education."""
Bernie Sanders,D,s,"October 30, 2015",Statement by Senator Bernie Sanders on Criminal Justice Reform,"MANCHESTER, N.H.  U.S. Sen. Bernie Sanders on Friday issued the following statement on eliminating sentencing disparities between crack cocaine and for crimes involving powder cocaine:""Secretary Clinton is right. We must eliminate sentencing disparities between crack and powder cocaine. That is why I have repeatedly voted in favor of addressing this disparity.""When we talk about criminal justice reform, we also need to understand that millions of people have been arrested for using marijuana. We must recognize that blacks are four times more likely than whites to get arrested for marijuana possession, even though the same proportion of blacks and whites use marijuana. Any serious criminal justice reform must include removing marijuana from the Controlled Substances Act.""Further, real criminal justice reform must have the United States join every other major democracy in eliminating the death penalty."""
Bernie Sanders,D,s,"October 30, 2015",Statement by Senator Bernie Sanders on Syria,"DERRY, N.H.  U.S. Sen. Bernie Sanders on Friday expressed concern about President Barack Obama's decision to dispatch U.S. special operations forces to Syria to help battle the Islamic State, a spokesman said.""Sen. Sanders expressed concern about the United States being drawn into the quagmire of the Syrian civil war which could lead to perpetual warfare in that region,"" spokesman Michael Briggs said. ""The senator believes that the crisis in Syria will be solved diplomatically, not militarily.""Sanders also expressed strong support for the effort by Secretary of State John Kerry to bring Iran, Saudi Arabia, Russia and other nations into discussions on how to end the bloody civil war, his spokesman added"
Bernie Sanders,D,s,"November 6, 2015",Statement by Senator Bernie Sanders Applauding Obama Rejection of Keystone Pipeline,"ROCK HILL, S.C.  U.S. Sen. Bernie Sanders issued the following statement on Friday welcoming President Barack Obama's decision to reject an application to build the Keystone XL pipeline:""Climate change is a global environmental crisis of huge magnitude. It is insane for anyone to be supporting the excavation and transportation of some of the dirtiest fuel on earth. As someone who has led the opposition to the Keystone pipeline from Day 1, I strongly applaud the president's decision to kill this project once and for all."""
Bernie Sanders,D,s,"November 13, 2015",Statement by Senator Bernie Sanders on the Attacks in Paris,"DES MOINES, Iowa  U.S. Sen. Bernie Sanders issued the following statement on Friday in response to news of the attacks in Paris:""We are all horrified by the cowardly attacks against innocent civilians in Paris. I offer my sympathy to the victims and their families. We stand in solidarity with the people of France, the first friend of the United States."""
Bernie Sanders,D,s,"November 20, 2015",Statement by Senator Bernie Sanders on Trump,"CHARLESTON, S.C.  Democratic Party presidential candidate Bernie Sanders issued the following statement today on Donald Trump's call for the creation of a database system to register Muslims:""This is an outrageous and bigoted statement. Mr. Trump should be ashamed of himself. We will not destroy ISIS by undermining the Constitution and our religious freedoms."""
Bernie Sanders,D,s,"November 20, 2015",Statement by Senator Bernie Sanders on the Anniversary of DAPA,"LAS VEGAS  Today marks the one-year anniversary of President Obama's announcement of the Deferred Action for Parental Accountability and the expansion of Deferred Action for Childhood ArrivalsThe U.S. Court of Appeals for the 5th Circuit recently blocked implementation of part of the plan. The Obama administration indicated it will appeal to the U.S. Supreme Court.Arturo Carmona, Sen. Bernie Sanders' national Latino outreach director, said there is consensus in the legal community that the deferred action initiatives are on solid legal ground.""I applaud the president for taking some action last year to ameliorate our broken immigration system. We are a nation of immigrants and it is unacceptable that millions of families are living in the shadows,"" Carmona said. ""While Sen. Sanders has worked in Congress to modernize our outdated immigration system, he is committed to taking strong executive action including dismantling the inhumane deportation programs and private prisons."""
Bernie Sanders,D,s,"November 21, 2015",Statement by Senator Bernie Sanders on Health Care,"CHARLESTON, S.C.  U.S. Sen. Bernie Sanders on Saturday issued the following statement:""I am disappointed that Secretary Clinton does not think we should join every other major country in guaranteeing health care through a cost-effective, Medicare-for-all, single-payer system that would save the average family about $5,000 a year.""Further, I am surprised that Secretary Clinton now opposes Sen. Kirsten Gillibrand's Family and Medical Leave Act which is supported by 19 other Senate Democrats and more than 100 House Democrats.""The middle class is disappearing and we need bold action to rebuild it.""Watch Sen. Sanders' Statement:"
Bernie Sanders,D,s,"November 25, 2015",Statement by Senator Bernie Sanders on Laquan McDonald,"BURLINGTON, Vt.  U.S. Sen. Bernie Sanders on Wednesday released the following statement in reaction to the release of police footage of Laquan McDonald's shooting:""All Americans should be sickened by the video of Laquan McDonald's murder. As a nation we must do more than just echo the phrase Black Lives Matter. We must put actions behind those words. Actions that will bring about the fundamental reform that is needed in the face of this crisis. Criminal justice reform must be the civil rights issue of the 21st century and the first piece must be putting an end to the killing of African Americans by police officers."""
Bernie Sanders,D,s,"December 1, 2015",Statement by Senator Bernie Sanders on the Montgomery Bus Boycott Anniversary,"WASHINGTON  Sen. Bernie Sanders issued the following statement today on the anniversary of the Montgomery Bus Boycott:""By sitting down at the front of the bus, Rosa Parks inspired a whole nation to demand change. The Montgomery Bus Boycott led to the marches, sit-ins and protests which brought our nation closer to fulfilling the promise of equality. As we fight today for a fair justice system and opportunity for every family in America, let's remember the power we have when we stand together."""
Bernie Sanders,D,s,"December 4, 2015",Statement by Senator Bernie Sanders on the Chicago Police Department,"BURLINGTON, Vt.  U.S. Sen. Bernie Sanders issued the following statement on Friday in response to calls for a federal investigation into the practices of the Chicago Police Department:""I join with those calling for a federal investigation into the practices of the Chicago Police Department. Furthermore, any official who helped suppress the videotape of Laquan McDonald's murder should be held accountable. And any elected official with knowledge that the tape was being suppressed or improperly withheld should resign. No one should be shielded by power or position."""
Bernie Sanders,D,s,"December 7, 2015",Statement by Senator Bernie Sanders on Trump Proposal to Bar All Muslims from U.S.,"WASHINGTON Sen. Bernie Sanders on Monday issued the following statement after Donald Trump called for the United States to bar all Muslims from entering the country:""Demagogues throughout our history have attempted to divide us based on race, gender, sexual orientation or country of origin. Now, Trump and others want us to hate all Muslims. The United States is a great nation when we stand together. We are a weak nation when we allow racism and xenophobia to divide us."""
Bernie Sanders,D,s,"December 22, 2015",Statement by Senator Bernie Sanders on the Grand Jury Decision in Sandra Bland Case,"SIOUX CITY, Iowa  U.S. Sen. Bernie Sanders issued the following statement Monday after a grand jury in Texas decided no felony was committed by the sheriff's office or jailers in the death of Sandra Bland:""Sandra Bland should not have died while in police custody. There's no doubt in my mind that she, like too many African-Americans who die in police custody, would be alive today if she were a white woman. My thoughts are with her family and her loved ones tonight. We need to reform a very broken criminal justice system."""
Bernie Sanders,D,s,"December 24, 2015",Statement by Senator Bernie Sanders on DHS Plans for Massive Raids,"BURLINGTON, Vt.  U.S. Senator Bernie Sanders issued the following statement Thursday regarding plans of the Department of Homeland Security for immigration agents to start large-scale raids to deport families who have fled violence in Central America:""I am very disturbed by reports that the government may commence raids to deport families who have fled here to escape violence in Central America. As we spend time with our families this holiday season, we who are parents should ask ourselves what we would do if our children faced the danger and violence these children do? How far would we go to protect them?""Our nation has always been a beacon of hope, a refuge for the oppressed. We cannot turn our backs on that essential element of who we are as a nation. We need to take steps to protect children and families seeking refuge here, not cast them out."""
Bernie Sanders,D,s,"December 27, 2015",Statement by Senator Bernie Sanders: Trump is 'Getting Nervous',"BURLINGTON, Vt.  Quoting Donald Trump's assertion that wages in the United States are ""too high,"" U.S. Sen. Bernie Sanders on Sunday said Trump's attempt to back away from his own words shows that the Republican front-runner is ""getting nervous that working families are catching on"" to his views.""Donald Trump says that I'm a liar because I said he believes wages in America are too high. Really?"" Sanders said in response to Trump's assertion on Twitter on Sunday. ""This is what CNN reported last Nov. 12,"" Sanders added. ""Trump insisted on Thursday that the U.S. must keep wages low in order to compete with other countries, one day after he dug in on his assertion that 'wages are too high' in America. 'Whether it's taxes or wages, if they're too high we're not going to be able to compete with other countries,' Trump said Thursday morning on Fox News. Trump first said he believes wages are 'too high' during Tuesday night's Republican debate.""""It appears that Mr. Trump is getting nervous that working families are catching on that his policies represent the interests of the billionaire class against almost everyone else. He refuses to support raising the minimum wage. He believes wages are too high and he wants to provide hundreds of billions of dollars in tax breaks to the very richest families in America. That's not an agenda that 'makes America great.' It's just another Republican billionaire wanting to make the very rich richer at the expense of working families."""
Bernie Sanders,D,s,"December 30, 2015","Statement by Senator Bernie Sanders: Trump Lies, Lies and Lies Again","KEOKUK, Iowa  U.S. Sen. Bernie Sanders issued the following statement on Wednesday after Republican presidential hopeful Donald Trump, in a speech in Hilton Head, South Carolina, accused Sanders of wanting to raise tax rates to 90 percent:""It appears that Donald Trump, a pathological liar, simply cannot control himself. He lies, lies and lies again. Today, he repeated his lie that I want to raise taxes to 90 percent. Totally untrue. And PolitiFact gave Trump's same statement last October a 'Pants-on-Fire' rating.""What is true is that at a time of massive income and wealth inequality billionaires like Trump should pay their fair share of taxes. Unlike Trump, who wants to give huge tax breaks to his fellow billionaires and large multi-national corporations, what we need is real tax reform which asks the very wealthiest people in this country and large, profitable corporations to start paying their fair share of taxes.""It is absurd that in America today we have multi-national corporations who stash their profits in the Cayman Islands and other tax havens and, in a given year, pay nothing in federal income taxes. It is grossly unfair that there are millionaires in this country who take advantage of all kinds of loopholes and end up paying an effective tax rate lower than a middle-class worker."""
Bernie Sanders,D,s,"January 5, 2016",Statement by Senator Bernie Sanders on Gun Safety Executive Actions,"NEW YORK  U.S. Sen Bernie Sanders issued the following statement today after President Barack Obama announced he will sign a series of executive orders on gun safety:""It's become clear that no mass shooting, no matter how big or bloody, will inspire Republicans to put children and innocent Americans over the interests of the NRA. They are simply more loyal to gun lobbyists than our children. That's why I support President Obama's executive actions to make our communities safer. A vast majority of the American people, including responsible gun owners who are sickened by the deaths of so many innocent people, agree with the common sense reforms announced today. As president, I will continue these executive orders because it's past time to end the moral outrage of Aurora, and Newtown and Charleston."""
Bernie Sanders,D,s,"January 6, 2016",Statement by Senator Bernie Sanders on Trump's Trip to Vermont,"BURLINGTON, Vt.  U.S. Senator Bernie Sanders issued the following statement Friday after Donald Trump announced a campaign stop in Burlington, Vermont:""I welcome Mr. Trump to Vermont. I hope his presence here will help him better understand Vermont values  social and economic justice, tolerance, respect for all people and the environment."""
Bernie Sanders,D,s,"January 16, 2016",Statement by Senator Bernie Sanders on Prisoner Release in Iran,"BURLINGTON, Vt.  U.S. Sen. Bernie Sanders on Saturday welcomed news reports that Iran had freed four dual-nationality U.S. and Iranian prisoners.""This good news shows that diplomacy can work even in this volatile region of the world,"" Sanders said.U.S. officials reportedly had signaled that a prisoner deal would be separate from Saturday's expected ""implementation"" of a nuclear agreement with Iran."
Bernie Sanders,D,s,"January 19, 2016",Statement by Senator Bernie Sanders on Carson Volunteer Killed in Iowa Crash,"SIOUX CITY  U.S. Sen. Bernie Sanders issued the following statement Tuesday after a volunteer for Dr. Ben Carson's presidential campaign died of injuries in an accident on an icy Interstate in western Iowa:""Young volunteers like Braden Joplin are the heart and soul of the democratic process. Our thoughts and prayers are with him and his family."""
Bernie Sanders,D,s,"January 19, 2016",Statement by Senator Bernie Sanders on High Court Immigration Case," CARROLL, Iowa  U.S. Sen. Bernie Sanders issued the following statement Tuesday regarding the U.S. Supreme Court's decision to review a legal challenge to President Barack Obama's overhaul of immigration rules:""I am delighted that the Supreme Court agreed to review the lower court ruling against President Obama's executive order on immigration. The president did exactly the right thing when he took action to protect Dreamers and the parents of children who are citizens or legal permanent residents. I am confident the president has the legal authority to take this bold action. Clearly the best form of action is for Congress to pass comprehensive immigration reform to put undocumented people on a path toward citizenship. But if Congress fails to act, as president I would uphold and expand the president's action."""
