Candidate,Party,Type,Date,Title,Speech
Hillary Clinton ,D,s,"April 23, 2007",From the Senate: Statement of Former President Bill Clinton and Senator Hillary Rodham Clinton on the Death of Congresswoman Juanita Millender-McDonald,"Washington, DC -- ""We are deeply saddened by the loss of Congresswoman Juanita Millender-McDonald. In the Congress, she brought her life experiences, her grit, her grace, and her sense of duty to the job, and her constituents and our country are better for it. As a former teacher, she never lost sight of our duty to the next generation and taught all of us a thing or two, whether she was standing against the genocide in Darfur or standing up for fair and free elections here at home. Our thoughts and prayers are with her family during this difficult time."""
Hillary Clinton ,D,s,"April 25, 2007",Statement from Hillary Clinton,"There are people right now in the world, not just wishing us harm but actively planning and plotting to cause us harm. If the last six years of the Bush Administration have taught us anything, it's that political rhetoric won't do anything to quell those threats. And that America is ready for a change. ""One of the great tragedies of this Administration is that the President failed to keep this country unified after 9/11. We have to protect our country from terrorism -- it shouldn't be a Democratic fight or a Republican fight. The plain truth is that this Administration has done too little to protect our ports, make our mass transit safer, and protect our cities. They have isolated us in the world and have let Al Qaeda regroup. The next President is going to be left with these problems and will have to do what it takes to make us safer and bring Democrats and Republicans together around this common mission of protecting our nation. That is exactly what has to be done and what I am ready to do."""
Hillary Clinton ,D,s,"April 25, 2007",Clinton Statement On Election of Darren Soto to Florida House of Representatives,"The following is a statement from Senator Hillary Clinton on the election of Darren Soto to the Florida House of Representatives. ""Darren Soto's victory is the latest example that Americans are ready for change. I look forward to working with Darren and other Florida Democrats as we offer Americans real change from the State House to the White House. I want to congratulate Darren for running a great race in Florida's 49th District. After spending time with him earlier this year in Orlando, it's clear that Darren is an exciting young leader who can get results in Tallahassee."""
Hillary Clinton ,D,s,"April 26, 2007",Statement from Senator Clinton on Iowa Discrimination Bill,"I applaud the Iowa State Legislature for their efforts to end discrimination and make the state more welcoming. I've supported similar legislation in the US Senate because too many Americans suffer as a result of bigotry, and I believe this legislation will help reinforce our fundamental belief in equality and justice for all. As President, I will work with Congress to echo the clear message of fairness Iowa's leaders sent today."""
Hillary Clinton ,D,s,"May 1, 2007",Statement of Hillary Clinton on Asian Pacific American Heritage Month,"It is my immense pleasure to celebrate Asian Pacific American Heritage Month to recognize, honor and express gratitude to Asian American and Pacific Islanders (AAPIs), who have been an integral part of our American story, helping build and strengthen America. ""For centuries, America has been enriched by our diverse Asian American and Pacific Islander communities and by the contributions that Chamorros, Native Hawaiians, and Samoans have made in their ancestral homelands. We can see those contributions today in the national railroad system that many AAPIs helped to build as well as the many AAPI men and women who serve with honor in our United States Armed Forces today. The tradition of public service runs deep in the history of AAPIs in America. From Dalip Singh Saud, who was the first Asian American to serve in Congress, to the great Patsy Mink, the very first woman of color to ever serve in Congress, to Norman Mineta who was the first Asian American appointed by a President to serve as a Cabinet Secretary, AAPIs have served this country with honor and distinction. And it is not just the famous names and faces that have left a bold imprint on the fabric of our nation. Leaders of community based organizations, small business owners, and the growing number of AAPIs in public service demonstrate what is best and what is possible in America. I salute the contributions and sacrifices that AAPIs have made to ensure a better life for their families and for American society. ""The numerous accomplishments of the AAPI community, however, can mask the challenges that still exist for many - discrimination, language barriers, and poor access to quality, affordable health care. As Senator, I have worked with the AAPI community to promote policies that help meet the community's underserved needs. For example, I sponsored the Legal Immigrant Children's Health Improvement Act to restore access to health care for low-income legal immigrant women and children as well as the Access to Employment and English Acquisition Act to provide more job training funds for people with limited English skills. ""Although some AAPIs have reached the pinnacle of higher education, I am fully aware that others in the AAPI community continue to remain behind. For this reason, I have been a strong advocate for making college affordable and accessible. As Senator, I fought to increase the federal Pell Grant, which today covers only a third of tuition at an average public college and co-sponsored the DREAM Act, which makes it possible for hardworking young people to receive in-state tuition at state colleges. I also led the passage of legislation that will bring more qualified teachers into the classrooms and more outstanding principals to lead our schools. ""As we consider reform to our current broken immigration system, we must address issues like family reunification. Under our current system, families are separated for long periods of time, sometimes decades. Last year, during the debate on the comprehensive immigration reform, I offered an amendment to address the backlog of family visas. I will continue to advocate for comprehensive immigration reform legislation that brings families together. ""Let's be clear, while we celebrate Asian Pacific American Heritage Month this May, I will continue working to ensure that AAPIs are included at the table everyday and that the needs of the community are prioritized year-round. As we celebrate the contributions of Asian Americans and Pacific Islanders, let us all rededicate our efforts to creating better opportunities and brighter futures for all Americans."""
Hillary Clinton ,D,s,"May 1, 2007",Statement of Hillary Clinton on the Fourth Anniversary of President Bush Declaring 'Mission Accomplished',"Today is the fourth anniversary of what I consider to be one of the most shameful episodes in American history. Never before in our history has a President said 'mission accomplished' when the mission had barely begun. Never before has a President landed on the deck of an aircraft carrier to proclaim the end of major combat operations to a war that rages on four years later. Never before has a President pulled a political stunt when so many American lives were and remain in harm's way. The President took us to a preemptive war of his choosing based on his assessment of faulty evidence and trumped up facts. He ignored the warnings of senior military advisors and he retaliated against those who tried to stop him. And once he got the authority to put inspectors back into Iraq, he ignored their findings. It is something that will stand as one of the darkest blots on leadership we've ever had in our nation's history. America is ready for a President who will respect our Armed Forces by properly planning for the missions we ask our troops to undertake. America is ready to end this war and when I am President, that's exactly what I'll do."
Hillary Clinton ,D,s,"May 1, 2007",Statement Of Senator Hillary Rodham Clinton on the President's Veto of the Emergency Supplemental Appropriations Bill,"Washington, DC -- ""With his veto today, President Bush has made it clear that he is standing in the way of ending the war in Iraq and bringing our troops home. The nation is ready for the President to stop disregarding the will of the American people and to work with Democrats on a funding bill that will enable us to begin redeploying our troops. He has a chance to do just that when he meets with the Democratic leadership tomorrow. ""It has been four years since the President declared an end to major combat operations. It is my hope that the President will approach this next round of talks in good faith. ""I am also disappointed that with his veto, the President has taken us back a step in meeting the homeland security needs of our high-threat cities like New York City and vetoed $35 million in additional funding under the Urban Area Security Initiative. ""In addition, with his veto, the President has shirked his responsibility to address the growing health needs affecting those exposed to the toxic air around Ground Zero in the wake of 9/11 and vetoed $50 million in funding for 9/11 health, which would not only have helped provide treatment to those affected in the New York metro area, but also to responders from all over the country who are suffering from 9/11 health effects. This funding would have helped meet immediate health needs and allow 9/11 health programs to continue operating. Despite the President's actions today, I will continue to fight, along with my colleagues in the New York delegation, to secure the federal commitment and funding required to meet 9/11 health needs in the long-term. ""The President has also chosen to veto critical legislation that would have ended the practice of giving Department of Homeland Security (DHS) contractors bonuses for incomplete or sub-par work, thereby saving taxpayers millions of dollars."""
Hillary Clinton ,D,s,"May 1, 2007",From the Senate: Statement of Senator Hillary Rodham Clinton on Need for Comprehensive Immigration Reform,"Washington, DC - Today's marches underscore the importance of comprehensive immigration reform. Our immigration system is broken, and it is past time that we came together and implemented an effective policy which respects our immigrant heritage, the rule of law, and human dignity. That is what I am committed to achieving. A comprehensive solution to our immigration crisis must include strengthening our borders, greater cooperation with our neighbors, strict but fair enforcement of our laws, federal assistance to state and local governments, strict penalties for those who exploit undocumented workers, and a path to earned legal status for those who are here, working hard, paying taxes, respecting the law, and willing to meet a high bar, including learning English. The solution must also protect the sanctity of families and repair the broken, unfair bureaucratic system that forces citizens and lawful immigrants to live apart from their spouses and children. Although many Republicans have tried to derail attempts at comprehensive immigration reform, I am committed to working with my colleagues to create an immigration system that respects our values. We must insist on comprehensive immigration reform that protects our homeland security and protects the dignity of millions of families who live here. There is a smart and effective, comprehensive solution to the impasse we face, and I will continue to pursue it."
Hillary Clinton ,D,s,"May 4, 2007",Statement of Hillary Clinton on Cinco de Mayo,"Washington, DC -- Hillary Clinton joins millions of Americans in commemorating Cinco de Mayo and the contributions that Mexican Americans have made to our country. This day marks the anniversary of the historic victory of the Mexican people over the French army during the Battle of Puebla on May 5, 1862. ""This weekend, millions of Americans will celebrate Cinco de Mayo and pay tribute to the rich history and courage of the Mexican people. The story of General Ignacio Zaragoza's triumph in the face of tremendous adversity reminds us of the bravery and sacrifice that continues to inspire millions of people today. I am particularly proud that New York is home to a significant community of hard working families that trace their roots back to the heroic state of Puebla. ""This day of pride and celebration for Mexican Americans has been embraced by Americans of all backgrounds as a tribute to our deep historical, cultural and economic ties to Mexico. It is an opportunity to recognize the many ways in which Mexican Americans enrich the country with their culture. As we celebrate all across the United States today, let us not forget that Cinco de Mayo is a day to appreciate and to celebrate the diversity that makes America a stronger nation."""
Hillary Clinton ,D,s,"May 15, 2007",From the Senate: Statement of Senator Hillary Rodham Clinton on the Feingold-Reid and Levin-Reid Amendments,"Washington, DC -- ""Tomorrow, I will cast my vote to send the President a clear message: Democrats are united in fighting to change course, redeploy our troops out of Iraq, and end this war as soon as possible. ""When the Senate votes on motions to allow debate on both the Feingold-Reid and Levin-Reid Amendments, I will vote for cloture on both. I do so because we, as a united party, must work together with clarity of purpose and mission to begin bringing our troops home and end this war. ""The bipartisan Iraq Study Group offered a way forward for beginning the redeployment of our troops out of Iraq. But President Bush rejected those recommendations and refuses to work with Congress to develop a strategy that will enable our troops to start coming home. ""President Bush vetoed the bipartisan bill to fund the troops, refuses to change course, and stubbornly denies the reality on the ground and the will of the American people. ""We will continue to press him to follow the will of the people. I will continue to pursue with Senator Byrd our legislation to deauthorize the war by October 11, 2007. I will continue to do everything in my power to convince the president to change course and to work with my colleagues in the Senate to bring an end to this war as soon as possible."""
Hillary Clinton ,D,s,"May 15, 2007",From the Senate: Statement of Senator Hillary Rodham Clinton on the Recent Attack of 10th Mountain Division Soldiers in Iraq,"Washington, DC -- ""Yesterday, I spoke with Major General Michael Oates, the commanding general of the 10th Mountain Division, who informed me that 10th Mountain Division soldiers on patrol Iraq had been attacked. Four soldiers were killed and three soldiers captured. I was assured that every effort is being made to locate and safeguard the missing soldiers. My prayers are with the families that have suffered the death of a loved one, and with the families who await confirmation on the status and safe return of those still unaccounted for. I asked to be kept apprised of the situation and offered my full support for the men and women of the 10th Mountain Division. ""I have visited 10th Mountain Division soldiers here at home and abroad. These service members have always demonstrated resolve, courage under fire, and the conviction to succeed in every mission and every assignment. The soldiers of the 10th Mountain Division will continue to exemplify these traits -- and all Americans are reminded of their service and sacrifice in light of their recent losses and the uncertain status of three brave soldiers."""
Hillary Clinton ,D,s,"May 17, 2007",From the Senate: Statement of Senator Hillary Rodham Clinton on Comprehensive Immigration Reform,"Washington, DC -- ""This afternoon, a bipartisan group of Senators, who have been working closely in conjunction with the Administration, announced that they had reached an agreement on a comprehensive approach for reforming our broken immigration system. ""As I have long maintained, comprehensive immigration reform must have as essential ingredients a strengthening of our borders, greater cross-cooperation with our neighbors, strict but fair enforcement of our laws, federal assistance to our state and local governments, strict penalties for those who exploit undocumented workers, and a path to earned legal status for those who are here, working hard, paying taxes, respecting the law, and willing to meet a high bar. In particular, we must also ensure that any bill protects the sanctity of families and does not lead to the creation of a new underclass in our country. ""I will scrutinize carefully the proposed compromise to see if it honors our nation's principles and proud immigrant heritage while also respecting the rule of law."""
Hillary Clinton ,D,s,"May 19, 2007",Statement by Hillary Clinton on Cuban Independence Day,"Washington, DC -- Hillary Clinton issued the following statement honoring the 105th anniversary of Cuban Independence: ""May 20th marks the anniversary of Cuban Independence, a day in which Cubans in the United States and all around the world commemorate the sacrifices of the patriots that fought to free their homeland. But this cannot be a celebration because today the Cuban people continue to struggle for freedom from the brutal dictatorship under which their island lives. ""It is a tragedy that to stay in power, the Cuban dictatorship still seeks to dominate and control its own very talented people. My hope is for the Cuban people to soon enjoy the same freedoms and rights that we do. I send my heartfelt wishes and solidarity in their struggle for freedom and democracy."""
Hillary Clinton ,D,s,"May 24, 2007",Clinton Statement on Legislation Seeking to Advance Yucca Mountain Nuclear Repository,"Senator Hillary Clinton issued the following statement in response to legislation introduced yesterday by Senators Pete Domenici (R-New Mexico) and Larry Craig (R- Idaho) seeking to advance development of the proposed Yucca Mountain nuclear repository. ""I have long opposed storing nuclear waste at Yucca Mountain. This latest attempt to push forward development of the project is particularly reckless, as it aims to increase spending and begin construction on the site prior to license approval. There are far too many unanswered questions about both the geology of the site and integrity of the science to support the decision to store waste at Yucca at all -- let alone to justify accelerating the site's development. ""Continued attempts to push this misguided project forward are both disappointing and irresponsible. As President, I will work with the scientific community to examine all options for safe, secure storage of nuclear waste as part of a comprehensive national energy policy."""
Hillary Clinton ,D,s,"May 24, 2007",From the Senate: Statement of Senator Hillary Rodham Clinton on the Emergency Supplemental Appropriations Bill,"Washington, DC -- ""Tonight I voted against the Emergency Supplemental Appropriations Bill because it fails to compel the President to give our troops a new strategy in Iraq. I believe that the President should begin a phased redeployment of our troops out of Iraq and abandon this escalation. I fully support our troops, and wish the President had followed the will of the people and signed the original bill we sent which both funded the troops and set a new course of phased redeployment. But the President vetoed Congress's new strategy and so Congress must reject the President's failed policies. I will also continue to press with Senator Byrd for our legislation to end the authorization of the war in Iraq. ""While I am deeply disappointed that the supplemental does not provide for a new course in Iraq, I want to recognize the many worthy parts of this bill: funding to help those sickened in the aftermath of 9/11, additional relief for Katrina and Rita victims, homeland security funds for high-threat cities like New York City, resources to protect parts of New York affected by recent flooding, $650 million for the State Children's Health Insurance Program, and the first federal minimum wage increase in ten years. I support these measures but cannot support this Emergency Supplemental which will not change our course in Iraq."""
Hillary Clinton ,D,s,"May 31, 2007","Statement by Hillary Clinton Praising Governor Lynch, New Hampshire Legislature for Passing Civil Unions Bill Into Law","MANCHESTER, NH -- Senator Hillary Clinton made the following statement today in response to the news that Governor John Lynch signed the New Hampshire Civil Unions legislation into law. ""The state of New Hampshire has a lot to be proud of today. Governor John Lynch and the Granite State legislature have shown commendable leadership in their efforts to end discrimination against gays and lesbians,"" said Senator Clinton. ""I applaud New Hampshire for moving forward and continuing to lead the country in protecting the rights and freedoms of all its citizens."""
Hillary Clinton ,D,s,"June 1, 2007",Statement from Hillary Clinton On Gay & Lesbian Pride Month,"As we celebrate Gay and Lesbian Pride Month, I want to commend the LGBT community on a historic year that brought our country closer to equality and closer to ending discrimination against lesbian, gay, bisexual and transgender Americans. Just a year ago, I worked with my Democratic colleagues in the Senate as well as with LGBT leaders to defeat the divisive and discriminatory Federal Marriage Amendment (FMA). Since then, we not only defeated FMA, but we have been able to make real progress in achieving fairness for all Americans. In fact, since June 2006, New Jersey and New Hampshire became the third and fourth states to adopt civil unions and Washington and Iowa were added to the list of states that outlaw discrimination on the basis of sexual orientation or gender identity. A similar bill in Colorado is expected to be signed into law soon. And in Congress, we are finally on the verge of passing the Matthew Shepherd Act, which would expand hate crimes laws to include sexual orientation and gender identity. What a difference a year makes. ""The start of Gay and Lesbian Pride Month is a great time to celebrate these recent victories but also to reflect on all the work that still needs to be done. Unfortunately, while this is the first time in years that hate crimes legislation has a strong chance of passing both houses of Congress, President Bush has already signaled that he would veto this landmark bill. The truth is we will see little progress for the LGBT community at the national level until we have a new Democratic president. For six long years, the Bush Administration has only seen the families that matter to them. It's been a government of the few, by the few, and for the few. And no community has been more invisible to this administration than the LGBT community. ""I'm running for president to replace the divisive leadership of the past six years -- leadership that views no issue and no family above the reach of politics. America deserves a president who appeals to the best in each of us, not the worst; a president who values and respects all Americans, gay and straight; a president who treats all Americans equally no matter who they are or who they love. ""I'm proud of my record standing up for the LGBT community during my years as First Lady and as a U.S. Senator. But when I take office in January 2009, we'll finally be able to define success by more than the bigotry we stopped and the bad decisions we prevented. America will finally have a president who moves this country forward. When I am president, we will work together to make sure that all Americans in committed relationships have equal benefits and that nothing stands in the way of loving couples who want to adopt children in need. We're going to finally expand our federal hate crimes legislation and pass the Employment Non-Discrimination Act. It is just plain wrong that in the year 2007, people who work hard and do a good job every day can still be fired because of who they love. And finally, we will put an end to the failed policy of Don't Ask, Don't Tell. Courage, honor, patriotism and sacrifice -- the traits that define our men and women in uniform -- have nothing to do with sexual orientation. ""I am honored to have the support of so many people in the LGBT community and look forward to working with the community closely throughout the campaign. Together, we can continue the journey America has been on from the very beginning -- to form a more perfect union and realize the goals and values we believe in. That's the promise of America -- and that's why I'm running for president."""
Hillary Clinton ,D,s,"June 15, 2007",Statement of Hillary Clinton on Culinary Workers Union Local 226 Agreement with Harrah's Entertainment,"Having visited with Culinary members in Las Vegas just two weeks ago, I was so pleased to learn today of the contract agreement reached between the union and Harrah's Entertainment. The fact that an agreement was reached that allows the company to grow and prosper, while effectively addressing the needs of the working men and women who support its operations, is proof that the collective bargaining process works."" ""The tourism industry has made Nevada one of the fastest growing states -- and economies -- in the nation. Harrah's recognizes that its employees are the front line whose work keeps visitors coming back. The company has demonstrated its commitment to the workforce by offering good wages, opportunities for advancement, and excellent benefits."" ""This agreement sets a great standard for others to follow, but we cannot celebrate until all of the 50,000 culinary members whose contracts have expired have equally responsible agreements in place. Both the Culinary and Harrah's should be congratulated on today's agreement, and for their dedication to a fair bargaining process."""
Hillary Clinton ,D,s,"June 20, 2007",Statement of Hillary Clinton on Expected Veto of Stem Cell Legislation,"Senator Hillary Clinton made the following comments in a speech before the Take Back America Conference in Washington this morning. ""You know, later today, apparently, the president will veto a bill passed by Congress to support stem cell research. ""Now, this is research that...holds such promise for devastating diseases. Yesterday, I met with a group of children suffering from juvenile diabetes. I co-chair the Alzheimer's caucus in the Senate. I've worked on helping to boost funding for research to look for cures and a way to prevent so many devastating diseases. And we know that stem cell research holds the key to our understanding more about what we can do. So let me be very clear: When I am president, I will lift the ban on stem cell research. ""This is just one example of how the President puts ideology before science, politics before the needs of our families, just one more example of how out of touch with reality he and his party have become. And it's just one more example as to why we're going to send them packing in January 2009, and return progressive leadership to the White House."""
Hillary Clinton ,D,s,"June 28, 2007",Hillary Clinton Statement on School Desegregation Case,"Today, the Court turned its back on the promise of Brown vs. Board of Education that students of different racial backgrounds deserve an opportunity to attend school together. At a time when our nation's schools are increasingly resegregating, we should be championing local efforts to pursue integration and reduce racial inequities in schools. On the eve of the 50th anniversary of the valiant struggle to integrate Little Rock Central High School, let us remember the millions who marched, fought and even paid the ultimate price to help ensure every child in America has an opportunity to attend diverse, high-quality schools."" ""These decisions take away the right of local communities to ensure that all students benefit from racially diverse classrooms. Recent evidence shows that integrated schools promote minority academic achievement, and can help close the achievement gap."" ""Once again, the Roberts Court has shown its willingness to erode core constitutional guarantees. It is a set back for all of us who are on the long march toward racial equality and the building of a stronger more unified America. As President, I will fight to restore Brown's promise and create an education system where all children have an equal chance to learn and excel together."""
Hillary Clinton ,D,s,"July 2, 2007",Statement of Hillary Clinton on Libby Commutation,"Senator Clinton issued the following statement on President Bush's decision to commute the sentence of Scooter Libby: ""Today's decision is yet another example that this Administration simply considers itself above the law. This case arose from the Administration's politicization of national security intelligence and its efforts to punish those who spoke out against its policies. Four years into the Iraq war, Americans are still living with the consequences of this White House's efforts to quell dissent. This commutation sends the clear signal that in this Administration, cronyism and ideology trump competence and justice."""
