Candidate,Party,Type,Date,Title,Speech
Donald Trump,R,p,"June 22, 2015",b'Press Release - Donald J. Trump Files Statement of Candidacy with FEC',"b'Download PDFToday Donald J. Trump officially filed his Statement of Candidacy for the office of President of the United States of America.(New York, NY) June 22, 2015Today, Donald J. Trump filed his Statement of Candidacy for office of President of the United States with the Federal Election Commission. This filing took place well in advance of the July 1st deadline. Last week, Mr. Trump declared his candidacy at Trump Tower where he spoke about the challenges we are currently facing, his proven record of success, and his belief in the Free Market, a strong military and our country\'s sacred obligation to take care of our veterans and their families.Mr. Trump says, ""I am pleased to submit this filing to the Federal Election Commission, formalizing my campaign for President of the United States. I can rebuild the American Dream so that it is stronger, bigger and better than ever before. Together we will Make America Great Again!""Mr. Trump\'s Campaign Manager, Corey Lewandowski added, ""As we have always said, the Donald J. Trump for President Committee, Inc. will meet all FEC imposed deadlines in accordance with being a candidate for the office of the President of the United States and today we are excited to complete this very important step."" Tomorrow, Mr. Trump will headline the Maryland Republican Party\'s sold out 25th Annual Red, White, and Blue Dinner in Baltimore with a record setting crowd. Mr. Trump has visited Iowa and New Hampshire numerous times over the past several months and will return to Iowa this Saturday, June 27th and New Hampshire on Tuesday, June 30th. Also next week, Mr. Trump will speak at the City Club of Chicago on Monday, June 29th, which will be the largest event in the Club has ever had. The event sold out within twelve minutes and has a wait-list of over two thousand people. The Donald J. Trump for President Campaign is headquartered in New York City. For more information please visit DonaldJTrump.com. Press Contact:Hope Hicks[emailprotected]203-273-0226'"
Donald Trump,R,p,"June 23, 2015","b""Press Release - Trump: He's Built a Hell of a Company, He Should Embrace It""","b""Fox BusinessTrump Organization Executive V.P. Eric Trump on his father Donald Trump's presidential bid.Watch the latest video at video.foxbusiness.com"""
Donald Trump,R,p,"June 23, 2015","b""Press Release - Trump: 'Last Person I'd Want Negotiating for Me is Obama'""","b""Fox NewsDonald Trump believes Pacific Rim trade deal is 'a disaster for jobs in our country' and its supporters are not qualified to be president and that race relations are as bad as they've ever been under Pres. Obama.Watch the latest video at video.foxnews.com"""
Donald Trump,R,p,"June 26, 2015",b'Press Release - Donald J. Trump Endorsed by New Hampshire State Representative Stephen Stepanek',"b'Download PDF(New York, NY) June 26, 2015- Today, Donald J. Trump was endorsed by New Hampshire State Representative Stephen Stepanek. Mr. Stepanek joins Mr. Trump\'s robust New Hampshire leadership team and will work with his campaign to continue to share Mr. Trump\'s message, which is resonating throughout the Granite State.Mr. Trump said, ""Stephen is a great addition to our New Hampshire leadership team and I am proud to have his endorsement for the Republican presidential primary nomination. He understands what is at stake with our economy and will be an asset as we continue to solidify our position at the top of the field, both in New Hampshire and nationally."" Mr. Stepanek is a former Amherst Selectman, who served seven years as a member of the Hillsborough County Executive Committee. He is also a six year member of the New Hampshire Supreme Court Professional Conduct Committee, former four term State Representative serving the Citizens of Amherst, Chairman of the Granite State Tax Payers Association, Deputy Majority Leader of New Hampshire House of Representatives and Chairman of the House of Representatives Ways and Means Committee. Mr. Stepanek added, ""Mr. Trump is a proven leader with a record of success and has the mindset to get our economy thriving and our country back on track. I\'m proud to endorse Mr. Trump\'s candidacy for President of the United States and look forward to working with the campaign team to continue to reach New Hampshire voters."" In addition to the leadership team, with representatives from all ten counties in New Hampshire, Mr. Trump has four full-time staffers in New Hampshire and an office based in Manchester, which daughter Ivanka Trump officially opened Wednesday with a packed house of supporters on hand.Three polls released this week show Mr. Trump in second place including the New Hampshire specific CNN/WMUR released yesterday, the Suffolk University poll released on June 23 and the latest national poll conducted by Fox News on June 24. Mr. Trump continues to visit New Hampshire regularly where he has been met with an overwhelmingly positive response when speaking to record crowds. Mr. Trump is expected to return to New Hampshire on June 30th. Press Contact: Hope Hicks- 203-273-0226 [emailprotected]'"
Donald Trump,R,p,"July 6, 2015","b""Press Release - Trump on Mexico Comments: 'I Can't Apologize for the Truth'""","b'BreitbartSunday on Fox News Channel\'s ""MediaBuzz,"" Republican presidential candidate and billionaire business mogul Donald Trump addressed his controversial comments on some Mexican immigrants being rapist and murderers said he was simply commenting on media reports on border crime, therefore he ""can never apologize for the truth.""Host Howard Kurtz asked if he should apologize.Trump replied, ""I don\'t have to say that. Look, the Mexican border is a sieve. People are pouring into our country. We don\'t know who they are, where they are, they come from all over the world, not just Mexicans. I employ thousands of Mexicans. I\'ve employed over the years many thousands of Mexicans. I love the Mexican people. They\'re fantastic. Everybody knows that. In terms of the border, it\'s a disgrace. either we have a border or we don\'t have a country. You can\'t have a country without borders. People are coming in and some of those people  I read it even yesterday there was a huge article about the tremendous crime that\'s taking place. It\'s like a crime wave. One of the most dangerous places on earth. And I bring that up all of a sudden I\'m a bad person.""""I read an article yesterday from ""Fusion"" which is owned by Univision talking about women that cross the border are being raped. Many of them, a tremendous percentage, 80 percent, that\'s hard to believe it could be 80% they said the women coming across the border are raped. This is done by ""Fusion"" printed in ""The Huffington Post"" no friend of mine and I use the word rape and all of a sudden everyone goes crazy. It says 80% of the women  which hard to believe to be honest with you  so I can never apologize for the truth. I don\'t mind apologizing for things. I can\'t apologize for the truth. I said tremendous crime is coming across. Everybody knows that\'s true. It\'s happening all the time. When I mention crime, I\'m a racist? I\'m not a racist. I don\'t have a racist bone in my body. ""'"
Donald Trump,R,p,"July 7, 2015","b""Press Release - Coulter: Trump 'Speaking for Working Class,' 'For African-Americans'""","b'BreitbartCoulter said, ""I notice we\'ve been warned all week watch out for ISIS, watch out for ISIS this weekend, and no, instead Americans were killed by [illegal] immigrants. This wasn\'t the only illegal immigrant, and it doesn\'t have to be limited to illegal immigrants, the government is allowing people who have no right to be here into our country, whether legally or illegally. There was also an illegal immigrant who hammered his wife to death in Texas over the weekend, you know, that was an illegal alien wife who was killed. So, it isn\'t just American citizens who aren\'t being protected, but these republicans and, of course, democrats who claim to speak for oh the poor, the downtrodden, the working class. No, they\'re speaking for big business who want their cheap labor and they\'ll externalize their costs, both in terms of taxes and in terms of the crime rate."" And ""You hear Republicans saying, \'well\'  and Democrats, \'Well, of course, no one wants felons in this country.\' Well, what are they doing to stop it? Chris Christie was on Fox News this weekend saying, you know, telling us once again that fences just don\'t work, the human spirit will overcome them. It\'s like saying buckets don\'t work. Of course fences work. Americans aren\'t stupid. Why doesn\'t Chris Christie say that to Israel or China? Because their fences work just fine.""She added, ""the media are always hiding that these are immigrants, sometimes illegal, sometimes not illegal, who are committing a lot of these heinous crimes. It\'s always \'North Carolina Man Indicted on Child Rape.\' So, frankly, we don\'t know after this weekend exactly how many Americans were killed by immigrants in drunk driving accidents, in heinous murders like this one in San Francisco. It\'ll take a few weeks, maybe a year to wait for the court transcripts for the media to even tell us the truth. The government won\'t tell us the truth. The media won\'t tell us the truth. But, the people in America know what the truth is. Unfortunately, the Chamber of Commerce and the Wall Street Journal don\'t. And most of these Republicans are busy sucking up to the rich and don\'t care about the workers. You know, I am sick of this nonsense about Donald Trump being the racist here. He\'s the one who was speaking for working class Americans, for African-Americans. How about  have you seen the black teenaged unemployment rate? Why shouldn\'t they be getting those jobs? It\'s Donald Trump who is speaking up for them. And boy, don\'t think Republican voters aren\'t keeping a list of who\'s naughty and nice on denouncing or praising Donald Trump right now.""Coulter also talked about the 2016 presidential race, stating that ""Now I have a new soft spot in my heart for Sen. Ted Cruz. We always knew he was smart. He\'s been bad on legal immigration, in the past he wanted to triple what even Rubio wanted. But, he seems to have burned that bridge. So, I think he\'s going to be pulling ahead in people\'s estimation. But, Jeb Bush, he said illegal immigration was an act of love. Is he saying every act of immigration was an act of love with this guy who murdered that beautiful woman in San Francisco, was that an act of love of Jeb?"" She added that Rick Perry ""was the pioneer of the argument that fences don\'t work, buckets and wheels don\'t work. It\'s  the craziest argument I\'ve ever heard. Have they heard of East Germany and the Soviet Union? They wanted to keep people in, we want to keep people out. Fences work just fine.""She later argued, ""it\'s going to be very easy for someone like a Sen. Ted Cruz or maybe Scott Walker. ... Because this is a big opening. It\'s the same opening Ronald Reagan had when the Republican Party was officially for the Equal Rights Amendment, much of the Republican Party was for gun control, much of the Republican Party was for abortion. They are standing with the elites and the Wall Street crowd. You get one Republican to come along and speak straight about what the people want to hear, and the media is always surprised, \'Oh, he\'s doing so well.\' There\'s a reason Trump is doing well, and I mean, at this point, we just want a Republican who can do math and figure out unless immigrants are voting 51% for Republicans, you\'re losing Republicans and post-1970 immigrant,s legal immigrants are voting 8-2 for the Democrats. So, this is a suicidal strategy. And I think some of the smarter Republicans will wake up and clean up in the primaries.""Coulter concluded, ""It\'s interesting, a lot of these Republicans talk tough when they need our vote, like Sen. Marco Rubio (R-FL)80%did running against amnesty, but then got to Washington and spent three years pushing amnesty the Republican Party, their base are working class white males and their wives. That\'s when Republicans clean up. That\'s when  the two landslide presidential elections Republicans have won in the last century, Nixon and Reagan, that was appealing directly to that base, and that is exactly what Donald Trump is doing. He\'s enormously popular with the working class. He\'s quite popular with black people who want those jobs.""'"
Donald Trump,R,p,"July 7, 2015","b""Press Release - O'Reilly: Obama Admin 'Complicit' in Murder of CA Woman by Illegal Immigrant""","b'Fox NewsBill O\'Reilly said tonight that Donald Trump\'s immigration analysis is correct and blamed liberal policies for the death of a San Francisco woman at the hands of an illegal immigrant.""The Factor"" host asserted the ""primary mistake"" that Trump made in his campaign kickoff speech was ""speaking too generally about the border problem.""""Most Mexicans who sneak into the USA or overstay their legal visitation status, do so because they are economically deprived. They are largely under-educated folks who are trying to feed their families,"" O\'Reilly said. ""Also, the vast majority of illegal aliens do not commit crimes while on American soil apart from their immigration offense.""He asserted that there are ""big problems stemming from Mexican illegal immigration.""O\'Reilly said the United States\' major supplier of illegal drugs is from drug cartels in Mexico. ""ISIS has nothing on these drug cartels,"" he stated. ""They are both savage enterprises.""""So Trump is correct in saying that only a massive wall will stop the chaos and even then drugs and people will get through although not to the extent they do now,"" O\'Reilly explained. He stated that Trump is also right about how the majority of Mexicans who are coming to live in America ""are not achievers in the economic sense.""O\'Reilly further asserted that the Obama administration is ""complicit"" for the murder of San Francisco woman. Kate Steinle was shot last week by Francisco Sanchez, an illegal immigrant who was previously deported multiple times.He explained that Sanchez returned to San Francisco, because it\'s a ""sanctuary city.""""The mayor and city supervisors of San Francisco are directly responsible for the murder of Kate Steinle, and the Obama administration is complicit,"" O\'Reilly said.'"
Donald Trump,R,p,"July 8, 2015",b'Press Release - Trump Discusses Business and Politics with Greta Van Susteren',"b'Fox NewsDonald Trump went ""On The Record"" tonight, where he reacted to ESPN and NASCAR cutting ties with him over his controversial remarks.""It\'s unbelievable,"" Trump told Greta Van Susteren. ""One was a banquet and one was a golf outing ... The whole thing is crazy.""Trump remarked that ""they\'ll both be back next year as soon as things blow over."" ""Why are they coming at me? Because I\'m against illegal immigration,"" Trump stated. ""I speak up for the country ... I\'m totally opposed to it ... Frankly, people have given me great credit for talking about it. I brought a subject to light.""The 2016 GOP presidential candidate said businesses have bailed on him because ""they want to be politically correct."" Van Susteren asked Trump if he will drop out of the race because of the backlash he has received. ""No, I love it. I\'m bringing ... lots of different elements that are very important,"" Trump replied. ""We have incompetent leadership, we have leaders that don\'t know anything about negotiating, we\'re getting killed by China, we\'re getting killed by Mexico, we\'re getting killed by Japan.""He added that ""we are a bunch of very very foolishly led people.""""I want to make America great again, that\'s more important to me than my company,"" Trump stated. ""We will never be great if we keep going like this, we will never be great again as a country.""'"
Donald Trump,R,p,"July 10, 2015","b'Press Release - Arizona Event - July 11, 2015 - Location Update'","b""Download PDFDonald J. Trump Media Advisory  Saturday, July 11th, 2015Who: Donald J. Trump What: Mr. Trump will give a speech on illegal immigration and numerous other topics. When: Saturday, July 11th, 2015 at 2:00pm. Press should arrive no later than 1:00pm. Where: Phoenix Convention Center, North Ballroom, 100 north 3rd street Phoenix, AZ 85004Press Contact: Please contact Hope Hicks with any questions relating to Mr. Trump's availability. [emailprotected]"""
Donald Trump,R,p,"July 13, 2015","b""Press Release - Victim's Mother Supports Trump""","b'CNNSabine Durden speaks with CNN on her support for Mr. Trump, calling him, ""a breath of fresh air""'"
Donald Trump,R,p,"July 14, 2015",b'Press Release - USA Today-Suffolk Poll Release',"b""Download PDFTRUMP TAKES TOP SPOT IN USA TODAY/SUFFOLK UNIVERSITY POLLJuly 14, 2015 (New York, N.Y.) - The latest poll from highly respected USA Today/ Suffolk University shows Donald Trump with 17% at the top of a crowded GOP field. Mr. Trump has been pulling ahead of the competition in recent weeks with his truthful talk on a number of issues, which has been resonating with voters across the country. The USA Today/ Suffolk University poll is one of several recently released polls showing Mr. Trump as a definitive top tier choice for the 2016 Republican Presidential primary.Also released this week, the most recent poll from Reuters, which shows Mr. Trump tied for first place alongside establishment candidate Jeb Bush and the latest results from the Monmouth University poll which shows Mr. Trump in second place with 13%. Both polls contributed to the Huffington Post pollster average showing Mr. Trump as the clear lead amongst the 2016 GOP field. Mr. Trump will be in Laconia, New Hampshire on Thursday for a rally; he will then travel to Arkansas on Friday to meet with voters at the Republican Party of Arkansas's 2015 Reagan Rockefeller Dinner and will visit Iowa on Saturday where he will attend the Family Leadership Summit in Ames."""
Donald Trump,R,p,"July 15, 2015",b'Press Release - Donald J. Trump Files Personal Financial Disclosure Statement With Federal Election Commission',"b'Download PDFDonald J. Trump Files Personal Financial Disclosure Statement With Federal Election CommissionFor Immediate Release: (New York, NY) July 15, 2015 - Today, Donald J. Trump filed his Personal Financial Disclosure (PFD) forms with the Federal Election Commission (FEC). This report was not designed for a man of Mr. Trump\'s massive wealth. For instance, they have boxes once a certain number is reached that simply state $50 million or more. Many of these boxes have been checked. As an example, if a building owned by Mr. Trump is worth $1.5 billion, the box checked is ""$50,000,000 or more."" Mr. Trump stated, ""First people said I would never run, and I did. Then, they said, I would never file my statement of candidacy with the FEC, and I did. Next, they said I would never file my personal financial disclosure forms. I filed them early despite the fact that I am allowed two 45 days extensions. Now I have surged in the polls and am fighting to Make America Great Again. I look forward to the challenge of winning the presidency and doing a fantastic job for our country. I will make the United States rich and strong and respected again, but also a country with a \'big heart\' toward the care of our people."" Mr. Trump\'s net worth has increased since the more than one year old financial statement produced at his presidential announcement. Real estate values in New York City, San Francisco, Miami and many other places where he owns property have gone up considerably during this period of time. His debt is a very small percentage of value, and at very low interest rates. As of this date, Mr. Trump\'s net worth is in excess of TEN BILLION DOLLARS. Mr. Trump\'s income for the year 2014, as reported in the PFD statement, is $362 million dollars (which does not include dividends, interest, capital gains, rents and royalties). In addition, he was successful in choosing multiple stocks which were sold in January 2014. Even though stock market purchases are not something that Mr. Trump has focused on in the past, and while only a small part of his net worth, 40 of the 45 stocks purchased went up in a relatively short period of time, creating a gain of $27,021,471, not including those stocks still remaining in the portfolio which currently have an unrealized gain of over $22 million (schedule attached). Mr. Trump showed almost 500 business entities of which 91% are owned 100% by him. Mr. Trump wrote Trump: The Art of the Deal, one of the bestselling business books of all time, and numerous other bestsellers over the years. NBC/Universal renewed, at the upfronts this year, The Apprentice (for a 15th season), but Mr. Trump decided to turn them down in order to run for President of the United States. NBC was not happy. During the 14 seasons of The Apprentice, Mr. Trump was paid $213,606,575.  For further information please contact:  Corey R. Lewandowski: 646.736.1931  Hope Hicks: 212.715.6785'"
Donald Trump,R,p,"July 15, 2015","b'Press Release - Donald J. Trump for President, Inc. Releases Q2 FEC Statistics'","b'Download PDFDonald J. Trump for President, Inc. Releases Q2 FEC StatisticsTrump Campaign Files First Financial Report with FEC(New York, NY) July 15, 2015  The Donald J. Trump for President, Inc. campaign officially filed its first report with the FEC revealing Q2 donations and spending. The FEC Statistics capture financial data from the campaign between April 2, 2015 and June 30, 2015. In total, the campaign had spent approximately $1.5 million dollars as of June 30th. Mr. Trump is self-funding his campaign; however there were 1,052 donations during this time period amounting to a total of $92,249.33 in unsolicited donations. 94% of the donors donated under $250.00. The average donation to the Trump campaign for those that donated less than $250 was $40.14. 98% of the donations received were received on-line to the DonaldJTrump.com website. Mr. Trump loaned the committee $1.8 million and the campaign has a cash on hand balance of $487,736. Mr. Trump\'s Campaign Manager Corey R. Lewandowski stated, ""Mr. Trump has surged in the most recent national polls, which show him leading the crowded GOP field, including the recently released USA Today/ Suffolk University poll, one of several showing Mr. Trump as a definitive top tier choice for the 2016 Republican Presidential primary.""Mr. Trump will be in Laconia, New Hampshire on Thursday for a rally; he will then travel to Arkansas on Friday to meet with voters at the Republican Party of Arkansas\'s 2015 Reagan Rockefeller Dinner and will visit Iowa on Saturday where he will attend the Family Leadership Summit in Ames. Press Contact: [emailprotected]203-273-0226'"
Donald Trump,R,p,"July 16, 2015",b'Press Release - Donald J. Trump In First Place in One America News Poll in Nevada',"b'Donald J. Trump In First Place in One America News Poll in NevadaNevada Poll Shows Mr. Trump is Definitive Leader with Hispanic Support(New York, NY) July 16, 2015- Donald J. Trump maintains his national momentum as the top choice in the crowded Republican field. The latest poll from the fourth in the nation state reveals Mr. Trump as the uncontested leader with 27.7% of voters selecting him as their first choice. Additionally, Mr. Trump has a commanding 31.4% of Hispanic support.Mr. Trump stated, ""I love the state of Nevada, have big interests there and employ lots of great people. I am particularly happy with so easily winning tremendous Hispanic support. As I have said, if I win the primary I will win the Hispanic vote--- I will produce jobs and Make America Great Again!""Mr. Trump has also been the GOP leader in several recent national polls including Reuters and USA Today/ Suffolk University. Tonight, Mr. Trump is in Laconia, New Hampshire at a campaign rally. Tomorrow he will travel to Arkansas, followed by Iowa on Saturday.Press Contact:[emailprotected]203-273-0226'"
