Candidate,Party,Type,Date,Title,Speech
Marco Rubio,R,p,"April 28, 2015",Press Release - Marco Signs Pledge Not To Raise Taxes,"Hailed as leader of taxpayer protection movementEarlier today, Marco made a written commitment to the taxpayers of the United States that as President, he will oppose and veto any and all efforts to increase taxes.As a state legislator and now as U.S. Senator, Marco has made  and successfully kept  the same promise before.Here's what leading anti-tax increase activist Grover Norquist, president of Americans for Tax Reform, had to say:""Senator Rubio is a longtime leader in the taxpayer movement. By signing the Taxpayer Protection Pledge to the American people, Senator Rubio continues to protect American taxpayers against higher taxes. Senator Rubio understands that government should be reformed so that it takes and spends less of the taxpayers' money, and will oppose tax increases that paper over and continue the failures of the past.""Just last week, during Tax Freedom Day, Marco highlighted ""the fact that the $3.3 trillion we will pay in federal taxes this year is still not sufficient to cover federal spending. Washington, D.C. will spend a projected $580 billion more than it takes in this year, which will be added to our already $18 trillion national debt.""This year, Americans worked 114 days to pay their federal, state, and local tax burdens.All elected officials face a choice: Should they reform government to cost less or will they raise taxes instead of...Posted by Grover Norquist on Tuesday, April 28, 2015"
Marco Rubio,R,p,"April 30, 2015",Press Release - Iran Nuclear Deal: Obama's Desperation is Showing. And It's Dangerous,"As the nuclear negotiations with Iran reach their final phase, President Obama increasingly finds himself at odds with reality. Although the United States has worked for years to prevent Iran from developing nuclear weapons while limiting Tehran's attempts to be a regional hegemon, the president's desperation to secure a deal - at whatever cost - places both of these goals at serious risk.Rather than stand firm against Iran's regional expansionism and its constantly shifting nuclear redlines, the president has gone to great lengths to avoid alienating Tehran and repeatedly revised his own definition of success. The result is that Iranian demands and red lines are dictating the contours of the emerging deal, instead of the interests of the U.S. and our Middle East allies forging the way ahead.This was seen most recently in the White House response to Iranian demands that all sanctions be lifted on day one. Even though the Obama administration has long assured deal skeptics that sanctions would be lifted only on proof of good behavior, Obama's State Department reiterated that sanctions relief will only begin ""after Iran has completed its major nuclear steps."" This position is itself a concession that could provide Iran with significant financial relief within months even before it comes completely clean about its past illicit activities.Massive up-front relief like this would reward Tehran for its intransigence and rob it of any incentive to keep its word. It would obviate any remaining pressure to follow through on the deal's requirements while using that cash to fuel its aggressive expansion throughout the Middle East.Click here to read the full Op-Ed at FoxNews.com"
Marco Rubio,R,p,"April 30, 2015",Press Release - Marco Rubio: My Most Important Jobs Are Husband & Father,"In Iowa last weekend, Marco joined David Brody from CBN News for a wide-ranging interview, which included a conversation about how Marco prioritizes his family life. So what are Marco's most important jobs?""I believe that generally speaking. I believe that at home my most important job is to be a husband to my wife and a father to my children. If I can't do that right, I can't lead a nation. If you can't lead your family, you can't lead a country. So obviously, it's an important aspect of it. One day I will no longer be in politics. One day I will no longer be a senator or president or anything else. But, I will always be a father and I will always be a husband. It's important for me to do those jobs right first.""Click here to watch the interview."
Marco Rubio,R,p,"May 5, 2015",Press Release - We Can't Turn To The Leaders Of Yesterday,"You've seen ""A New American Century"" everywhere since I announced for President. But what does that really mean? Let me tell you.Families are working harder than ever, but living paycheck to paycheck. Students are doing exactly what we told them to do and getting a college education. Yet they are graduating with mountains of debt and a degree that has no career path.The news says evil is winning and we are less capable than ever to stop it.Is it decline? Is it the normal course of history?No.It's a direct result of our leaders who have trapped us in the past.Leaders from yesterday still believe in outdated economic policies. They have forgotten one of the timeless truths of our world: Jobs and prosperity are tied to our ability to compete internationally.Today we face a fundamental economic transformation that leaves us with a choice.We can embrace the future or be left behind by history.In the New American Century we will reform our tax code and update our economic policies to make America the best place in the world to work, start a business and cultivate innovation.It's time to leave yesterday behind."
Marco Rubio,R,p,"May 6, 2015",Press Release - We Must Stop the American Dream From Slipping Away,"This is the central challenge of our timeMuch of who I am can be attributed to my grandfather. As I visited him on his deathbed and as he slipped away, I held his hand and I made him a promise: I was going to study. I was going to make something of myself. I would not waste the opportunity I had to achieve my dreams. And he squeezed my hand as if to let me know he was at peace.Every day since that day I have worked to make good on my promise to my grandfather. Like everyone, I've made mistakes and I've fallen short. But, thanks to him, to my parents, and to the promise of the country they adopted as their own, I have be able to realize his dream for me. I have a wife and family that I love. I am privileged to represent the people of Florida in the U.S. Senate and have the opportunity to run for President of the United States. My life is blessed.What bothers me most about my country today is that there are Americans like me  Americans who have worked hard and tried to do the right things to get ahead  but whose lives aren't so blessed. Jennifer, a young woman in her twenties who lives in Miami, is such an American, an heir to the American Dream just as I am. But her life has not worked out as planned  at least not so far. She has done everything right. She has played by the rules. But she hasn't achieved her American Dream. She's starting to doubt she ever will.When Jennifer was growing up, her father always told her that an education was the key to a life better than his own. She took him at his word, worked hard and went to Florida International University. Four years ago, she graduated with a degree in public administration. She was the first in her family to go to college. Despite having paid for what she thought was the ticket to a better life, Jennifer has begun to wonder whether college was a waste of her time and money. The only job she can find has nothing to do with her degree. Her salary is barely enough to cover he monthly bills, let alone put anything aside to save for a h ouse of her own. To make matters worse, her father recently got laid off. And because she doesn't make enough to help him out, they've had to do what too many other American have had to do: form a ""multigenerational housing unit"". In other words, they've moved in with Jennifer's grandmother.A generation ago, Jennifer's current wage might have been enough for her to reach the middle class. But today, her monthly expense are prohibitive: $300 for her car payment, $200 for her car insurance, $200 for gas, $200 for food, $100 for her cell phone bill  just to name a few. She'd like to go back to school to earn a graduate degree, but she doesn't want the $50,000 in debt she would incur. She has none of the confidence, held by earlier generations of Americans, that investing in herself through education will pay off in the job market.Like me, Jennifer grew up in a country that has always prided itself on offering an equal opportunity for its people to get ahead  not a guarantee of equal success, but of an equal opportunity to go as far as your hard work and your wits can take you. People everywhere dream of better lives for themselves and for their children, of course. Yet for the vast majority of humanity, and for the vast majority of history, this simply wasn't possible. As my grandfather never let me forget, though, it is different in America. Here, so many people from humble or disadvantage backgrounds have achieved their ambitions that this universal hope has been given a name. It has come to be known as the American Dream.The American Dream still lives. But it is slipping further and further out of reach for millions of Americans like Jennifer, and this is the central challenge of our time. How we respond to this challenge  and whether we are successful  will determine whether we continue to be an exceptional nation. This is why I'm running for President of the United States."
Marco Rubio,R,p,"May 8, 2015",Press Release - This is Where Liberals Have Gotten Us,"Fewer Americans are working than at any time since Jimmy CarterFor conservatives especially, we are facing a defining moment. The failure of government-centered, command-and-control liberalism to lift the poor and sustain the middle class is apparent as never before. Whether we are able to step forward with our own solutions  and not simply rail against the expansion of the state  will determine our future as a movement.Our recent history in this regard is not encouraging. President Barack Obama was elected on a promise to fight for poor and middle-class Americas. During his campaigns for president, he talked directly to the American people about the girl who's worried she can't go to college because she can't afford it, about the dad who doesn't know if his wages will cover the winter heating bill, about the single mom who's stressed about what her children are doing after school while she's at work. Meanwhile, my party talked about tax cuts and waited for the American people to punish the president for the economy. They didn't. He won. We lost.And yet seven years into his presidency, struggling Americans are  by every measure  worse off today than they were before he took office. Why has a president elected as a champion of the disadvantaged failed so miserably at helping them? Because, like most liberals, he doesn't understand the real causes of the erosion of equal opportunity we are experiencing today. He has raised taxes, increased regulations and taken over health care  all according to the outdated liberal theory that Americans struggle when government doesn't tax the rich enough and spend on the poor enough. But the results, such as they are, speak for themselves. After seven years of old-school liberalism, fewer Americans are working than at any time since the Great Recession in the first quarter of 2014.It's getting harder for millions of Americans to get ahead, not because our taxes are too low or our government is too stingy. The poor and the middle class are struggling because while our economy is undergoing a dramatic and disruptive transformation, our policies have not changed with it. Our economy is no longer producing well-paying jobs, not enough people have the skills they need for better-paying jobs and the values needed for success are eroding at an alarming rate.It's time for A New American Century. Join our fight and help lead American in a new direction."
Marco Rubio,R,p,"May 9, 2015",Press Release - My Vision For Europe,"By Marco RubioAs seen in Politico on 5/8/2015Today is the 70th anniversary of the allied victory in Europe  a day that stands as one of the greatest triumphs of freedom over oppression, liberty over tyranny, and good over evil in the history of the world. It speaks to the power of free peoples and free nations uniting together to pursue shared security and shared prosperity.Even after 70 years, the U.S.-European partnership continues to play a vital role in global affairs. The defense of our people, the promotion of our interests, and the stability of an increasingly interconnected world all require us to cooperate closely, particularly given the renewed challenges we face.One such challenge is Russia's blatant attempt to overturn the post-World War II order in Europe. Handling this crisis will require innovative thinking from our alliance. Our goal should never be to needlessly antagonize Russia, but rather to ensure our efforts to strengthen Ukraine and rollback Russian aggression are coupled with a forward-looking agenda for Russia's own future.....A more robust response to Russia's ongoing aggression in Ukraine would reflect the same shared values that emerged victorious 70 years ago today. That victory was not just about the defeat of an enemy; it was also about the spread of a sacred ideal. As is written on the World War II memorial in Washington, D.C.: ""Americans came to liberate, not to conquer  to restore freedom and to end tyranny.""As we face our own challenges today, let us never forget the sacrifices made by our ancestors 70 years ago. Let us always remember that the freedoms we cherish now were preserved by those who came before us, and that just like the greatest generation, we have a duty to preserve liberty for all those in the transatlantic community and beyond.To read the article in its entirety, please click here."
Marco Rubio,R,p,"May 10, 2015",Press Release - Watch: Marco Rubio's SC Freedom Summit Speech,"The American Dream will not just survive, it will reach more people and change more lives than ever before.""Watch Marco's speech from the South Carolina Freedom Summit hosted by Citizens United and Congressman Jeff Duncan:See what attendees had to say about his speech:I'm not sure there's a person in politics today who tells the American Story as well as @marcorubio does. Very moving. #SCFreedomSummit Lee Vogler (@LeeVogler) May 9, 2015Wow! Just listened to our next POTUS again!!!! Great foreign policy! #SCFreedomSummit @marcorubio @TeamMarco @rightwinglatina @hipEchik Kim Carroll (@KimGOP60) May 9, 2015I think #Florida's U.S. Senator @marcorubio can go all the way & be the next #POTUS! He gave an impressive speech at #SCFreedomSummit today! Henry Webber (@h_webber) May 10, 2015Why do I love @marcorubioMany reasons but this story is the same as my family's story. #SCFreedomSummit #TeamMarco Teri Peters (@hipEchik) May 9, 2015@marcorubio is the best speaker at #SCFreedomSummit @TeamMarco Chris Campanelli (@ChrisCamps76) May 9, 2015"
Marco Rubio,R,p,"May 11, 2015",Press Release - Strengthen Programs That Keep Americans Safe,"An Op-Ed by Marco Rubio as seen inUSA Today, 5/10/15.We must provide those we charge with protecting us every tool they need to do so.Today our nation faces a greater threat of terrorist attack than any time since Sept. 11, 2001. Because of the dedicated work of U.S. intelligence, military and law enforcement personnel, Americans have been largely kept safe for almost 14 years. A major contributor to this success has been the development and use of counterterrorism tools such as those authorized under the Foreign Intelligence Surveillance Act and Patriot Act.After the Sept. 11 attacks, the federal government mobilized to defend the country and prevent further loss of innocent life. This included the NSA's collection of bulk telephone metadata.Bulk metadata includes phone numbers, the time and duration of calls  nothing else. No content of any phone calls is collected. The government is not listening to your phone calls or recording them unless you are a terrorist or talking to a terrorist outside the United States.Despite recent court rulings, this program has not been found unconstitutional, and the courts have not ordered a halt to the program.In fact, this program has been found legal and constitutional by at least 15 federal judges serving on the FISA Court on 35 occasions.There is not a single documented case of abuse of this program. Internet search providers, Internet-based email accounts, credit card companies and membership discount cards used at the grocery store all collect far more personal information on Americans than the bulk metadata program.FBI Director James Comey warned last week that potentially, thousands of terrorist sympathizers in the United States are being self-radicalized online by foreign terrorists associated with the Islamic State who are urging them to conduct attacks against Americans in our cities and towns.Given these threats, now is not the time to end this program, which remains essential to our security. Congress has until the end of May to act before the current authorities expire. We must renew these authorities and provide those we charge with protecting us every tool they need to do so.View the article as it originally appeared here."
Marco Rubio,R,p,"May 11, 2015",Press Release - Too Many Leaders Are Trapped In The Past,"The economy and the world around us are undergoing historical changes. Ideas of the past no longer work and we are at a hinge moment in our nation's history.We must decide whether we will embrace the future and confront its challenges, or be left behind by history.If we embrace the future, the 21st century will not just be as good as the 20th century, it will be BETTER.To do this, we have to wake up to the reality that yesterday is over. We must accept our role as the global leader and reclaim the American Dream at home.We need leaders that understand the time has come for A New American Century. It's time to leave the past behind."
Marco Rubio,R,p,"May 13, 2015",Press Release - Marco Answers: From National Security to Jobs,"The biggest issues facing America today are a result of outdated policy and leaders who are stuck in the past. Americans are concerned about their safety at home and abroad. The world has never been more dangerous and our economy will always be the main issue at home. If we don't get one of these right, the other won't matter.All of the issues we face are interconnected. We need policies that reflect our rapidly changing landscape and we need our leaders to take action. Watch my interview with the Greenville News to hear more about the big issues and my plans to address them in the New American Century."
Marco Rubio,R,p,"May 13, 2015",Press Release - Preview: Marco Rubio's Foreign Policy,"Everything you need to know about the Rubio DoctrineMay 13, 2015Later today, Marco will be giving a major foreign policy address at the Council on Foreign Relations in New York City. He'll outline his plan to ensure American leadership in the world in the 21st Century.The Rubio Doctrine consists of 3 pillars:American strengthThe protection of the American economy in a globalized worldMoral clarity regarding America's core valuesHere are some other previews of the speech:Rubio, 43, argues that the government must ""adequately fund our military,"" even in times of peace and stability.""Rubio Promoting A Strong Military As Part Of Foreign Policy,"" Associated Press""Russia, China, Iran or any other nation that attempts to block global commerce will know to expect a response from my administration,"" Rubio will say, according to excerpts of a speech he plans to deliver later on Wednesday at the Council on Foreign Relations.In the excerpts of the speech, which is scheduled for 3.30 p.m. EDT, Rubio outlined a more aggressive approach to world affairs than Obama has pursued at a time when China is attempting to assert greater control over the South China Sea, a vital shipping route, and Iran has threatened commercial shipping in the Strait of Hormuz.""Presidential candidate Rubio vows to use U.S. power to guard economic interests,"" ReutersRepublican presidential candidate Marco Rubio will propose the U.S. use force to defend American economic interests, including the ""disruption of economic activity"" caused by one country invading another or by ""disruptions"" in American shipping.""Marco Rubio: Use U.S. might to protect business,"" USA Today"
