Candidate,Party,Type,Date,Title,Speech
Rick Santorum,R,p,"June 16, 2011",b'Press Release - Santorum Announces Members of National Communications Team',"b'Verona, PA - Former Senator Rick Santorum (R-PA) today announced his senior media and communications team for his presidential campaign.John Brabender will serve as a Senior Advisor and Media Consultant to the Rick Santorum for President campaign. In addition to serving as Senator Santorum\'s media consultant since his first congressional race in 1990, Mr. Brabender, Chief Creative Officer of BrabenderCox, has directed a team that has produced some of the nation\'s most acclaimed and successful media campaigns. In the last cycle alone, BrabenderCox was involved in some of the largest statewide victories in the country including Governor Tom Corbett\'s successful run in Pennsylvania, Senator David Vitter\'s dramatic reelection in Louisiana and Senator Tom Coburn\'s victory in Oklahoma. BrabenderCox was also retained by the Republican Governors Association for the successful Wisconsin governor\'s race as well as being retained by the National Republican Senatorial Campaign\'s independent expenditure unit for the successful U.S. Senate race in Pennsylvania. Virginia Davis will serve as a Senior Communications Advisor and Spokeswoman for the Senator, providing strategic communications advice to the campaign. Mrs. Davis previously served as Press Secretary to Senator Santorum\'s 2006 Senate campaign, as well as a communications advisor to his America\'s Foundation PAC from 2007 - 2011. Prior to joining Senator Santorum\'s team, Davis served as Press Secretary to Senator Richard Shelby and Deputy Press Secretary to Senator John Thune\'s 2002 Senate campaign.Matthew Beynon will serve as Deputy Communications Director to the campaign, where he will implement the campaign\'s overall media and policy strategy, serve as the primary point of contact for all media requests, and handle Senator Santorum\'s national media outreach. Mr. Beynon previously served as a legislative aide to Senator Santorum from 2003 - 2007. Since leaving Senator Santorum\'s Capitol Hill office, Beynon has served as an advisor to the Senator\'s America\'s Foundation PAC and a consultant with a Pittsburgh-based management consulting firm.Leading Senator Santorum\'s new media operations will be emotive, llc, led by Peter Pasi. Emotive has earned a reputation as one of the most creative e-campaign consulting teams in politics today. Emotive\'s previous clients include Governor John Kasich, Senator Mitch McConnell, the Republican National Committee, the Club for Growth, and American Crossroads.""I am thrilled to have the continued counsel and support of John, Virginia, and Matt, as well as the fantastic addition of Peter and the emotive team,"" said Senator Santorum, who announced his candidacy for president earlier this month. ""I am confident that this group of tireless and trusted advisors will successfully advance and articulate our campaign\'s message of freedom and faith in the American people.Seth Leibsohn, who was announced earlier this year as Director of Policy and Speechwriting, will also be a part of the communications team.'"
Rick Santorum,R,p,"June 16, 2011","b'Press Release - Santorum to Appear on ""Your World with Neil Cavuto""'","b'Verona, PA - Former Senator Rick Santorum (R-PA) will appear on ""Your World with Neil Cavuto"" today at approximately 4:40pm ET on the FOX News Channel. Senator Santorum will discuss his vision for putting America back to work and putting our economy back on track.Please be sure to tune in!'"
Rick Santorum,R,p,"June 20, 2011",b'Press Release - Additional Update to Santorum Iowa Schedule Due to Flight Delays',"b""Verona, PA - Due to flight delays, the first three scheduled events - Story County Conservative Women Group, the Meet-and-Greet in Iowa Falls, and the Meet-and-Greet in Webster City - on Senator's Santorum's June 20th and 21st campaign swing through Iowa have been cancelled. All three events will be rescheduled for a later date. Senator Santorum's remaining open press events are noted below. All times are local.Monday, June 20th:***CANCELLED*** 11:00am CT: Senator Santorum will be the featured guest of the Story County Conservative Women Group in Ames, IA.Location:3819 Fletcher BoulevardAmes, IA***CANCELLED*** 2:30pm CT: Senator Santorum will hold a meet-and-greet in Iowa Falls, IA.Location:Hy-Vee632 South Oak StreetIowa Falls, IA***CANCELLED*** 4:15pm CT: Senator Santorum will hold a meet-and-greet at the Second Street Emporium in Webster City, IA.LocationSecond Street Emporium615 2nd StreetWebster City, IA7:00pm CT: Senator Santorum will address the Story County GOP Central Committee Meeting in Ames, IA.Location:Pizza Ranch1404 Boston AvenueAmes, IATuesday, June 21st:11:30am CT: Senator Santorum will be the special guest at a meet-and-greet hosted by Steve & Jan Boender in Oskaloosa, IA.Location:2052 275th AvenueOskaloosa, IA1:30pm CT: Senator Santorum will be the special guest at a meet-and-greet at Adams Street Espresso in Creston, IA.Location:Adams Street Espresso213 West Adams StreetCreston, IA6:00pm CT: Senator Santorum will be the featured guest at a house party sponsored by the Iowa Faith & Freedom Coalition at the home of Drew & Kris Ranney in Council Bluffs, IA.Location:Home of Drew & Kris Ranney15178 Hearthsone DriveCouncil Bluffs, IA"""
Rick Santorum,R,p,"June 20, 2011",b'Press Release - Santorum Returns to Iowa June 20th & 21st',"b'Verona, PA - Former Senator Rick Santorum (R-PA) will return to Iowa on June 20th & 21st. His open press events are noted below. All times are local.Monday, June 20th:11:00am CT: Senator Santorum will be the featured guest of the Story County Conservative Women Group in Ames, IA.Location:3819 Fletcher BoulevardAmes, IA2:30pm CT: Senator Santorum will hold a meet-and-greet in Iowa Falls, IA.Location:Hy-Vee632 South Oak StreetIowa Falls, IA4:15pm CT: Senator Santorum will hold a meet-and-greet at the Second Street Emporium in Webster City, IA.LocationSecond Street Emporium615 2nd StreetWebster City, IA7:00pm CT: Senator Santorum will address the Story County GOP Central Committee Meeting in Ames, IA.Location:Pizza Ranch1404 Boston AvenueAmes, IATuesday, June 21st:11:30am CT: Senator Santorum will be the special guest at a meet-and-greet hosted by Steve & Jan Boender in Oskaloosa, IA.Location:2052 275th AvenueOskaloosa, IA1:30pm CT: Senator Santorum will be the special guest at a meet-and-greet at Adams Street Espresso in Creston, IA.Location:Adams Street Espresso213 West Adams StreetCreston, IA6:00pm CT: Senator Santorum will be the featured guest at a house party sponsored by the Iowa Faith & Freedom Coalition at the home of Drew & Kris Ranney in Council Bluffs, IA.Location:Home of Drew & Kris Ranney15178 Hearthsone DriveCouncil Bluffs, IA'"
Rick Santorum,R,p,"June 20, 2011",b'Press Release - Updated Santorum Iowa Schedule Due to Flight Delays',"b""Verona, PA - Due to flight delays, the first two scheduled events - Story County Conservative Women Group and the Meet-and-Greet in Iowa Falls - on Senator's Santorum's June 20th and 21st campaign swing through Iowa have been cancelled. Both events will be rescheduled for a later date. Senator Santorum's remaining open press events are noted below. All times are local.Monday, June 20th:***CANCELLED*** 11:00am CT: Senator Santorum will be the featured guest of the Story County Conservative Women Group in Ames, IA.Location:3819 Fletcher BoulevardAmes, IA***CANCELLED*** 2:30pm CT: Senator Santorum will hold a meet-and-greet in Iowa Falls, IA.Location:Hy-Vee632 South Oak StreetIowa Falls, IA4:15pm CT: Senator Santorum will hold a meet-and-greet at the Second Street Emporium in Webster City, IA.LocationSecond Street Emporium615 2nd StreetWebster City, IA7:00pm CT: Senator Santorum will address the Story County GOP Central Committee Meeting in Ames, IA.Location:Pizza Ranch1404 Boston AvenueAmes, IATuesday, June 21st:11:30am CT: Senator Santorum will be the special guest at a meet-and-greet hosted by Steve & Jan Boender in Oskaloosa, IA.Location:2052 275th AvenueOskaloosa, IA1:30pm CT: Senator Santorum will be the special guest at a meet-and-greet at Adams Street Espresso in Creston, IA.Location:Adams Street Espresso213 West Adams StreetCreston, IA6:00pm CT: Senator Santorum will be the featured guest at a house party sponsored by the Iowa Faith & Freedom Coalition at the home of Drew & Kris Ranney in Council Bluffs, IA.Location:Home of Drew & Kris Ranney15178 Hearthsone DriveCouncil Bluffs, IA"""
Rick Santorum,R,p,"June 21, 2011","b'Press Release - ICYMI: Will Huntsman Be ""Just Like Mitt Romney?""'","b'New Santorum Ad Stands in Defense of the Most VulnerableVerona, PA - Today former Senator Rick Santorum (R-PA) released a new web ad questioning whether newly announced Republican Presidential Candidate Ambassador Jon Huntsman would stand in support of those who cannot defend themselves, or whether he would follow Governor Mitt Romney and abandon the unborn by refusing to sign the Susan B. Anthony List\'s Pro-Life Pledge.As reported by outlets ranging from POLITICO to Vanity Fair, Senator Santorum\'s new ad parodies Ambassador Huntsman\'s much maligned media rollout to his announcement this morning. To watch Senator Santorum\'s ad: http://www.youtube.com/watch?v=ov_wKKB4W88""We certainly hope that Governor Romney will reconsider his decision not to sign and encourage Ambassador Huntsman to stand up and be counted on this important pro-life pledge,"" said National Political Director Mike Biundo. ""Being pro-life is about more than just rhetoric, it\'s about consistency and it\'s about action. And above all, it\'s about fighting to help protect those who can\'t protect themselves.""'"
Rick Santorum,R,p,"June 23, 2011","b'Press Release - Glenn Beck Sits Down With Rick Santorum: ""Not Many Politicians Have Spine; This Man Does""'","b'Glenn Beck sat down with former Pennsylvania Senator Rick Santorum, a current GOP presidential hopeful. While Glenn says he won\'t back any specific candidate, he wants to introduce the country to Santorum because ""he will make a difference; he\'s already made a difference.""Original Post: http://foxnewsinsider.com/2011/06/23/glenn-beck-sits-down-with-rick-santorum-not-many-politicians-have-spine-this-man-does/'"
Rick Santorum,R,p,"June 23, 2011","b'Press Release - ***MEDIA ADVISORY*** Santorum to Appear Live In-Studio with ""Glenn Beck""'","b'Verona, PA - Former Senator Rick Santorum (R-PA) will appear live in-studio with ""Glenn Beck"" on the FOX News Channel this evening at 5pm ET. Topics will include the 2012 presidential race and Senator Santorum\'s candidacy. Please be sure to tune in!'"
Rick Santorum,R,p,"June 23, 2011","b'Press Release - Santorum to Address National Right to Life Convention in Jacksonville, FL'","b'Verona, PA - Former Senator Rick Santorum (R-PA) will address the National Right to Life Convention on Friday, June 24th at approximately 10:00am ET. Senator Santorum will speak on the need to reinstitute a ""Culture of Life"" in America and he will discuss his record of leading on pro-life issues for the past two decades.Who:What:When:Where:Former Senator Rick Santorum (R-PA)Address to the National Right to Life ConventionFriday, June 24th at 10:00 am ETHyatt Regency Jacksonville Riverfront225 East Coastline DriveJacksonville, FL 32202Senator Santorum was the proud author of the law banning the heinous procedure known as partial-birth abortion, as well as leading the fight to pass the ""Born Alive Infant Protection Act"" and the ""Unborn Victims of Violence Act,"" more commonly known as ""Laci and Connor\'s Law."" Senator Santorum also directed the Senate Republican response to the Senate Democrats\' efforts to filibuster strict constructionist judges from 2003 to 2007.'"
Rick Santorum,R,p,"June 24, 2011",b'Press Release - Santorum to Make Campaign Leadership Announcement in South Carolina',"b""Returns to South Carolina June 24th & 25thVerona, PA - Former Senator Rick Santorum (R-PA) returns to South Carolina on a campaign swing through the Midlands region in Columbia. During his trip, Senator Santorum will announce members of his South Carolina and national leadership team. All open press events are noted below and all times are local.Friday, June 24th:Senator Santorum will take part in private meetings with supporters in the Midlands.Saturday, June 25th:10:30am ET: Senator Santorum will hold a press availability and tour Ace Glass Company in Columbia, SC. During the press availability, Senator Santorum will introduce members of his national and South Carolina leadership team.Location:Ace Glass Company5506 Two Notch RoadColumbia, SC12:00pm ET: Senator Santorum will keynote the South Carolina Federation of Republican Women's Board Meeting.Location:The Summit Club1301 Gervais StreetColumbia, SC"""
Rick Santorum,R,p,"June 27, 2011",b'Press Release - Santorum Announces South Carolina Leadership Team',"b'Barrett to serve as South Carolina & National Energy Policy ChairmanColumbia, SC - Former Senator Rick Santorum (R-PA) announced members of his South Carolina and National Leadership Team this morning.Former Congressman Gresham Barrett (R-SC), from Westminster, SC, will serve as South Carolina Chairman and National Energy Policy Chairman for the Rick Santorum for President campaign. Barrett served as the congressman for the 3rd Congressional district of South Carolina for 8 years, where he was consistently rated one of the House\'s most conservative members. Barrett also served as a Member of the South Carolina House of Representatives for 6 years prior to his successful election to the U.S. House of Representatives. In 2010, Barrett ran unsuccessfully for the Republican nomination for Governor, losing in the runoff to now Governor Nikki Haley. Barrett and his wife Natalie are the proud parents of three children. Barrett is a graduate of The Citadel in Charleston, SC.""Since he was first elected to Congress, Gresham has emerged as not just a conservative leader in South Carolina, but a national conservative leader,"" said Senator Santorum. ""I am humbled by his support and his work on behalf of our campaign. I am honored to not just receive his endorsement, but to call him a friend as we stand side-by-side to fight for the America we both cherish.""""It is without hesitation that I am endorsing my friend Rick Santorum for President,"" said Congressman Barrett. ""Rick has not just checked the boxes on conservative positions, but led the fight on the tough issues facing our country. He has shown his commitment to the values South Carolinians care most about, and I am anxious to help Rick become the 45th President of the United States.""In addition to the announcement of Congressman Barrett as Senator Santorum\'s South Carolina Chairman, Senator Santorum was proud to announce the following senior members of his campaign\'s leadership team:Bob Castellani will serve as South Carolina Finance Chairman and a member of the Rick Santorum for President National Finance Team. Castellani is the former Founder and CEO of North American Rescue, Inc. Castellani has strong financial ties to the South Carolina Republican Party and to Republican candidates across the nation, and he most recently served as Co-Chairman of the SCGOP / Fox News Presidential debate in Greenville. Under Castellani\'s leadership, the debate committee raised close to $300,000 to support the debate and the South Carolina Republican Party. Castellani continues to serve South Carolina and the nation both through his business and his philanthropic efforts, and he calls the Upstate of South Carolina home, where he resides with his wife Lisa and their two children.Donna Martin, from Travelers Rest, SC, will serve as South Carolina Finance Consultant to the Rick Santorum for President campaign. Martin most recently served as the Director of Development for the South Carolina Republican Party under Chairman Karen Floyd. During her tenure, the South Carolina Republican Party raised over $2.1 million for the 2010 election cycle.Alexia Newman will serve as the South Carolina Social & Family Policy Coalitions Chairman for the Rick Santorum for President campaign. Newman has served as Director of Carolina Pregnancy Center (CPC) for the past 21 years. She also serves on the Board for South Carolina Citizens for Life and is on the Executive Committee for the South Carolina Association for Pregnancy Care Centers. Newman is also a leader in South Carolina Republican politics, serving as First Vice Chairman of the Party under Chairman Katon Dawson, as well as leadership positions in the Spartanburg and Abbeville County Republican Party. Newman resides in Spartanburg County and she is actively involved in her church, Mt. Calvary Presbyterian Church.James D\'Alessio, of Eglin, SC, will serve as the South Carolina Business Coalitions Chairman of the Rick Santorum for President campaign. D\'Alessio is the former Chairman of the Kershaw County Republican Party. He was recently elected to serve as the President of the South Carolina Alliance of Health Plans, and also serves on the Health Insurance Council and the Employee Benefits Committee of the United States Chamber of Commerce. James and his wife Robin D\'Alessio are the proud parents of one daughter.'"
Rick Santorum,R,p,"June 27, 2011",b'Press Release - Santorum Returns to Iowa June 27th and 28th',"b""Verona, PA - Former Senator Rick Santorum (R-PA) will return to Iowa for a campaign swing through western Iowa on June 27th and 28th. All open press events are noted below and all times are local.Monday, June 27th:8:30am CT: Senator Santorum will hold a media availability in front of T.S. Bank in Council Bluffs, IA.Location:T.S. Bank1745 Madison AvenueCouncil Bluffs, IA11:50am CT: Senator Santorum will hold a media availability prior to addressing the Great Plains Chapter of the Republican Jewish Coalition's National Leadership Series Luncheon in Sioux City, IA. Senator Santorum's speech at approximately 12:00pm will be open to the press.Location:Eldon's Restaurant3322 Singing Hills BoulevardSioux City, IA3:20pm CT: Senator Santorum will meet-and-greet with employees of Blue Bunny Ice Cream in Le Mars, IA.Location:Blue Bunny Ice Cream115 Central Avenue, NWLe Mars, IA5:45pm CT: Senator Santorum will keynote the Lyon County Republican Dinner in Rock Rapids, IA. Senator Santorum is expected to take the podium at approximately 7:30pm CT.Location:Forster Community Building404 1st AvenueRock Rapids, IATuesday, June 28th:8:00am CT: Senator Santorum will be the featured guest at a meet-and-greet coffee with Republican activists in Spirit Lake, IA.Location:Hey, Good Cookies!1320 18th StreetSpirit Lake, IA9:45am CT: Senator Santorum will be the featured guest at a meet-and-greet coffee with Republican activists in Spencer, IA.Location:Carroll's Bakery and Deli416 Grand AvenueSpencer, IA12:00pm CT: Senator Santorum will be the featured guest at a luncheon with Republican activists in Algona, IA.Location:Algona Country Club400 Country Club RoadAlgona, IA3:30pm CT: Senator Santorum will be the featured guest at a meet-and-greet coffee with Republican activists in Clear Lake, IA.Location:Lake Coffee and Ice Cream210 US Highway 18 W. #BClear Lake, IA"""
Rick Santorum,R,p,"June 29, 2011",b'Press Release - ICYMI: Santorum Pens POLITICO Op-Ed In Support of Balanced Budget Amendment',"b'Verona, PA - Former Senator Rick Santorum (R-PA) authored an op-ed in this morning\'s edition of POLITICO entitled ""The Courage to Balance the Budget."" In this opinion piece, Senator Santorum argues that Republican leaders need to draw a line in the sand and not vote to raise the debt limit unless a Balanced Budget Amendment to the Constitution is also passed. During his time in both the House and Senate, Senator Santorum was a passionate advocate in support of the Balanced Budget Amendment and budget reforms - sponsor or cosponsoring over 20 pieces of legislation focused on balancing the budget, enacting significant budget reforms, and increasing spending transparency of taxpayer dollars, three of which became public law.In fact, upon entering the Senate in 1995, the Balanced Budget Amendment was among the first bills Senator Santorum cosponsored. And as just a freshman senator, it was Senator Santorum who led the fight to remove the powerful Republican Chairman of the Senate Appropriations Committee, Mark Hatfield, for casting the deciding vote against the Amendment.Most recently, Senator Santorum signed the ""Cut, Cap, Balance"" Pledge to cut government spending, place enforceable caps on government spending, and enact a Balanced Budget Amendment to the Constitution. Below is the text of Senator Santorum\'s op-ed.""The Courage to Balance the Budget""By Sen. Rick Santorum""Yogi Berra once made the statement, ""It\'s dj vu all over again."" I look at the current budget and debt limit debate and I can\'t help but think he was right. It\'s just like 1995 all over again, except this time the stakes are much higher.When I was a freshman senator we came close to passing a Balanced Budget Amendment to the U.S. Constitution. In fact, it was the Republican Chairman of the Senate Appropriations Committee, Mark Hatfield, who can be credited with killing the amendment that could have helped us avoid the mess we face today. I led the fight to remove Hatfield as chairman because of his irresponsible vote and was castigated by my Republican colleagues, because that was not how the greatest deliberative body was supposed to behave. My response was that Hatfield\'s vote was not how he was suppose to behave as a responsible representative entrusted with protecting the individual liberty of his constituents...... So to my former colleagues, I ask: Do you have the courage to fight for not just a balanced budget, but for handing off America to your children and grandchildren better than you received it? To those who do - I stand with you and as president I commit to ensuring the Balanced Budget Amendment is ratified as our 28th Amendment.""To read Senator Santorum\'s op-ed in its entirety: http://www.politico.com/news/stories/0611/57960.html'"
Rick Santorum,R,p,"July 1, 2011","b""Press Release - Watch Senator Rick Santorum's New Video: Time to Fight Back""",b''
