Candidate,Party,Type,Date,Title,Speech
Rick Perry,R,s,"November 4, 2011","b""Statement by Gov. Rick Perry on Today's Jobs Report""","b'AUSTIN - Gov. Rick Perry today released the following statement on today\'s jobs report: ""Today\'s jobs report showing the lowest growth in four months proves that American employers remain burdened by uncertainty and excessive taxes and regulations. American workers and taxpayers need a president committed to private sector job creation and fiscal sanity in Washington, D.C. As president, I will fundamentally change Washington by cutting taxes to a low, flat 20 percent, cutting federal spending and regulations, and ending bailouts to protect taxpayers and jumpstart American job creation.""'"
Rick Perry,R,s,"November 9, 2011",b'Statement by Gov. Rick Perry on Iran',"b'AUSTIN - Gov. Rick Perry today issued the following statement on the recently released International Atomic Energy Agency (IAEA) report: ""The new IAEA report is the latest indicator that the regime in Iran is pursuing a nuclear weapons capability. Evidence that this includes work on a nuclear warhead design is particularly alarming - and again puts the lie to Tehran\'s claim that its nuclear program is for peaceful, energy-related purposes. ""President Obama\'s policy on Iran, based on outreach and limited sanctions, has failed. This administration has labored under the misconception that Iran\'s nuclear program could be negotiated away. But the plain truth revealed in the IAEA report is that despite years of negotiations, Tehran\'s relentless pursuit of nuclear weapons continues. ""A nuclear-armed Iran would pose grave threats to not only American interests abroad, but also to our security at home. Iranian misconduct has met with little if any response from the Obama administration, and has included targeting Americans in Iraq and throughout the Middle East, supporting terrorist groups, threatening our allies, and even plotting to assassinate a foreign ambassador in Washington, D.C. ""This activity will only increase if Tehran obtains a nuclear weapon and feels it has impunity to act as it pleases. ""Working with our allies, the U.S. should act to prevent Tehran from obtaining nuclear weapons capability. We must revisit the options President Obama has taken off the table, including tough sanctions on the Iranian Central Bank. And to protect the vital U.S. interests at stake, a responsible commander in chief must be prepared in a worst-case scenario to use military force to destroy key Iranian nuclear sites ""The U.S. should also act with renewed vigor to support those seeking freedom in Syria, Iran\'s critical Arab ally, as well in Iran itself, where millions were repressed in 2009 when President Obama tragically ignored the Green Movement to pursue the folly of engagement. Our policy toward the Iranian regime should be based not on hope or on steps that have failed repeatedly, but on thwarting this dangerous regime that pursues nuclear weapons as we help the Iranian people choose their own destiny. Unlike President Obama\'s failed approach, this would be a realistic and principled policy to keep America safe.""'"
Rick Perry,R,s,"November 12, 2011",b'A Veterans Day Message from Rick Perry',"b'Today we celebrate the courage and sacrifice of all living veterans. They are the men and women who answered the call of duty with courage, love and devotion. They served something greater than themselves. They served the cause of freedom. And many to this day bear the scars of freedom, suffered on foreign battlefields, on the high seas and at high altitudes. I served my country from 1972 to 1977 as a C-130 pilot in the United States Air Force. But I will be the first to tell you that my country has done more for me than I could ever offer in return. I never experienced the great horrors of war, though many I served with did. To me, they were the true heroes - not just those who gave their lives, but all who gave themselves in service to our country. Today another generation of Americans have answered the call of duty  in Afghanistan, Iraq, and on missions we don\'t even know about today. Many have returned from those two conflicts forever changed by the experience of war. And today we are surrounded by generations of Americans who fought in previous conflicts: the first Persian Gulf War, the Vietnam War, the Korean War, and throughout the Cold War. And though their numbers are dwindling, we still have with us the heroes of the Second World War. They include my father Ray Perry, and my father-in-law Dr. Joe Thigpen. One relative on my wife Anita\'s side of the family I never had the honor of meeting - Captain Jack Golden - fought in World War II. Fortunately, though Jack is not with us anymore, we have his many letters written from battlefields overseas. And on this special day, I wanted to share a few excerpts with you, so we can all get a small glimpse into the life of one of our nation\'s many warriors. Five days after landing in Normandy on D-Day, June 6, 1944, Jack writes home with pride about the success of his Regiment at Omaha Beach, a tank destroyer division of the First Army, 16th Regiment in the First Division: ""We landed in France and I guess you have heard that we did a good job. We really did. Our Regt. Fought better than I have ever seen them fight before. I am still giving them hell dad."" - June 11, 1944 But almost four months to the exact day after landing in France, following a long spell of inclement weather, and reports from home about production shortages, frustration is clearly starting to build in Jack\'s mind, and likely amongst all the men: ""What is this stuff I read in the paper about the people at home getting ready for V-Day? If they were here with us they could understand just how long it will be before V-day...I will say that if production slows down and shipment slows down much more we will be having another D-Day and not a V-Day."" - October 5, 1944 The emotions seem to vary greatly after four months of war in France. The bitterness of two weeks ago is replaced by the poignant expression of love from a son to his father - a reminder that while he had experienced what no man should experience at any age, he was still just a 23-year old young man. Jack writes to his father: ""Dear Dad: I received your letter of Oct 2 and was really glad to hear from you. Even though you don\'t write very often the letters you write do me a world of good. It makes me feel good all over... ""...I am getting very anxious to see you too daddy. It has been nearly two years since I last saw you. I have been a lot of places and had lots of experiences but I have never forgotten what you once told me about praying. I have had lots of chances since that time. I think perhaps it has saved my life a few times. I also have not forgotten that I have the best mother and dad in the world. Anything I do is done because of the things you have taught me to do and to do the best I can to make you glad I am your son."" - October 20, 1944 Jack\'s reminiscing about home, and the recognition of his own mortality create a spiritual experience common among soldiers at war, as he prays for his own survival. And yet nothing can prepare a soldier for the loss of those close to you, as Jack wrote about in a letter soon after: ""I had my heart torn out an(d) thrown at me a few days ago. Capt. O\'Brien was killed. Dave told me about it over the radio and I wouldn\'t believe it. I took command of the company and am really having my hands full. I thought I was busy when I was Exec. Of the company, but I have twice as much to do now."" - November 25, 1944 Several months and a lot of action later, as reports reach home and loved ones read with excitement how close their sons are to victory, a hint of trepidation appears in a late-March dispatch from Jack. No one wants to get killed so close to the end of the war, and yet they continue to get the tough duties: ""No, mother we weren\'t the first ones across the Rhine, but it didn\'t take us long to get us over here. We haven\'t got many divisions in the American Army I don\'t guess. We are getting a little tired of hearing \'Send the First, they are tried troops with experience.\'"" - March 24, 1945 Jack\'s last letter is as reflective as any sent from the battlefield. He is fearful that not enough precautions are being taken prior to the assault on German towns. But he fears not just for his own life, but future generations of Americans unless there is a political and cultural shift back home, and a permanent commitment to a well-built, professional and lethal military. He writes: ""We are going to town again. There is only one thing wrong. There are too many German towns that we haven\'t had time to fire our artillery into. I think we should fire about a thousand rounds into every town...Someday I will tell you why I think my children and possibly yours will have to fight over the same ground I did and it will be a different and harder war. We have got to have military training in America for years and years to come. We have got to be so powerful that we can strike and strike hard in a very short time. We have got to build our character, maybe I should say get hard and tough. Enough. Enough. After that outburst I had better tell my sweetheart that I still love her."" - April 3, 1945 I wish I could say this was Jack\'s last letter before he caught the big boat home. But instead he died at the hands of a German sniper just weeks before the Germans surrendered. Jack Golden would never make it home and see his ""daddy"". He would never see his sweet cousin - my mother-in-law - whom he affectionately called Sister. His remains are buried in an American cemetery in Germany. And his family would experience the great grief of another letter, this time from the commanding officer of the 16th Infantry:  30 April, 1945 Mrs. Reta M. Golden Box 824 Seymour, Texas Dear Mrs. Golden: Please accept the sincere condolences of the officers and men of the 16th Infantry, on the death of your son, Captain Jack L. Golden, 0465929, who was killed in action on 15 April 1945 in Germany... ...Jack, at all times, was a good soldier and was well liked by both officers and men. He continually displayed the habits and bearing of an officer and gentleman, and he had the real respect and friendship of all who knew him. He died as he lived, courageously; in the performance of a difficult mission. Sincerely yours, FREDERICK W. GIBB Col, 16th Infantry Commanding When I read Jack\'s letters, as I am prone to do from time to time, I wonder if we have truly honored the depth of his sacrifice, and the sacrifice of so many who never made it home from places we recognize first and foremost because of the horrors of war: Normandy, Guadalcanal, Pearl Harbor, Anzio, North Africa, Korea, Vietnam, Kuwait, Baghdad, Kabul, and a thousand places in between. It\'s not just those who made the ultimate sacrifice that we must honor as Americans. It is also the heroes who made it home. This day - Veterans Days  we honor our living heroes. We do so this year on 11/11/11. Our veterans have served and protected the greatest nation on the face of the earth. They are the greatest American ambassadors of freedom. They gave their all so we would not have to. They freed millions from tyranny and oppression, arriving not as conquerors but liberators. The freedom of a great many is a tribute to the courage of so few. Today another generation of Americans is at war. One by one the survivors return home, their lives forever changed. Many are so young their best days should be ahead of them. But only if we honor their sacrifice with deeds and not just words...only if we ensure they have transitional training to fill good jobs, access to quality health care because of the injuries and trauma they have sustained, and support to finish their education, afford a home and get on with their lives. The valor of our veterans can never be captured fully in ceremonies or tributes - and certainly not in a single letter. But it can be recognized, celebrated and remembered nonetheless by all of us who breathe the air of freedom they so heroically defended. To all veterans, we offer the gratitude of a great nation, and our best wishes for a long and happy life lived forevermore in peace. God bless,  Rick Perry'"
Rick Perry,R,s,"November 16, 2011",b'Statement by Gov. Rick Perry on the National Debt',"b'AUSTIN  Gov. Rick Perry issued the following statement on today\'s announcement that the federal debt has now hit $15 trillion dollars:""Today, the federal debt hit a depressing $15 trillion. This astounding debt is a heavy pair of cement shoes for our children and America\'s economic future. Now more than ever, America needs leadership committed to overhauling Washington. That\'s why my Uproot and Overhaul Washington plan includes a Balanced Budget Amendment to the Constitution, a ban on earmarks, real spending and tax relief, and a part-time Congress to bring fiscal conservatism and responsibility back to our nation\'s capital.""'"
Rick Perry,R,s,"November 21, 2011",b'Statement by Gov. Rick Perry on the Supercommittee',"b'AUSTIN  Gov. Rick Perry today issued the following statement on the failure of the supercommittee:""Ultimately, responsibility for this failure lays at President Obama\'s feet. The whole reason a supercommittee was created was because the President wasn\'t willing to lead, wasn\'t willing to even put on paper his plans for cutting spending. It\'s amazing to what lengths he will go to avoid making tough decisions. And who pays the price for Washington\'s failure? The American people and our military personnel, who will now be subjected to a half trillion dollars in national defense cuts?""The President and Congress should work through the Thanksgiving holidays, work through weekends and recesses to cut federal spending, undo the damage being done to our military personnel and fix the budget mess. Our military gets the job done in life-threatening conditions every day, it\'s time the President and Congress get serious about cutting federal spending and balancing the federal budget.""The supercommittee\'s failure is the perfect illustration of how Washington is broken and needs to be seriously overhauled. As President, I will demand a complete overhaul of Washington, D.C. starting with a Balanced Budget Amendment, a part-time citizen Congress, and major tax and spending cuts to jump-start our economy and create good American jobs. We can fix the system with my flat tax and serious reforms cutting taxes to a flat 20 percent, ending earmarks and corporate tax loopholes, and balancing the federal budget by 2020.""'"
Rick Perry,R,s,"November 22, 2011","b""Statement by Gov. Rick Perry on President Obama's New Hampshire Event""","b'AUSTIN  Gov. Rick Perry today issued the following statement on President Obama\'s visit to New Hampshire:""I urge President Obama to suspend the never-ending campaign tactics and rhetoric on display in New Hampshire today. He needs to get back to Washington and work to cut taxes and spending and address our nation\'s fiscal crisis. Washington is broken. America needs Congress and the president to work through the holidays, work on weekends and do whatever it takes to cut spending and taxes and get America\'s economic house in order.""'"
Rick Perry,R,s,"November 24, 2011",b'Statement by Gov. Rick Perry: A Blessed Thanksgiving',"b'We pause today to give thanks for the many blessings in our lives: the love of family, the sacrifices of our military, the freedoms of a great nation. We are thankful for the many people we have met as we have traveled our country this year, and the patriotism of that special breed called Americans. We will enjoy this Thanksgiving holiday as a family, enjoying time spent with loved ones. We wish you and yours a very blessed Thanksgiving.God bless you, and God bless America.Rick Perry'"
Rick Perry,R,s,"November 28, 2011",b'Statement by Gov. Rick Perry on Secret Federal Bank Loans',"b'AUSTIN  Gov. Rick Perry today issued the following statement on today\'s news regarding the Federal Reserve\'s undisclosed bank loans:""These outrageous secret federal loans to bailout big banks are why Americans are disgusted with business-as-usual Washington, the Federal Reserve and taxpayer-funded bailouts. The actions of Chairman Bernanke and Secretary Geithner have again proven that Washington insiders cannot be trusted to stop bailouts, protect taxpayers, or create jobs.""My economic reform plans seriously overhaul Washington, end federal bailouts and cut government spending, regulations and taxes to put American job creation and our economy on the right track.""'"
Rick Perry,R,s,"December 1, 2011","b""Statement by Gov. Rick Perry Regarding Sanctions for Iran's Central Bank""","b'AUSTIN  Gov. Rick Perry today issued the following statement regarding sanctions for Iran\'s Central Bank:""Iran\'s support for terror, assassination and nuclear proliferation demand tough U.S. sanctions against Iran\'s Central Bank to cripple the regime\'s access to the international economy.""Tonight\'s bipartisan action in the U.S. Senate is a strong step in the right direction. President Obama should stop excusing Iran\'s dangerous behavior and drop his opposition to these strong economic sanctions against the rogue Iranian regime.""Earlier this evening, the U.S. Senate voted 100-0 to penalize foreign financial institutions that do business with Iran\'s Central Bank, the main conduit for Iran\'s oil revenues.""'"
Rick Perry,R,s,"December 1, 2011",b'Statement by Rick Perry Blasts Gillibrand Bill on Congressional Insider Trading',"b'""If anyone wonders why I say Washington needs a total overhaul, just look at the congressional insider trading mess. If ordinary taxpayers get caught trading on insider info, they get to go to jail. If Members of Congress and staff insiders do it, they get to cash their checks and pocket their profits. That\'s wrong.""Senator Gillibrand\'s bill pretends to address the problem but instead guts efforts to outlaw the abhorrent practice of congressional insider trading. What could be more arrogant than promising to clean up the insider trading mess, then maneuvering to make it even more difficult to prosecute corrupt lawmakers?""""America needs a true outsider to overhaul Washington,, D.C. Unique to the GOP field, I\'ve never served in Congress or an Administration, never been the darling of the establishment and never professionally lobbied Washington, DC. My Overhaul Washington plan outlaws congressional insider trading, cuts congressional pay, staff and creates a part-time citizens Congress.""Yesterday CNBC reported, ""What exactly is Kirstin Gillibrand thinking? The Democratic senator from New York has proposed a new version of a bill to outlaw insider trading by members of Congress that would, in effect, make it completely legal for members of Congress to engage in insider trading. In other words, it does the opposite of what it the bill intended to do.""Source: ""Democrats Attempt to Gut the Insider Trading Bill,"" 11/30/11, http://www.cnbc.com/id/45494980]'"
Rick Perry,R,s,"December 3, 2011",b'Statement from Gov. Rick Perry on Herman Cain Announcement',"b'AUSTIN  Gov. Rick Perry today released the following statement regarding Herman Cain\'s announcement to suspend his campaign:""I know this was a difficult decision for Herman Cain, his family and his supporters. He helped invigorate conservative voters and our nation with a discussion of major tax reform. Anita and I wish him and his entire family all the best.""'"
Rick Perry,R,s,"December 5, 2011","b""Statement by Gov. Rick Perry on Ambassador Gutman and the Obama Administration's Hostility Toward Israel""","b'AUSTIN  Gov. Rick Perry today issued the following statement:""Ambassador Gutman\'s troubling statement is part of a pattern of hostility on the part of the Obama administration toward Israel. In the same week that Ambassador Gutman excused anti-Semitism because of Israel\'s refusal to accommodate Palestinian demands, President Obama\'s Secretary of Defense ranted that the Israelis must get back to the d*** table\' for negotiations, and his Secretary of State insinuated that Israel\'s democracy is less than viable because of gender-related debates between religious and secular segments of Israeli society.""The long and ugly history of anti-Semitism has seen all too many episodes of apologists justifying hatred of the Jews. Given the gathering threat posed by the brutal regime in Iran, now is the time to strengthen ties with Israel to achieve our mutual security interests.""President Obama must send a clear signal to the world by relieving Ambassador Gutman of his post, stopping his administration\'s Israel bashing and recognizing that a two-state solution requires good-faith discussion and negotiation from the Palestinians as well as Israelis.""'"
Rick Perry,R,s,"December 6, 2011",b'Statement by Gov. Rick Perry: U.S. Senate Should Reject Nomination of Liberal Judicial Activist Caitlin Halligan',"b'AUSTIN  Gov. Rick Perry today issued the following statement:""As New York Solicitor General, Caitlin Halligan used her liberal interpretation of the law to target pro-life Americans, gun owners, and gun manufacturers, and otherwise use the law as a liberal political tool. The last thing the American people need on the second highest court is another liberal judicial activist, like Ms. Halligan, who lacks respect for the U.S. Constitution.""The nomination of liberal activist Caitlin Halligan to the D.C. Circuit Court of Appeals should be immediately withdrawn by the President. If the President refuses to withdraw this misguided nomination, the U.S. Senate should reject her appointment to the second-most powerful court in the country.""Ms. Halligan\'s confirmation has been vigorously opposed by the National Rifle Association, Gun Owners of America, and Committee for Justice. Republicans on the Senate Judiciary Committee unanimously rejected her confirmation earlier this year. In 2003, as Solicitor General of New York, Halligan attempted to hold gun manufacturers liable for criminal acts committed with handguns. She filed briefs in federal court arguing for the unconstitutionality of the Protection of Lawful Commerce in Arms Act, which the National Rifle Association described as providing ""essential protectionfor the Second Amendment rights of honest Americans[.]""Halligan also filed an amicus brief in arguing that federal RICO laws should be used against pro-life groups. She repeatedly attempted to hijack the federal court system in order to impose her own political beliefs on the general public.'"
Rick Perry,R,s,"December 6, 2011","b""Statement by Gov. Rick Perry on Obama Administration's Use of Gay Rights to Make Foreign Aid Decisions""","b'AUSTIN  Gov. Rick Perry today issued the following statement:""Just when you thought Barack Obama couldn\'t get any more out of touch with America\'s values, AP reports his administration wants to make foreign aid decisions based on gay rights.""This administration\'s war on traditional American values must stop.""I have proposed a foreign aid budget that starts at zero. From that zero baseline, we will consider aid requests based solely on America\'s national security interests. Promoting special rights for gays in foreign countries is not in America\'s interests and not worth a dime of taxpayers\' money.""But there is a troubling trend here beyond the national security nonsense inherent in this silly idea. This is just the most recent example of an administration at war with people of faith in this country. Investing tax dollars promoting a lifestyle many Americas of faith find so deeply objectionable is wrong.""President Obama has again mistaken America\'s tolerance for different lifestyles with an endorsement of those lifestyles. I will not make that mistake.""'"
Rick Perry,R,s,"December 9, 2011",b'Statement by Gov. Rick Perry on NLRB Announcement',"b'AUSTIN  Gov. Rick Perry today issued the following statement regarding the National Labor Relations Board\'s decision to drop its case against Boeing:""The Obama Administration\'s dangerous and inappropriate action against Boeing and the right to work state of South Carolina remains a frightening reminder of Washington excess even with the NLRB dropping the case. Unaccountable federal political appointees should never have the authority to tell a private company where it may or must build factories.""The NLRB action was a political payoff for the Obama Administration\'s liberal big labor organizers, and remains a strong example of why President Obama must be defeated and Washington must be seriously overhauled.""'"
