Candidate,Party,Type,Date,Title,Speech
George Pataki,R,p,"July 1, 2015",Press Release - FOX NEWS: Donald Trump is Wrong,My fellow Republicans say we have to appeal to the Latino vote but are afraid to say Donald Trump is wrong.
George Pataki,R,p,"July 2, 2015","Press Release - FOX NEWS: GOP Needs to Dump Trump, Fight for Dignity of America","Every country must protect their borders. What Trump did went far beyond that, attacking Mexicans. Watch me Stand up to Trump here:"
George Pataki,R,p,"July 2, 2015",Press Release - Watch: Presidential Candidate George Pataki Speaking At Chai Lifeline Event,From www.theyeshivaworld.com
George Pataki,R,p,"July 2, 2015",Press Release - Presidential Candidate George Pataki Attends Multiple Jewish Events In NY And NJ,"As of yesterday, the GOP had 14 presidential hopefuls vying for the Republican Party's nomination next July in Cleveland. Though if you ask attendees at yesterday's highly successful Chai Lifeline event in NY & town-hall-style 'meet & greet"" later that day in Teaneck, they'll tell you the party actually has 13 hopefuls and one very sure thing. His name? Former NYS Governor George Pataki.The Governor, who entered the race in late May, has been connecting with both voters and donors via a campaign style that brings to mind the legendary campaign he ran in 1994 when he beat 3 time incumbent NYS Governor and the Democratic party's poster boy Mario Cuomo. ""When it comes to campaigning, the Governor is about people not polling-when he connects with someone, there's no margin of error, or demographic sample to consider-the voter senses they're dealing with someone who is ""real"" and shares their hopes and concerns for our country and it's allies"" explained an aide.""Additionally he thrives on proving the conventional wisdom and polling wrong. In 1994 he was an upstate Republican that literally came out of nowhere to challenge...View the full article with photos on The YESHIVA World here."
George Pataki,R,p,"July 5, 2015","Press Release - WMUR: Pataki, Jindal Address Trump's Comments at New Hampshire Picnic","Presidential candidates flocked to the Granite State during the July Fourth weekend.Former New York Gov. George Pataki and Louisiana Gov. Bobby Jindal attended a cookout hosted by the Merrimack County Republican Committee. The event was low-key and gave both Republican candidates the chance to talk one on one with voters.Both candidates had something to say about recent comments from Republican challenger Donald Trump.""I am disappointed he (Trump) hasn't seen that it was a stupid and wrong comment,"" Pataki said. ""I have and...Read the Full article at WMUR here."
George Pataki,R,p,"July 6, 2015",Press Release - NECN: George Pataki Challenges Donald Trump to Immigration Policy Debate in New Hampshire,"George Pataki is challenging fellow 2016 Republican presidential candidate Donald Trump to a one-on-one debate on immigration policy in New Hampshire.""Donald Trump has a lot to say about the problems with illegal immigrants, but aside from name calling Mexicans and hurling insults at me and some of our other opponents the American people have yet to hear anything resembling a real plan,"" Pataki said during a reporter roundtable on immigration policy in Manchester on Monday.""I say, let's go 'mano a mano' on immigration policy,"" Pataki added. ""Let's get past the name calling and have a real substantive discussion.""An email to Trump's campaign seeking...Read the rest of the article on NECN here."
George Pataki,R,p,"July 6, 2015",Press Release - WMUR: Pataki Challenges Trump to 'Mano a Mano' Immigration Debate,"Former New York governor says his plan for community service is not amnestyFormer New York Gov. George Pataki Monday challenged fellow Republican presidential candidate Donald Trump to a one-on-one, ""mano a mano"" debate on immigration policy in New Hampshire, calling the real estate executive's comments about Mexican immigrants ""completely stupid"" and ""completely unacceptable to any person in the 21st century.""Trump has been taking heat from some of the other Republicans running for president since he said while announcing his candidacy on June 16, that Mexico is ""sending people that have lots of problems, and they're bringing those problems to us. They're bringing drugs. They're bringing crime. They're rapists. And some, I assume, are good people.""Pataki blasted Trump...Read full article on WMUR here."
George Pataki,R,p,"July 8, 2015",Press Release - Skimm Interview,"View The Skimm Article HereSKIMM YOUR CANDIDATE: FMR. GOV. GEORGE PATAKI (NY), REPUBLICANFormer Gov. George Pataki (R-NY) is one of 14 Republicans who want you to say ""yes"" togiving them the top job in the White House. Get to know your candidate here. Note: ALL candidates have been offered the chance to Guest Skimm. Opinions are of the candidate, not theSkimm.HOMETOWN:Peekskill, NYFUN FACT:You know, I'm a farm guy....whenever I get free time, I'm not out on the golf course, I'll be out on the farm weeding something, or picking something, or planting something...I love fruits.SO, WHY SHOULD AMERICA HIRE YOU?I think I have the right vision for the future of the country. I know that we can bring people together, stop dividing us for political benefit, and start uniting us for the people's benefit. I can appeal to Republican voters, but beyond that to a broader electorate. When I talk about reducing the size and the power and the influence of the federal government, and when I talk about reducing the tax and regulatory burden, when I talk about replacing dependency with opportunity....I did it in one of the bluest states in America.WHO SHOULD WE CALL FOR A REFERENCE?My dogs would be very supportive. Balto and Bradley. They think a great deal of me, I believe.WHERE DO YOU STAND ON THE FOLLOWING... THE ECONOMY.I think one of the tragedies of the last decade has been the hideously slow economic growth and the creation of jobs. It's not about the unemployment rate, it is about people's belief that they can have a career that is successful....one of the things I would focus on is lowering the tax and regulatory burden, taking advantage of the American work ethic, taking advantage of our lower energy prices, linking community colleges with industry in their area to create a base of manufacturing that will significantly expand economic opportunities and jobs for middle class Americans.THE AFFORDABLE CARE ACT (AKA OBAMACARE).I think it is a horrible law. I honestly think it is the worst law passed in my lifetime. We have a great healthcare system, but there were two issues pre-Obamacare: one, was it was too expensive for many people, and the second was, the unavailability of health care for too many Americans. Those issues could have been easily solved without disrupting the entire national healthcare system.STUDENT LOANS.College is way too expensive. I think that universities and colleges have gotten used to the fact that students don't object to higher tuition or fees because they borrow it....We have to work with universities...to lower the costs and to provide options for students, so you're not stuck paying this one flat level if you don't want certain services. The second thing the federal government should do is not make money off of student loans.GUN CONTROL.First of all, and I think this is often missed; mental health is a critical, critical component. We have to do more to expand mental health counseling, mental health preventative services, and have the ability to deal with those who quite obviously are in public and a threat in a way that we don't react tragically after the incident. The second thing with federal gun laws, is that we need to do a better job of enforcing them. It is illegal to bring a gun across state lines, and yet it happens all the time, and I don't understand why the federal government is not doing far more to prevent that.WOULD YOU CHANGE ANYTHING ABOUT HOW THE US IS HANDLING THIS WHOLE ISIS THING?I would change everything. I would directly train, support, arm, fund, and provide whatever assistance to the Peshmerga, the Kurdish military....I would ramp up the intelligence and surveillance and the bombing attacks against ISIS....No nation building, not a trillion dollar war, not a ten-year war, not hundreds of thousands of troops. If we need to strike to protect us here, do that and then get out.RIGHT TO CHOOSE. YES OR NO?I don't think politicians in Washington should tell a woman or a family what her decision must be.GAY MARRIAGE. YES OR NO?Up to the states. There are those in my party who are saying 'pass a constitutional amendment making it illegal.' I would vote against it.HOW MANY TIMES DO YOU HIT SNOOZE IN THE AM?I get up. I actually do. Somehow, if I have to do something early in the morning, my mind tells me that so I usually wake up beforehand.HOW DO YOU TAKE YOUR COFFEE?I have Diet Coke for breakfast. Don't let any doctor read that.WHAT WOULD YOU ASK THE WHITE HOUSE CHEF TO MAKE FOR YOUR FIRST MEAL?Probably pizza, with sausage and mushroom. Hey, I'm part Italian, I love pizza.Read The Skimm Here"
George Pataki,R,p,"July 8, 2015","Press Release - CNN: Pataki Challenges Trump to Debate on Immigration, as Trump Slams Critics","Former New York Gov. George Pataki challenged Donald Trump to a one-on-one debate on immigration Monday in New Hampshire, saying he wants to hear a real plan for reform from Trump, not ""name calling"" and ""insults.""As the two vie for the Republican presidential nomination, Pataki has taken the lead in repudiating remarks Trump has repeatedly made regarding illegal immigrants migrating into the United States.On Monday, Trump released a statement restating the controversial comments he made almost three weeks ago when he announced he was running for president.""What can be simpler or more accurately stated? The Mexican Government is forcing their most unwanted people into the United States. They are, in many cases, criminals, drug dealers, rapists, etc.,"" Trump's statement said.""It wasn't until a week after my announcement that people...VIEW the rest of this article on CNN here."
George Pataki,R,p,"July 9, 2015",Press Release - Pataki Seeks Out Minority Voters in First Iowa Stops,"In his first trip to Iowa since announcing he would run for president, former New York Gov. George Pataki made stops in the Des Moines area Thursday that focused on minority voters.He started off the day at a lunch meeting with Hispanic business leaders before doing a radio interview with Spanish-language station La Reina Radio KDLF.During his last public stop of the day, Pataki met with immigrants from Iraq, Nigeria and other African nations at Zion Lutheran Church.""Too often politicians look to divide people for political benefit, and it starts at the top,"" Pataki said during the lunch meeting. ""To be perfectly honest, I think this administration has polarized race relations in a way that didn't exist before this presidency.""At his first stop, he highlighted many of his...Read the Full Article from The Des Moines Register Here."
George Pataki,R,p,"July 15, 2015",Press Release - US NEWS: George Pataki Takes His Longest Shot,"George Pataki came oh-so-close to running for president in 2012 -- until he read the tea leaves.""Everywhere I went, the people I talked to were already committed to Mitt Romney,"" he told U.S. News in a wide-ranging hourlong interview this week. ""One of the reasons you're seeing a lot of the donor types sitting back this time, [is] because they got on early on his candidacy and he didn't win the race.""The former three-term governor of New York knows he likely will not qualify for the first Republican debate next month. He knows he's regularly registering last in the polls -- when asked to describe Patiaki's prospects to National Journal, billionaire Home Depot founter Ken Langone said, ""Give me a [expletive] break."" But Pataki, 70, who launched his bid for the GOP nomination as the longest of long shots despite competition from candidates who are decades younger and were largely elected after he exited office, is trudging forward anyway.As a handful of governors begin to jostle for supremacy, only...Read the full article t USNews.com Here"
George Pataki,R,p,"July 15, 2015",Press Release - FOX NEWS: Pataki - Congress Should Reject Iran Deal,"Former Gov. George Pataki, (R-NY), on the 2016 election, Iran, ObamaCare and the economy. Watch below or on Fox News here."
George Pataki,R,p,"July 26, 2015",Press Release - WSJ - George Pataki Wearing Two Hats: Presidential Candidate & Cattleman,"An artisanal beef stand with a political back story has shaken up New York farming circles since it opened last month at a Manhattan greenmarket.Unlike its competitors, South Farm is quietly operated by a former New York governor: George Pataki, who is nowrunning for president.Since June, the stand has been selling skirt steaks, stew meat and burger beef every Saturday at Abingdon Square Greenmarket, a farmers' market at a small park in Manhattan's West Village.South Farm has quickly become the subject of chatter at the greenmarket. Mr. Pataki's entry into the food scene has ruffled feathers among longtime farmers. His meat, though, has developed a word-of-mouth fan-base.Read this full article at Wall Street Journal here."
George Pataki,R,p,"August 17, 2015","Press Release - The Des Moines Register: At State Fair, Pataki Touts Leadership in NY","Former New York Gov. George Pataki told Iowa State Fairgoers they should vote for him because his background is vastly different than anyone else's in the race.And by that, he meant he's a farmer.""I have three tractors,"" the Republican candidate for president told the crowd at the The Des Moines Register Political Soapbox. ""In fact, I was out on a tractor last week moving hay. I'm on the only candidate in this entire race who was actually born and raised on a farm.""Growing up on a farm, he said, teaches people there are no shortcuts in life. Pataki said if anyone cuts corners on farms, it'll come back to bite them because there's no getting around doing the job well.Read the full article at The Des Moines Register here"
George Pataki,R,p,"August 25, 2015",Press Release - Morning Joe: Pataki 'Wouldn't Use' Term 'Anchor Babies',Click here to watch the video from MSNBC
George Pataki,R,p,"September 10, 2015",Press Release - A Letter to Speaker John Boehner on Preventing a Government Shutdown,"September 10, 2015Speaker John BoehnerH-232 The CapitolWashington, DC 20515Dear Speaker Boehner,Like most Americans, I was horrified by the recent videos showing Planned Parenthood officials parting out fetal tissue like a local salvage yard. It is inexcusable that a private organization that engages in such hideous behavior receives taxpayer funding. I strongly believe that the federal government should stop funding Planned Parenthood and reallocate those resources to fund real women's health priorities.Unfortunately, there are some in our party who support a different strategy. Instead of pursuing a serious and achievable solution to defunding Planned Parenthood, they want to shut down the entire government. This is a terrible idea.Today, the world is on the brink of chaos. Failed nation states, millions of displaced refugees flooding Europe, radical Islam expanding its powers and Iran, the number one state sponsor of terror, on the brink of an economic and diplomatic windfall. Our government needs to be functioning to protect our security and grow our limping economy. A shutdown is simply intolerable.As frustrated as we all are by the Obama Administration, the American people want and deserve a government that works for them. They are tired of the petty bickering and the pointless back-and-forth. They want a political system based on effective compromise, not brinksmanship and shutdowns. They deserve grown-up government.The best way to defund Planned Parenthood is to elect a Republican president who will sign a budget that defunds the organization. As a candidate for the Republican presidential nomination, I am committed to doing just that.I ask you to reject the failed approach of shutting down the government.I hope you will join me in saying no to a shutdown and yes to creating a government that works for the American people.Very truly yours,George Pataki"
George Pataki,R,p,"September 16, 2015",Press Release - USA Today - George Pataki: Donald Trump Not Fit to be President,"Donald Trump is an old-school Know-Nothing, dressed up as a modern-day birther. The Know-Nothing, anti-immigrant, nativist positions were born out of religious and class resentments, and fears not dissimilar to many of those we see today.George Will recently wrote that Trump is ""an affront to anyone devoted tomaking conservatism intellectually respectable and politically palatable.""None other than Abraham Lincoln noted that if the Know-Nothings ever took power, the Declaration of Independence would have to be amended to say that all men are created equal ""except negroes, and foreigners, and Catholics."" Donald Trump is rehashing that fear of foreigners again. He is appealing to the worst in Americans, instead of the best.Trump's ideas are about Trump alone  about him and his future reality show ratings, not about conservative principles. His half-baked plan to send police into small businesses, farms and homes around America to forcibly deport millions, including millions of American citizens born here, here is an invitation to a government so large that it would and should scare all true conservatives. Deporting over 11 million people in America would result in a massive, intrusive police state.Trump's proposal to end birthright citizenship is equally distasteful. The answer to illegal immigration is to secure our border, deport criminals and control our visa program not make innocent babies and children criminals.Donald Trump might ready for prime time, but he is not ready to govern.Read the full article from USA Today here."
George Pataki,R,p,"October 3, 2015",Press Release - New Hampshire Union Leader: Pataki Focusing His Campaign Efforts on New Hampshire,"By DAN TUOHYNew Hampshire Union LeaderMANCHESTER  Republican presidential hopeful George Pataki is doubling down on New Hampshire and will devote his time and campaign resources to the first-in-the-nation primary state.As he pushes all-in here, Pataki is hiking a worn path for candidates who find themselves against the ropes, or those who start to hear the tick-tock of the race grow louder and more emphatic.But the former New York governor, in an exclusive interview with the New Hampshire Union Leader about his campaign recalibration, repeated that he's in it for the long haul.""From here on out, it's going to be New Hampshire, New Hampshire, New Hampshire, New Hampshire, New Hampshire - and then the rest of the country,"" he said.This Pataki game plan is also a story about the GOP race at large, in which even candidates with millions in their campaign coffers are reviewing tactics and, from here until primary day, preparing to spend their sums and their energies on reaching voters.Pataki is not the only one trailing in the polls. Former Florida Gov. Jeb Bush is leading in the fundraising, but he has seen his poll numbers slide over the past two months.""Polls don't matter,"" Bush said at a town hall meeting in Bedford last week. He told his audience that Granite Staters make up their minds a week or two before the primary. Then he added, sounding a bit like Pataki, ""This is a long haul race.""Click Here to read the full article from New Hampshire Union Leader."
George Pataki,R,p,"October 7, 2015",Press Release - Newsday: Pataki Presses on in New Hampshire With Presidential Bid,"HANOVER, N.H. -- George Pataki has a lot to say about energy supply, climate change, the Islamic State group, Vladimir Putin, the federal tax code, Washington lobbyists, Obamacare, welfare, vaccines, guns and what he considers pie-in-the-sky promises by his rivals for the Republican presidential nomination.But first, he has to get by the question he hears at every campaign stop: Why is he running?The former New York governor is not oblivious to the fact that he's conducting a long-shot campaign for the GOP nomination. In a 14-person field, he's registering at less than 1 percent in most national polls and has been relegated to the second tier in the GOP's televised debates. With comparatively few donors, he's running on a shoestring budget, traveling with only a few aides and meeting with small groups of voters.Pataki, though, is plugging away, putting all his effort into this state's primary and hoping for a break.""One thing that is certain is that things will change dramatically between now and February,"" Pataki, referring to the date of the first GOP primary, said while shaking hands Tuesday with the breakfast crowd at the Lebanon Diner. ""But I'm not going to pretend I can come in 12th in New Hampshire and continue. We have got to break into the pack.""Click Here to read the full Article at Newsday.com"
George Pataki,R,p,"October 12, 2015",Press Release - C-SPAN: Presidential Candidate George Pataki Joined by Former Senator Evan Bayh to Discuss Climate Change,"Former Governor George Pataki (R-NY) speaks about bipartisanship, the role of government, his record as governor, drug-related incarcerations, gun violence, and climate change. He then answers questions from the No Labels Problem Solver audience on a range of issues, including his current standing in the polls."
George Pataki,R,p,"October 14, 2015",Press Release - Concord Monitor: Pataki is a Proven Leader and Problem-Solver,"By Sens. NANCY STILES and JOHN REAGANFor the MonitorNew York State had fallen into such a sorry state and was losing population because it was just too expensive to live there. The state had a deficit of $5 billion. New York was a haven for welfare recipients. The state bureaucracy had expanded beyond its means and was dragging down the entire state economy. George Pataki knew it and he went to work to fix it.An upstate mayor - and a Republican no less - Pataki wanted to revitalize his native state. Pataki was a practicing attorney raised on a dairy farm, a family man with strong beliefs in what was the correct path to follow in his personal and professional life. He was a Republican in a totally blue state.Mario Cuomo was the well-entrenched Democrat governor. Cuomo had followed the easy path of deficit spending and appealing to the easily bought voters with entitlements. He was a favorite of state employees; such popularity is often a warning to the taxpayer.With two weeks to go, the polls showed Pataki down 17 points with little chance to overthrow the incumbent governor. Two weeks later, the collective wisdom of the Empire State voter decided to see what it meant to have a conservative state leader. Pataki won!George Pataki served three four-year terms. In 12 years, he reduced the welfare rolls by a million people. He turned a $5 billion deficit into a $2 billion surplus. Pataki reduced the state workforce by 15 percent and cut taxes by $143 billion. Finally, the governor was tested when on Sept. 11, 2001, the terrorist enemies of the United States crashed two commercial jetliners into the symbol of America's success and prosperity: the World Trade Center. The loss of life was appalling, at over 3,000 Americans. The structural damage to the world's financial center left it unable to function. Thanks to Gov. Pataki's steady, competent, leadership during those trying times, New York recovered quickly and more united than ever.Pataki has passed every test thrown at him as a mayor and governor, husband and father. He is ready to step up again to lead the country. The current administration has saddled us with more debt and has encouraged the most formidable enemies in our history. George Pataki can do this job because he has already proven that he is a leader and problem-solving manager.New York, then and now, is a deep blue state. Gov. Pataki passed each of his initiatives through the New York State General Assembly, which had a two-to-one Democrat majority. There is a saying, ""Let George do it.""My fellow Granite Staters, we actually have a George who has done it and will do for the United States what he did in his own state of New York. George Pataki is our candidate and a man whose time to lead our country has come.(State Sen. Nancy Stiles, a Hampton Republican, represents District 24. State Sen. John Reagan, a Deerfield Republican, represents District 17.)Click Here to view the full article at the Concord Monitor"
George Pataki,R,p,"October 15, 2015",Press Release - Fox Business - Pataki: Telling the Truth Matters to Americans,Pataki: Telling the truth matters to AmericansClick here to watch the video on Fox Business News
