Candidate,Party,Type,Date,Title,Speech
Jeb Bush,R,p,"June 19, 2015",b'Press Release - Jeb By The Numbers',"b'In case there was any doubt left in your mind...Governor Jeb Bush was the most conservative, reform-minded governor in modern times. We think the numbers during his eight years as Florida governor speak for themselves.#1 in America in New Job Creation  1.3 Million New Jobs3.5% Unemployment Rate81,000 New Small Businesses  most in the nation13,000 Fewer BureaucratsVetoed: $2 billion in spending$19 Billion in Tax Cuts8 Balanced Budgets$8 Billion Growth in Budget Reserves35-Year Low for Crime Rates24% Reduction in Domestic ViolenceTripled Number of Charter SchoolsNearly 50% Increase in Graduation Rate223,000 More Kids Reading at or Above Grade LevelThese are the results you get when conservative reforms are implemented.'"
Jeb Bush,R,p,"June 19, 2015",b'Press Release - Possibilities',b''
Jeb Bush,R,p,"June 21, 2015","b""Press Release - #JebNoFilter: Father's Day Edition""","b""In a candid moment, Jeb reveals the worst Father's Day gift he has ever received from his kids.Jeb Jr's response?"""
Jeb Bush,R,p,"June 22, 2015",b'Press Release - Bienvenidos a Nuestra Campaa',b''
Jeb Bush,R,p,"June 22, 2015",b'Press Release - One Week Ago',"b'In front of a packed house at Miami Dade College, Jeb Bush officially launched his candidacy for president. A truly historic occasion, the announcement captured the hearts and minds of people across the nation. The decision was final. The anticipation was over. Jeb made it clear, he would campaign as he will serve, going everywhere, talking to everyone, facing the tough issues without flinching, taking nothing and no one for granted, and keeping his word. He will run with heart and he will run to win.'"
Jeb Bush,R,p,"June 22, 2015",b'Press Release - The President Must Prioritize Cybersecurity',"b'The United States helped drive the information revolution and created the internet. We benefit tremendously from the open and dynamic architecture of an internet that has become the backbone of global communication and commerce.Given the reliance of the United States government and the private sector on the internet, it is disturbing we remain vulnerable to its disruption and misuse. We have ceded the initiative to those who wish to steal, disrupt, and destroy the intellectual property, personal information, and treasure we entrust to the internet, and, in so doing, we have allowed these adversaries to threaten our citizens\' inherent right to a trusted, free and open internet.It doesn\'t have to be this way.I recently visited Estonia, a country of 1.3 million people that, after escaping Soviet Communism, aggressively pursued free market economic reforms and sought to make Estonia a leader in the internet economy. Their plans were severely disrupted when a 2007 cyberattack sourced to Russia temporarily crippled the small country\'s internet-reliant government and economy. But the Estonians picked themselves up and, with leadership and serious effort, turned their vulnerability into a strength. Today, Estonia is at the forefront of the internet economy and a leader not only in connecting its citizens but also in protecting their data and networks from intrusion.Estonia\'s lesson is a good one for us  if you rely on the internet, you need to invest in protecting it. This is a lesson for average citizens, IT managers, and government bureaucrats alike, who need to take proactive steps to educate themselves and protect their data, but, above all, it is a lesson for the Commander in Chief.Our military, government, and economy rely on the internet to function effectively. There is no going back; our relationship with networks of information must evolve and adapt with the internet\'s own evolution. Something so important must be a priority for the U.S. government, and yet it is not.Effective cybersecurity involves far more than technology, engineering, firewalls, or perimeter defenses. It begins with an appreciation of the extraordinary contributions the internet makes to our economy, our education system, our culture, and our society. We must understand the importance of the internet\'s infrastructure, the data it contains, and the responsibilities of those who build, sustain and use it to ensure its robust defense. That includes all of us  individuals, educators, the private sector, and the government all working in concert to achieve the promise of the internet  and this is where Presidential leadership is so important.The President can issue an Executive Order or give a speech about cybersecurity, but without sustained leadership and determined implementation  including a concerted effort to work with the Congress  we will not adapt to meet the growing threats. Recent high-profile intrusions into private and government networks suggest we are not meeting this challenge.The recent example of the Office of Personnel Management is emblematic of the cultural failure of the Obama Administration to take these threats seriously. A recent Inspector General report indicates that vulnerabilities to OPM\'s systems had been identified as much as a year ago. And no one can suggest the government did not understand the value of millions of personnel records  many of which included the intrusive and sensitive personnel questionnaire (the ""SF-86""). OPM officials knew this data was valuable, knew it was sensitive, and knew it was vulnerable. What use is it that President Obama issued an Executive Order or gave a thoughtful speech about cybersecurity if his own Office of Personnel Management  the human resources department of the entire US Government  failed to take basic steps to protect the sensitive personal information of millions of its employees?Where is the accountability? What consequences will there be for political appointees or bureaucrats who failed to heed warnings and adequately protect these key databases? What will happen to Katherine Archuleta who served as the National Political Director For President Obama\'s 2012 reelection campaign before assuming her role as OPM Director? What message will it send to other managers throughout the government  and private sector  if there isn\'t accountability?Sophisticated foreign intelligence services, non-state hackers, and cyber troublemakers are all doing great damage to our economy and national security, and the threat is growing. The NSA is critical to our defense against foreign cyber-threats, and yet the political class in Washington has been more interested in treating the NSA as an enemy of the state rather than its defender. We need to preserve and enhance the capabilities of the U.S. intelligence community and law enforcement to identify, deter, and respond to cyber-attacks.Given the growing physical and cyber threats to our national security, it is past time to reverse the trend in defense and intelligence spending. If elected President, my budget will reflect the importance of protecting America from these threats, and I will undo the damage the President\'s defense budgets and Sequestration have done to the Defense Department and Intelligence Community in this era of growing threats  cyber and traditional  to the United States and its citizens.We are not powerless unless we choose to be. It would be a start for the President to show leadership on Capitol Hill, and to throw his weight behind the House\'s effort to improve cybersecurity information-sharing between the government and the private sector  a critical impediment to cybersecurity according to experts. For three Congresses in a row, the House of Representatives has passed information-sharing legislation only to see it stonewalled by Senate Democrats. Just recently, with the OPM databreach still on the front page, Senate Democrats yet again blocked Senate consideration of information-sharing legislation. President Obama should step up, show some leadership, and work with Congress to pass this legislation  a key step towards creating a more robust public-private partnership.Cybersecurity should be considered a critical element of our national defense, economic well-being, and national resilience. We need a President with the experience and trust necessary to mobilize public and private resources to ensure that our critical infrastructure, networks, and communications remain secure. These efforts will help guarantee America remains on top throughout the ongoing technological and communications revolutions that will transform fundamental aspects of our world, economy, and society.'"
Jeb Bush,R,p,"June 23, 2015",b'Press Release - Behind the Launch',"b'Go behind-the-scenes with Jeb in the final moments leading up to his presidential announcement at Miami Dade College. As the kickoff to the campaign approached, the excitement began to build. Relive this historic day with Jeb, meet his family and hear why he chose to make his announcement in Miami.'"
Jeb Bush,R,p,"June 23, 2015",b'Press Release - Denisha',"b'Denisha Merriweather had failed twice by the time she was in the third grade. Her public school was not meeting her needs, but her godmother, Johnell Jones, couldn\'t afford a private school.A friend told Johnell about Florida\'s new tax credit scholarship program. In addition to instituting the first statewide voucher program in the country, Governor Bush also created a tax credit scholarship program for low income students that has grown to be the largest school choice program in the country.Nine weeks after starting at her new school, Denisha was on the honor roll  quickly rising from a failing student to an ""A"" student.Denisha says the scholarship program Governor Bush championed made it possible for her to be the first person from her immediate family to graduate high school and she also graduated college.Every family, every child, should have the opportunity to find the school that best fits their needs and receive a great education.'"
Jeb Bush,R,p,"June 23, 2015",b'Press Release - #JebNoFilter: Fireball!',b''
Jeb Bush,R,p,"June 25, 2015",b'Press Release - 4 Percent',"b'In his announcement speech, Jeb laid out a plan, an aspiration for 4% economic growth in our country, which would create 19 million jobs in eight years. Immediately he was blasted by the pessimistic, liberal Clinton allies in Washington who said the ""new normal"" was 2% growth and who don\'t believe that America can grow again.In this video, ""4 Percent"", Jeb talks about how  regardless of what the defeatist Democrats tell you  he believes, with the right policies, 4% growth can be achieved and will lift the middle class and lead to greater opportunity for all.'"
Jeb Bush,R,p,"June 25, 2015",b'Press Release - This is Not the End of the Fight Against ObamaCare',"b""I was disappointed by the Supreme Court ruling in the King v. Burwell case. But that decision is not the end of the fight against ObamaCare.This fatally-flawed law imposes job-killing mandates, causes spending in Washington to skyrocket by $1.7 trillion, raises taxes by over a $1 trillion and drives up health care costs. Instead of fixing our health care system, it made the problems worse.As President of the United States, I would make fixing our broken health care system one of my top priorities. I will work with Congress to repeal and replace this flawed law with conservative reforms that empower consumers with more choices and control over their health care decisions.Here is what I believe: We need to put patients in charge of their own decisions and health care reform should actually lower costs. Entrepreneurs should be freed to lower costs and improve access to care  just like American ingenuity does in other sectors of the economy.A few specifics:ObamaCare has proven that Washington cannot impose a one-size-fits-all fix for our health care problems. Instead, we should empower states to implement local, accountable solutions that work for their citizens.Having a pre-existing condition should not mean patients have to worry about keeping their coverage or getting the care they need. We need a conservative solution that works for those patients.I want to protect every American against catastrophic medical expenses  no one should lose their life savings due to an illness or accident.Health care should be more responsive and easier to navigate through transparency, innovation, and accountability in the health care system.Individuals should get tax relief for their premiums and their care. That will help make health coverage portable, helping Americans who change jobs or start their own businesses.We should also strengthen employers' ability to offer more choices at lower costs. We need to make care more affordable for small businesses. This involves better data on prices and outcomes, flexibility for employers promoting wellness programs, and the ability to offer more innovative benefit designs.Americans deserve leadership that can actually fix our broken health care system, and they are certainly not getting it now from Washington, DC."""
Jeb Bush,R,p,"June 27, 2015",b'Press Release - Governor Bush Hugs Republican Who Spent 50 Years as a Democrat',b''
Jeb Bush,R,p,"June 29, 2015",b'Press Release - Henderson Town Hall and Hugs',"b""More than 300 Nevadans came out on Saturday morning for the final stop of Jeb's Announcement Tour.The town hall in Henderson included laughs, hugs and a commitment from Jeb that Nevada would see him a lot over the next 16 months.We also learned what happens when you tell Jeb you became a Republican after 50 years as a DemocratYou deserve a hug.Thanks for the love, Henderson. See you soon."""
Jeb Bush,R,p,"June 29, 2015",b'Press Release - Jeb On The Trail',"b'Join Jeb on the trail as he travels to New Hampshire and Iowa, from town halls to the Tonight Show. Keep up with the campaign by going behind the scenes with Jeb as he engages directly with voters and meets people and families from all walks of life.'"
Jeb Bush,R,p,"June 30, 2015",b'Press Release - My Career: Through 33 Years of Tax Returns',"b'33 years of tax returns. More than any presidential candidate in history.I\'m releasing 33 years of tax returns  more than any presidential candidate in history. You might remember a few months back, in the spirit of transparency, I posted 280,000 emails from my time as governor on JebEmails.com. Some of them were funny, some serious, some a little embarrassing. But I put them all out because I wanted people to have a window into my leadership style and be able to see for themselves how I handled the issues facing our state.Today\'s release comes in the same spirit because most of my adult life has been spent in the private sector  not in government. This release will show voters how I earned a living over the past three decades and how much of that living I had to give back to Uncle Sam. (Spoiler Alert: A LOT).There are far too many documents here for anyone except the nerdiest accountant to enjoy reading. That\'s largely because we have a broken tax system that\'s one of the most convoluted and anti-growth in the world. I just came back from Estonia where it takes residents less than five minutes to file their taxes. The tax release process sure would\'ve been a lot easier if we were following the Estonia model. But more importantly, our economy would be much more competitive too.""Total Pages: 1,150. Total hours: Far too long. Time it takes Estonians to file their taxes: Less than 5 minutes.""So for the vast majority of you who won\'t be going through all 1,150 pages of tax returns  I want to take this opportunity to tell you about my career in business.Credit: Mary Lou Foy, Miami HeraldIn January 1981, after working on the Reagan-Bush presidential campaign, my wife Columba and I moved to Miami. There, I teamed up with Armando Codina, a great entrepreneur, and I made $42,000 my first year. Armando and I became partners in a real estate business that started from scratch with only one other employee. We grew that company from three people to the largest full-service commercial real estate firm in South Florida creating over 250 jobs along the way. Over those years my income fluctuated based on our successes, failures, and the bumpy Miami real estate market. That\'s the way the American economy works  not from central planners in Washington, D.C.  but people working hard, taking risks, and earning their way to success. Over the course of the decade as the business grew, we were better able to sustain market downturns, so my take home pay did as well. During that time we were raising three kids, George, Noelle, and Jeb Jr., so we were happy for the additional income!I left Codina/Bush in 1997 before I became Governor of the state of Florida. As Governor, I made the allotted salary for the state\'s chief executive and also had additional income that came from investments in stocks and mutual funds that my financial advisor had made during those years. When I entered the Governor\'s office, I declined to take the state pension  $28,730 per year that I would\'ve started to receive this year  because I wanted to put my money where my mouth was on fixing the state budget and restoring fiscal responsibility.Since leaving the governor\'s office, I started a new company Jeb Bush and Associates and soon after was joined by my son, Jeb Jr. In addition to JBA we joined with 3 other partners in establishing Britton Hill, which focused on a few growth capital investments separate from our consulting business. If you ever have the opportunity to work side-by-side with one of your children, I recommend it. It was a phenomenal experience.Together, Jeb Jr. and I consulted for and invested in companies in sectors where we had experience or where we could add value. In health care, I got involved with Cormatrix, which is a small bio-tech company focusing on regenerative tissue technology. In the energy sector, I sat on the board of a start-up company called Geo Fossil Fuels, which develops microbes that extract fossil fuels from environments that the industry has traditionally considered impenetrable. These types of business relationships gave me a perspective on how companies in diverse industries are addressing the far-too-slow economic recovery and debilitating regulations through innovation and American ingenuity.""If you ever have the opportunity to work side-by-side with one of your children, I recommend it. It was a phenomenal experience.""I also was hired as a senior advisor to Barclays where I advised their clients on a wide range of global economic issues with a mind towards navigating government policies. One thing I learned from that experience  the United States can be much more competitive and create new and better paying jobs if only we learned the lessons of why companies choose to invest other places. It doesn\'t have to be so.During this time, I worked constantly and traveled the globe for my clients. I went on 89 trips to 29 different countries. And it paid off. Over these 33 years my income increased thanks to hard work and experience. My most recent tax return reflects that success with an annual income of $7.4 million. But one thing I didn\'t do was get paid to lobby or cut deals with the state government I just left. That was a line I drew and it was the right one. And it\'s a line more people should be drawing in Washington, D.C. where lobbying has become our nation\'s premier growth industry. And this culture of special interest access is a problem I plan to tackle as President.Since I left the governor\'s office I have tried to give back  and even though all of us strive to do more  I\'m proud of what Columba and I have contributed. From 2007-2014 we donated $739,000 to charity. In addition, we have continued to help the causes that we believe in. Through the Celebration of Reading annual event, $17 million has been raised for family literacy. Our annual Cystic Fibrosis events have raised $7.4 million to find a cure for the disease. Finally, through Columba\'s efforts we have been honored to help raise more than $1 million for the Florida Coalition Against Domestic Violence. Mrs. Bush has also been a longtime supporter of the Ballet Folclrico de Mxico, including working to establish its Children\'s Cultural Education Fund. Through all of these efforts I\'ve been inspired by so many people who have dedicated their lives to these causes.In addition, I established a national non-profit, the Foundation for Excellence in Education, to advocate for school choice and other education reforms to raise student achievement in states across America. Over the last eight years, we raised $46 million to advance proven reform policies at the state level to give more children the opportunity to rise up and achieve success in school and life. There is no issue more critical to our long-term success as a nation than transforming America\'s education system, and I\'m proud of the work my Foundation has done to advance meaningful reforms to put us on the right path. I stepped down as chairman of the Foundation for Excellence in Education at the end of last year, but under the leadership of Secretary of State Condoleezza Rice, the organization remains a national leader of the education reform movement.Last December, as I began to contemplate the possibility of moving forward with a run for the Presidency, I stepped down from my business and philanthropic responsibilities so I could focus on the journey ahead.Taken altogether, it\'s been a rewarding and full life. I\'ve been graced with good fortune, by having the most wonderful parents in the world, the best business partners a man could ask for, and opportunities that are out of reach for too many Americans.But part of the reason they are out of reach is that we have a tax code that stifles growth and opportunity. In my case, I paid the government more than one in three dollars that I earned in my career. Astounding. The total effective rate was 36 percent. I think I speak for everyone, no matter your tax rate: we need to get more money back in your pocket and less in the federal kitty.""I say we need to get more money back in your pocket and less in the federal kitty.""'"
Jeb Bush,R,p,"July 1, 2015",b'Press Release - Nephron',"b""Walk through this South Carolina based high tech company with Jeb as he tours the facility and meets the employees. Like many businesses in this country, Nephron is worried about the future of our country. Despite having world-class products, Nephron is still seeking its permit from the FDA to be able to move forward with commercializing its products. It's frustrating to see how slow our government is working when so many high wage jobs are at stake. Hopefully, this business will get their permit and enjoy continued success, a benefit to their current and potential future employees."""
Jeb Bush,R,p,"July 3, 2015",b'Press Release - 4th of July Favorites',"b'We asked Jeb to choose some 4th of July favorites. But we\'re not entirely sure he was expecting the type of questions we asked... fireworks or sparklers, flip flops or topsiders, Katy Perry\'s ""Firework"" or Miley Cyrus\' ""Party in the USA""?Watch as Jeb answers the toughest questions of the campaign to date, and happy Fourth of July.'"
Jeb Bush,R,p,"July 4, 2015",b'Press Release - Jeb On The Fourth',"b""Find out what Jeb will be doing to celebrate Independence Day. Hint: It involves bands, floats, food and spending quality time with a certain former president and first lady of the United States. It doesn't get much more patriotic than that."""
Jeb Bush,R,p,"July 4, 2015",b'Press Release - Today We Are All Patriots',"b""As you can see, it's not just the fireworks, food and fun that complete a Fourth of July celebration. It's the togetherness of community, family, and people from all walks of life uniting as one.No matter where you came from or who you are, today we are all Americans marching forward together for the love of our country.Today we are all patriots.Check out some photos and footage of Jeb as he joins the great people of New Hampshire for two Fourth of July parades.Have a safe and happy Fourth of July, and may God continue to bless this great country and each American, from sea to shining sea.#July4th Parade in Amherst, NH pic.twitter.com/DO4hl1QD5A Jeb Bush (@JebBush) July 4, 201553 MPH  tops for my age bracket. Pretty low bar pic.twitter.com/po9qZLycl0 Jeb Bush (@JebBush) July 4, 2015My favorite Senator from New Hampshire, @KellyAyotte pic.twitter.com/sNdBkMwF4I Jeb Bush (@JebBush) July 4, 2015Proud to add my name to Jean's collection of autographs. Mom, dad, Laura and 43 all signed it years ago. pic.twitter.com/A4C6UivHuO Jeb Bush (@JebBush) July 4, 2015Met Captain America today. #July4thA photo posted by Jeb Bush (@jebbush) on Jul 4, 2015 at 2:36pm PDT"""
Jeb Bush,R,p,"July 6, 2015","b""Press Release - Infographic: Florida's Growth Under Jeb's Leadership""","b""Governor Bush wrote about the zombie economy created by the policies of Barack Obama. An economy where, no matter what else happens, most Americans are falling behind. And an economy more Americans believe is getting worse than those who think it's getting better.Rather than dwell on the limiting belief  as Democrats like including Hillary Clinton do  that 2% growth is the 'new normal', Jeb is setting his sights higher: 4% economic growth. It's a rate of growth that would create 19 million new jobs over eight years. And it's a rate of growth he's achieved before, as Governor.Here's a look at what Florida was able to accomplish in eight years under Jeb's leadership:"""
Jeb Bush,R,p,"July 6, 2015","b""Press Release - Someone Who's Done It""","b""Jeb has never been afraid to make tough decisions. As governor of Florida, he faced many battles and won. He took on the teachers unions, the trial bar and other special interests to upend the status quo and put Floridians first.Hillary Clinton was a Senator for eight years and sponsored only three bills that became law.Jeb knows how to lead and how to bring people together. He knows because he's done it as Governor of Florida. We need a conservative leader who will restore America as a beacon of peace and security for the world.We need someone who's led by example. We need someone who's done it."""
Jeb Bush,R,p,"July 6, 2015",b'Press Release - Getting Out Of The Zombie Economy',"b'Barack Obama\'s policies have given us a zombie economy where no matter what else happens, most Americans are falling behind. Last week we got news that the share of Americans at work or looking for work is at a 38-year low. More than 6 million people are working part-time jobs when they\'d prefer full-time. Roughly 5.5 million more Americans are living in poverty than when Obama came to office. More Americans believe that the economy is getting worse than those who think it\'s getting better  and that\'s been true for several months running.Now comes Hillary Clinton, and her economic agenda could be summarized easily: Whatever Obama is doing, let\'s double down on it.Take ObamaCare. It\'s one of the biggest speedbumps in our economy. The mandates and taxes in the law are keeping many businesses from hiring new workers. The law is holding down worker hours and reducing the payoff from working.And now we are hearing that health insurance rates for some Americans could rise by more than 50 percent. This weekend Hillary Clinton reiterated that when it comes to ObamaCare, there\'s no reason to change course. I disagree, and there are millions of people who provide living proof that Hillary Clinton\'s agenda won\'t work  because they\'re not working at full-time jobs.As the next president of the United States, I will work to repeal and replace this job-killing law with reforms that will encourage the private sector to lower costs and to innovate. American households purchasing coverage on their own or people who want to start their own businesses should receive tax relief for more portable, quality coverage. Competition, transparency and individual control will help drive down costs and improve the quality of care. Two weeks ago I wrote about what this free market health care system would look like.""As the next president of the United States, I will work to repeal and replace this job-killing law with reforms that will encourage the private sector to lower costs and to innovate.""That\'s why the next election is so important. We can just stay on cruise control with policies that have given us an anemic economy, a job market that has chased away millions of people and a massive health law that is crushing businesses and families alike.Or we can take on our biggest problems and introduce pro-growth policies that support workers trying to find a job, businesses trying to grow, entrepreneurs trying to get an idea off the ground and free markets that are trying to meet demand. I know my ideas can work because I\'ve done it. Check out my record when I was governor of Florida, and you\'ll see: I do more than promise things. I deliver.Thanks to pro-growth policies Florida\'s economy took off and we ended up leading the nation in small business creation. 81,000 new small businesses created a state economy that produced 1.3 million new jobs, the most in the nation from 2000-2007. Florida averaged 4.4 percent growth during my governorship. Our unemployment rate fell to 3.5 percent and middle class incomes increased by $1,300.I refuse to accept that our economy has to sputter along at a tepid pace of 2-percent growth. The defeatist left may think this is the new normal. I believe this nation has the potential to grow much faster, provide far more opportunities, and see household incomes rise. And I know that with your support, I can help America become a nation where everyone can prosper, everyone can participate and everyone has the right to rise.'"
Jeb Bush,R,p,"July 9, 2015",b'Press Release - Hillary Clinton is Wrong: Americans Want the Opportunity to Work',"b""In America today, more than 6.5 million people are stuck in part-time jobs. That is 6.5 million people who want a full-time job, but can't find one in the anemic Obama economy. They are earning $30,000 less than those who are fully employed and they are falling behind.In New Hampshire this week, I talked about these struggling Americans who deserve the opportunity to work, who understand the value of work and who want to achieve earned success for their families.The truth is the Obama administration has created rules that have made it harder for people to see rising incomes and harder for businesses to create new jobs and hire more workers.Hillary Clinton made it clear she disagrees with me. She thinks the economy is doing just fine. She thinks American workers are doing just fine. I'm not surprised. Hillary Clinton's economic agenda can be summarized easily: Whatever Obama is doing, let's double down on it.Here is what I believe: We need to grow the economy and create more opportunities for Americans to get ahead. I refuse to accept that our economy has to sputter along at a tepid pace of 2-percent growth. The defeatist left may think this is the new normal. I believe this nation has the potential to grow much faster, provide far more opportunities, and see household incomes rise. I believe we can grow at 4 percent again and create 19 million new jobs for American workers. And I know that with your support, I can help America become a nation where everyone can prosper, everyone can participate and everyone has the right to rise."""
Jeb Bush,R,p,"July 14, 2015",b'Press Release - A Bad Outcome',b''
Jeb Bush,R,p,"July 14, 2015","b'Press Release - ""A Republican Will Never Win By Striking Fear in People\'s Hearts""'",b''
Jeb Bush,R,p,"July 14, 2015",b'Press Release - Man of Faith',"b'""Experience matters. Vision is necessary. Proven leadership is important.""  Reverend R.B. HolmesIn front of a packed house at Miami Dade College, Reverend R.B. Holmes gave some insight about the Jeb Bush he knows: a fair, forthright and thoughtful person who truly cares about all people. Reverend Holmes knows from personal experience that Jeb believes in strong families and the power of faith.'"
Jeb Bush,R,p,"July 14, 2015",b'Press Release - The Sisters',b''
Jeb Bush,R,p,"July 15, 2015",b'Press Release - Governor Bush Prays For Peace',b''
Jeb Bush,R,p,"July 16, 2015",b'Press Release - Disrupting Washington to Unleash Innovators',"b""As a newcomer to LinkedIn and a recent entrant to the presidential race, I wanted to take this opportunity to build our network and share my views about issues that matter to all Americans  especially those active on LinkedIn. Specifically, where are the emerging opportunities in our economy, and how will we turn those opportunities into more full-time jobs and higher incomes for everyone who wants the opportunity to rise up?These are issues I've been passionate about for decades, from my earliest days helping to run a commercial real estate firm in Miami. It was satisfying to start a business, create jobs, the experience kept me on my toes.What I learned to do is keep my eyes open for new trends in the economy. I loved visiting my clients in their new spaces, seeing what they were doing to create value for customers and create jobs in their communities.That's why today I am visiting a relatively new company called Thumbtack, which is connecting small businesses, providers and freelance contractors to households and consumers. This is a digital service that is helping small businesses compete for work and giving Americans more buying choices.I love learning about these kinds of companies precisely because before they existed, their market didn't exist either. And in creating a new marketplace, they have created something that is valuable to their customers.Now, these kinds of companies cause mental dissonance for people who think they can plan the future of the economy from Washington D.C.  people like Hillary Clinton. She gave a speech recently where she rejected some of the core elements of the shared economy. She sees these emerging companies as a threat to the established order.Worse, she is doubling down on President Obama's economic ideas. She has no ambition to move our nation beyond the mediocre growth path we're on  a growth path which is so different from what our digital innovators and other entrepreneurial Americans can help deliver if we get the right policies in place.We have to challenge the assumptions, regulations and laws that protect most of Washington from true digital disruption  and that means the liberal ideology which would squash so much innovation if it could.Big government liberals fundamentally can't embrace digital innovation because it threatens the way they govern. They see car-sharing services as a threat to the local government taxi cab cartels. They see food trucks and Airbnb as a threat to urban planning and the tax and fee racket that they've imposed on brick and mortar restaurants and hotels. It's no wonder that under President Obama, they've chosen to regulate the Internet using a law from the 1930s. Regulation is all they know and they've been using the same playbook for decades.I've got a different view on things, and a different approach. I don't mind disrupting the established order.And in the coming months, I plan on making my views clear in this space and in speeches around the country. I want to lead this nation as we challenge the assumptions of our federal government. And I want to continue the transformation of our economy through technology and digital innovation.Would love to hear your thoughts in the comments section on how we can best create an economy that gives more people the chance to achieve earned success."""
Jeb Bush,R,p,"July 16, 2015",b'Press Release - Silicon Valley Favorites',"b'Jeb visited Silicon Valley to tour Thumbtack, a company sometimes described as ""the biggest startup you\'ve never heard of."" Ahead of his visit, we thought we\'d ask him about some of his tech-related favorites.SPOILER: Jeb is the first politician in history to side against apple pie.'"
Jeb Bush,R,p,"July 17, 2015",b'Press Release - Clinton Twists',b''
Jeb Bush,R,p,"July 17, 2015",b'Press Release - Disrupt',b''
Jeb Bush,R,p,"July 17, 2015",b'Press Release - #JebNoFilter: Hoodie',b''
Jeb Bush,R,p,"July 17, 2015",b'Press Release - Silicon Valley Done Right',"b'Just over a month after launching his campaign for President, Jeb made a visit to Silicon Valley, the tech capital of the world. The visit was fitting for a man some calledthe ""eGovernor."" A man who insisted his blackberry make it into his official portrait. And a man who now wears an Apple Watch to check Twitter throughout the day.The Governor embraced the Silicon Valley experience in full.He kicked off the trip by setting the record straight on his tech favorites, noting he now prefers the iPhone to the Blackberry:Next, he launched a LinkedIn profile, joining as a LinkedIn Influencer, an invite-only group comprised of ~500 of the world\'s top thought leaders. He published a post on the site called ""Disrupting Washington to Unleash Innovators.""""As a newcomer to LinkedIn and a recent entrant to the presidential race, I wanted to take this opportunity to build our network and share my views about issues that matter to all Americans  especially those active on LinkedIn. Specifically, where are the emerging opportunities in our economy, and how will we turn those opportunities into more full-time jobs and higher incomes for everyone who wants the opportunity to rise up?""Read the full LinkedIn post here.Then, Jeb said ""no"" to the local government taxi cab cartel and ""yes"" to Uber.Rode shotgun in @Uber this morning to @Thumbtack here in SF. 5 stars for Munir pic.twitter.com/Xg0BeZBgJA Jeb Bush (@JebBush) July 16, 2015The Uber dropped him off at a San Francisco startup company called Thumbtack, an online marketplace that helps connect local service providers with potential clients. Jeb toured the company, spoke with its employees, and answered a number of questions.Appropriately, the event was Periscoped by Carla Marinucci, a political reporter for the San Francisco Chronicle. Jeb used to email with her when he was Governor.15 years indeed (!) since you sent me that letter talking about how internet is revolutionizing politics https://t.co/PcCUuTDek8 Carla Marinucci (@cmarinucci) July 16, 2015Throughout the day, Jeb\'s message was clear: In order to unleash the vast potential of America\'s innovators, we must disrupt Washington. Companies like Thumbtack and Uber cause mental dissonance for people  like Hillary Clinton  who think they can plan the future of the economy from Washington D.C.A full day in Silicon Valley. Done the right way.'"
