Candidate,Party,Type,Date,Title,Speech
Lindsey Graham,R,s,"August 11, 2015",Statement by Senator Lindsey Graham on China's Act to Lower the Value of the Yuan,"Today's provocative act by the Chinese government to lower the value of the yuan is just the latest in a long history of cheating to gain an unfair advantage in the world economy.I have been at the forefront of the fight against Chinese currency manipulation and a vocal advocate for making China play by the rules.Whether it is currency manipulation or cyber attacks, President Obama seems unwilling or incapable of standing up to the Chinese when they cheat. As president, that's exactly what I'll do."
Lindsey Graham,R,s,"August 12, 2015",Statement by Senator Lindsey Graham On The Necessity Of Ground Forces In The Fight Against ISIL,"The goal of degrading and destroying ISIL will never be achieved with the current Obama-Clinton 'strategy.' It is good that Governor Bush understands we need to do more to destroy ISIL. Unfortunately, his proposal is woefully inadequate when it comes to the U.S. ground component needed to destroy ISIL.With mere incremental changes to the failed Obama policy, the best we could hope for would be the dangerous status quo. Make no mistake, the fight against radical Islamic terrorism is a regional problem which must be addressed on all fronts at once to be successful.Without a substantial U.S. presence in Syria and Iraq, it is just a matter of time before ISIL further destabilizes the Middle East and launches an attack against our homeland. There are not enough individuals in Syria that can be efficiently trained to successfully destroy ISIL and topple Assad, which are necessary objectives if we hope to stabilize the region.While a no fly zone in Syria is a step in the right direction, without a ground component it is doomed to fail. It is imperative that regional ground forces be formed in large numbers to destroy ISIL and push Assad aside. For this regional force to be effective and successful, it will require integration of American troops. The American component could range from 5,000 to 10,000 depending on how the force is formed.I have learned from President Bush's mistakes, President Obama's mistakes, and certainly, my own mistakes, that these are difficult truths. It is disappointing that the president and so many candidates running for the office are unwilling to take these necessary and bold steps before it is too late. In my view, those reluctant to call for boots on the ground, the only strategy that ensures a stable Middle East and a secure America, are not prepared to be Commander-in-Chief."
Lindsey Graham,R,s,"August 19, 2015",Statement by Senator Lindsey Graham On The IAEA & Iran Side Deal Allowing Tehran To Inspect Its Own Sites,"Allowing the Iranians to inspect their own nuclear sites, particularly a notorious military site, is like allowing the inmates to run the jail. The inspections won't happen, can't be trusted, and clearly, put America at risk. This revelation is yet another example of how this deal, negotiated by the Obama Administration, is a dangerous capitulation to the Iranian regime. It will ensure that, within a very short amount of time, Iran becomes a nuclear threshold state.The president said, 'If Iran cheats, the world will know it.' I respectfully ask, how exactly will the world know when Tehran cheats, if we are dependent on the Iranians to tell us?As a senator today, I will continue to fight to stop this bad deal, including by withholding money to the IAEA, if necessary. As president, I will negotiate a better deal with Iran that will truly protect our national security and the stability of the region."
Lindsey Graham,R,s,"September 9, 2015",Statement by Senator Lindsey Graham in Response To Hillary Clinton's Remarks On Obama-Clinton Iran Deal,"Alexandria, VA  Today, Senator Lindsey Graham released the following statement in response to former Secretary of State Hillary Clinton's remarks on the Obama-Clinton Iran deal and her plan to deal with Iran beyond the agreement:""Today, Secretary Clinton outlined a proposal that she believes would put the Iranian regime, with its leader just today referring to our nation as 'Satan' and claiming it has 'ousted' America, back in the box should they break-out. This nuclear deal gives the Iranians a knife and she is proposing a plan to stop them from using it. It is nothing short of absurd to give Iran the knife in the first place and as president, I would restore the type of strong American leadership we need to be able to get a better deal. The bottom line is that this Obama-Clinton Iranian nuclear deal puts an enormous amount of trust in a dangerous regime and those who support this deal are putting America, and our allies, at grave risk."""
Lindsey Graham,R,s,"September 18, 2015","Statement by Senator Lindsey Graham: ""Only Candidate With the Experience, Will, and Uncompromising Determination to Win the War Against Terrorism""","Today, Senator Graham released the following statement responding to remarks made by a Trump supporter at a recent event stating that Muslims were ""a problem in this country"":""If I had had the opportunity to respond to this gentleman, I would have told him that he was absolutely wrong in his sentiment and he doesn't know a thing about the war against radical Islam. After more than 35 trips to Iraq and Afghanistan, I have learned that the overwhelming majority of the people in the faith are not buying what ISIL and other terrorist organizations are selling. To win this war, we need to build strong relationships with people of all faiths, including Muslims who reject the perversion of their faith that ISIL represents. Together, and with the right American leadership, we will win the fight against our common enemy: radical Islam.""I can only assume, based on Mr. Trump's deafening silence yesterday, that he too does not understand this war, much less how to defeat radical Islam. As I discussed at Wednesday's debate, I'm the only candidate with the experience, will, and uncompromising determination to win the war against terrorism."""
Lindsey Graham,R,s,"September 22, 2015",Statement by Senator Lindsey Graham in Response to Hillary Clinton Opposing the Keystone XL Pipeline,"Alexandria, VA  Today, Senator Lindsey Graham released the following statement in response to former Secretary of State Hillary Clinton's opposition to building the Keystone XL pipeline:""In opposing the Keystone oil pipeline, Hillary Clinton once again shows that she intends to continue the failed policies and poor decisions of the Obama Administration. ""Building this pipeline is essential to our national security by reducing our dependence on oil from countries that hate us. Keystone represents sound environmental policy that will move the American economy in the right direction and strengthen our national security. ""As president, I would immediately approve Keystone XL."""
Lindsey Graham,R,s,"October 13, 2015",Statement by Senator Lindsey Graham on Iran's Apparent Test Launch of New Ballistic Missile,"Alexandria, VA  Today, Senator Lindsey Graham responded to reports of Iran's apparent test launch of a new ballistic missile capable of reaching Israel and other U.S. allies:""Iran's apparent test launch of a new precision-guided ballistic missile capable of hitting Israel and other U.S. allies is dangerous new evidence of President Obama's disastrous policies and complete lack of leadership in the Middle East. After capitulating to Iran on every major negotiating objective in his nuclear deal, which is set to release over $100 billion in funds to the Iranian regime, the Ayatollah has demonstrated exactly how he will use that money: building its war machine and strengthening its capacity to wreak havoc in the Middle East, terrorize our allies, and directly threaten the security of the United States. Just as Vladimir Putin has exposed President Obama's weakness by sending troops into Syria, the Ayatollah is demonstrating to the world that U.S. leadership under Obama is in retreat. I am running for president because we need a Commander in Chief who understands this region, will rebuild our capability and capacity to secure our homeland, and has the will to take the fight to our enemies when they directly threaten our safety and our interests."""
Lindsey Graham,R,s,"October 15, 2015","Statement by Senator Lindsey Graham on Obama's Decision to Withdraw Down to 5,500 Troops in Afghanistan","Alexandria, VA  Today, Senator Lindsey Graham made the following statement in light of President Obama's decision to withdraw down to 5,500 U.S. troops in Afghanistan:""As always, President Obama, through stubbornness and a general lack of appreciation for what is necessary to win a war, is putting our gains in Afghanistan in jeopardy by insisting on a withdrawal down to 5,500 U.S. troops. President Obama is implementing a policy that will require our men and women in uniform to accept an incredibly high risk, with little support, simply because he's the president who promised to end wars.""President Obama does not follow sound military advice. He seems to have learned nothing from his past mistakes. As president, I will follow the advice of my commanders and require a conditions-based withdrawal  not an artificial timeline. I view a residual force in Afghanistan as protection against 9/11; President Obama views this force as a broken campaign promise.""<"
Lindsey Graham,R,s,"November 13, 2015",Statement by Senator Lindsey Graham on Terror Attacks in Paris,"Alexandria, VA  Today, Senator Lindsey Graham made the following statement in response to reports of terror attacks in Paris, France:""This is not just an attack on the French people, it is an attack on human decency and all things that we hold dear. My heart breaks for the families of those killed, the hostages, and the injured.""There is a sickness in the world that has to be dealt with and the civilized world must come together to confront it. America should lead that unity."""
Lindsey Graham,R,s,"November 16, 2015",Statement by Senator Lindsey Graham Responding To President Obama's Remarks On ISIL,"Walking faster in the wrong direction is not redoubling our efforts; it's just going the wrong way."" - Senator Lindsey Graham, CNN, 11/16/15Today, Senator Lindsey Graham responded to comments made by President Obama stating that it would be a ""mistake"" to put troops on the ground in Syria and that our current strategy is the ""right strategy and we're going to see it through"":""I was incredibly disappointed to hear President Obama reject the introduction of American ground forces as part of a regional force to destroy ISIL, which is a growing threat to the American people. The president's policies are failing and ISIL is getting stronger. The president seems to have learned nothing from the recent attacks against a Russian airliner, bombings in Lebanon, and the wholesale slaughter in Paris.""President Obama is holding on to a failing construct that ISIL can be destroyed from the air and that there is an army inside of Syria that can do the job without substantial regional and American support. The statements made by President Obama today will be disheartening to all those in the region who are looking for American leadership.""President Obama is doubling down on a failed strategy that is inevitably going to lead to a second 9/11. He just doesn't seem to understand that we only have two choices regarding ISIL - fight them in their backyard or fight them in ours. I choose to fight them in their backyard."""
