Candidate,Party,Type,Date,Title,Speech
Ted Cruz,R,s,"April 23, 2015",b'Statement by Senator Ted Cruz on Support for Traditional Marriage',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, today released the following statement regarding a report in the New York Times addressing his support for traditional marriage:""It speaks volumes that the New York Times considers it newsworthy that a Republican who believes marriage is between a man and a woman would meet with people who hold a different view. The purpose of the meeting and the primary topics of conversation were national security, foreign policy, and America\'s commitment to standing with Israel. On the subject of marriage, when asked, I stated directly and unambiguously what everyone in the room already knew, that I oppose gay marriage and I support traditional marriage.""One person further asked how Heidi and I would react if we found out one of our (4 and 7-year-old) daughters were gay. My reply: \'We would love her with all our hearts. We love our daughters unconditionally.\'""A conservative Republican who is willing to meet with individuals who do not agree on marriage and who loves his daughters unconditionally may not reflect the caricature of conservatives promoted by the left, but it\'s hardly newsworthy.""I know it\'s been a long time since we\'ve seen it, but this is what it means to truly be a \'big tent Republican\' instead of a panderer. I\'m happy to go anywhere to anyone to champion conservative values. We\'re not always going to agree on everything, and I\'m not going to change my fundamental values. But at the same time, I\'m hoping to offer enough bold leadership on a broad slate of issues that many voters will decide we agree on far more than we disagree.""'"
Ted Cruz,R,s,"April 24, 2015",b'Statement by Senator Ted Cruz Calling on Hillary Clinton to Return Donations From Foreign Governments',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement calling for presidential candidate Hillary Clinton to return all donations made by foreign governments to the Clinton Foundation:""Recent polls indicate that a majority of the American people do not trust Hillary Clinton. The recent revelations about previously undisclosed contributions to the Clinton Foundation only create more doubt about whether the former Secretary of State can be trusted.""The Clinton Foundation collected tens of millions of dollars from foreign governments including donors who had business interests with the State Department while Clinton was Secretary. She made decisions in that capacity that likely benefited the same people who were giving large donations to the foundation.""At the very least, these revelations present a clear conflict of interest. I call on Hillary Clinton to return the donations from foreign governments. Until she does, how can the American people trust her with another position of power?""'"
Ted Cruz,R,s,"April 28, 2015",b'Statement by Senator Ted Cruz the on Supreme Court Marriage Case',"b'Issues statement on Supreme Court marriage caseHOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, today released the following statement regarding today\'s oral arguments in the Supreme Court concerning whether the Fourteenth Amendment requires states to license marriages between two people of the same sex and to recognize same-sex marriages licensed and performed in another state:""In recent years, federal judges have defied the power of the people to define marriage through their elected representatives as a covenant between one man and one woman. At the behest of those seeking to use unelected judges to strike down democratically enacted marriage laws, courts across the country have seized for themselves the authority to redefine marriage. Today the Supreme Court heard oral arguments in cases raising the question of whether such judicial intrusion is constitutionally proper. It is not.""For millennia, the union of a man and a woman has been the fundamental building block of society, and the Judeo-Christian value of traditional marriage is a cornerstone upon which the strength of our Nation rests. Before 2004, no U.S. state recognized same-sex marriages. And to preserve the traditional understanding of marriage, thirty states have amended their state constitutions to define marriage as between one man and one woman, and in total over forty states have passed laws or amendments to protect traditional marriage.""This effort to redefine marriage by judicial fiat poses a serious threat to the religious liberty for those who embrace traditional marriage. We are seeing businesses shut down and individuals threatened with costly lawsuits simply because they do not agree with same-sex marriage. There was a time when the defense of religious liberty was an issue of bipartisan agreement. Yet now the progressive left is seeking to force their view of marriage upon all Americans, regardless of their religious convictions.""Resorting to federal courts to further that effort is unconstitutional. Under our Constitution, courts do not make law. This is why I am proud to have filed an amicus brief in support of the right of states to define marriage as the union of one man and one woman. It is my sincere hope that the Justices of the highest court of our land will rule on the side of the U.S. Constitution and let the people, through their elected State representatives, continue to define marriage as it has been understood since the beginning of time.""In case that does not happen, I have also introduced legislation and a constitutional amendment in the Senate last week to prevent federal courts from further interfering with any state\'s Constitutionally-protected authority to define marriage.""Last week, Sen. Cruz introduced the Restoration of Marriage Amendment and the Protect Marriage from the Courts Act of 2015.The Restoration of Marriage Amendment would amend the Constitution to guarantee the right of the people to define marriage in their laws as the union of one man and one woman and to prevent the courts from misconstruing the Constitution to tear down those democratically adopted state marriage laws.The Protect Marriage from the Courts Act of 2015 would bar federal courts from having jurisdiction to strike down state marriage laws. Congress has express power under Article III of the Constitution to limit the jurisdiction of the lower federal courts and to make exceptions to the appellate jurisdiction of the Supreme Court. This legislation would eliminate the jurisdiction of federal courts to determine the constitutionality of state laws defining marriage as the union of one man and one woman.'"
Ted Cruz,R,s,"April 28, 2015",b'Statement by Senator Ted Cruz on the Riots in Baltimore',"b'Sen. Cruz releases statement on riots in BaltimoreHOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement in response to the riots in Baltimore:""Today 85,000 Baltimore city children will not be going to school. Buildings have been set ablaze, stores have been looted, the police in the streets have been seriously injured, and strict curfews have been imposed.""No man, woman, or child should fear for his or her safety in Americanot in their schools, not in their neighborhoods, not in their citiesbut today families are scared.""Our government must perform its central functions and purposes: to preserve the peace, protect the people, and serve justice.""The government exists to ensure our domestic securitywhether it\'s from a city riot, or the threat of a terrorist attack on our homeland. We have to restore that trust and prove to the people we can make America safe again.""Every case deserves justice, and the facts surrounding Freddie Gray\'s death should be thoroughly and impartially investigated. But rioting and mayhem are not the answer.""While we continue to pray for a peaceful conclusion to the events in Baltimoreand pray for the families of those injuredI hope we all remember that our nation\'s law enforcement consists of thousands of heroic officers who deeply respect the dignity of each person they serve to protect. Targeting law enforcement for violence is wrong, and it cannot be allowed to persist.""Likewise, the small number of those who have wreaked destruction upon Baltimore over the past few days are not emblematic of the thousands of honest, hard-working families who are proud to call the city home.""There is, and has always been, far more to celebrate in America than to worry about. Don\'t lose sight of that fundamental truth.""We will always face challenges and, together, we must rise to address them with strength and confidence in the future of our nation.""'"
Ted Cruz,R,s,"May 5, 2015","b'Statement by Senator Ted Cruz Welcoming Ben Carson, Carly Fiorina, and Governor Mike Huckabee Into the Race'","b'HOUSTON, Texas  Today, U.S. Sen. Ted Cruz, R-Texas, released the following statement welcoming Ben Carson, Carly Fiorina, and Gov. Mike Huckabee to the race for the Republican nomination for President of the United States:""The entry of three more candidates into the 2016 GOP primary this week is terrific news for our party and indicative of the strong field of candidates that will compete in the 2016 cycle. I welcome Ben Carson, Carly Fiorina, and Gov. Mike Huckabee into the race. All are individuals for whom I hold immense respect and who have inspiring stories that will energize Republicans across the country and get them engaged in the important issues before us.""'"
Ted Cruz,R,s,"May 7, 2015",b'Statement by Senator Ted Cruz on National Day of Prayer',"b'Releases Statement on National Day of PrayerHOUSTON, TX  Today U.S. Sen. Ted Cruz, R-Texas, released the following statement in observance of the National Day of Prayer:""On April 29, 1607, after a four and a half month journey, 144 Englishmen landed at Cape Henry at the mouth of the Chesapeake Bay. The first thing they did on the shores of what would become the United States of America, was to erect a wooden cross and hold a prayer meeting.""Prayer is the manifestation of our relationship with God, in triumph, in discouragement, or just to face a new day.""Today, more than 400 years later, we recognize that God is central to the American experience by designating the first Thursday in May as a National Day of Prayer. This morning in Washington, DC, at the National Prayer Breakfast, I prayed for God\'s continued blessing upon our nation. \'Unless the Lord builds the house, they labor in vain who build it.\' If the Lord directs our future, our nation has bright days ahead!""Since the very beginning at Cape Henry, our nation\'s people have found comfort in prayer. We are a people of faith who see God\'s hand in our lives and in our history.""'"
Ted Cruz,R,s,"June 2, 2015","b'Statement by Senator Ted Cruz on the Death of Joseph ""Beau"" Biden III'","b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement in response to the news Vice President Joe Biden\'s son, Joseph ""Beau"" Biden III, has passed away:""Yesterday Joseph \'Beau\' Biden III, a long-time public servant, Iraq War veteran, and the son of Vice President Joe Biden, passed away after a hard-fought battle with brain cancer. Heidi and I were saddened by the news of the loss of Beau, a dedicated husband and father, and a man that so many admired. He tirelessly worked to serve his country.""As the parents of two precious little girls, Heidi and I can only imagine the grief of losing a child  something no parent should have to do. We would like to extend our deepest sympathies and our prayers to Joe and Jill, the entire Biden family, and all those who knew and loved Beau.""'"
Ted Cruz,R,s,"June 2, 2015",b'Statement by Senator Ted Cruz on the Removal of Cuba from the State Sponsors of Terrorism List',"b'Opposes Administration\'s Removal of Cuba from Terrorism ListHOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, today released the following statement regarding the Obama Administration\'s removal of Cuba from the State Sponsors of Terrorism list:""The removal of Cuba\'s Castro Regime from the State Sponsors of Terrorism list is only the most recent example of the failed Obama-Clinton-Kerry foreign policy. The Castros have done absolutely nothing to merit this change beyond give vague \'assurances\' that they will not engage in terrorist activities, while the administration claims the regime has not engaged in terrorist activity \'at least for the last six months\'  a laughable rationale that ignores their more than a half century of relentless violent hostility towards the United States.""We need look no further than the example of North Korea to predict the ramifications of this most recent bad decision. In 2008, despite having done nothing to merit it, the Hermit Kingdom was removed from the list in the hopes that the concession would bring them to the negotiating table. Seven years later, an emboldened North Korea has become more dangerous  testing nuclear weapons, engaging in clandestine nuclear programs with Iran, launching cyber attacks against America, and most recently, threatening our homeland with a nuclear weapon. Furthermore, North Korea was intercepted in 2013 trafficking weapons from none other than Cuba.""The State Sponsors of Terrorism list is not a bargaining tool. It is a tool to measure the bad behavior of hostile regimes and hold them accountable for it. But the Obama Administration seems to want an embassy in Havana more than they want to do the hard work of securing the American people.""This dangerous recklessness must stop. We need a president who will chart a new course, not repeat the failures of the past. January 2017 can\'t come soon enough.""'"
Ted Cruz,R,s,"June 4, 2015",b'Statement by Senator Ted Cruz Welcoming Governor Rick Perry into the Campaign',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, today released the following statement welcoming former Texas Gov. Rick Perry into the race for the Republican nomination for President of the United States:""I\'m glad to welcome Rick Perry to the ever-growing field of contenders for the 2016 Republican nomination.""Gov. Perry is a friend and a patriot. He served the state of Texas with honor, integrity, and compassion. Texas is a better state because of his principled leadership and the GOP primary field will be better because of his candidacy.""As with all the candidates who have annouced, he will bring dynamism and vision to the race that will serve to make the Republican Party and its eventual nominee all the stronger.""'"
Ted Cruz,R,s,"June 15, 2015",b'Statement by Senator Ted Cruz Welcoming Jeb Bush into Race for 2016 GOP Nomination for President',"b'HOUSTON, Texas  Today, U.S. Sen. Ted Cruz, R-Texas, issued the following statement welcoming former Florida Gov. Jeb Bush into the race for the Republican nomination for President of the United States:""I\'m glad to welcome Jeb Bush to the growing and diverse field of 2016 GOP candidates. Gov. Bush is a good man and was a strong governor in Florida. I look forward to a productive and thoughtful debate on the issues most important to Republican voters as the 2016 GOP primary season gets into full swing. Gov. Bush brings a lifetime of service to this field, and his candidacy ensures our eventual nominee will be all the stronger and equipped to face Hillary Clinton in the general election.""'"
Ted Cruz,R,s,"June 16, 2015",b'Statement by Senator Ted Cruz Welcoming Donald Trump to the Presidential Race',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, issued the following statement followingDonald Trump\'s announcement that he will seek the2016 Republican nomination for President of the United States:""I\'m pleasedto welcome Donald Trump into the race for the 2016 Republican nomination for President of the United States. His experience as a successful businessman and job creator will prove crucial to ensuring the eventual GOP nominee is not only well-equipped to defeat Hillary Clinton in November, but also to make America great again.""'"
Ted Cruz,R,s,"June 18, 2015",b'Statement by Senator Ted Cruz on the Charleston Shooting',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement on last night\'s shooting in Charleston:""My thoughts and prayers are with the families of the victims of last night\'s shooting in Charleston, who were tragically taken from us as they gathered together in prayer inside their place of worship. While details are still emerging, I have faith in law enforcement that the perpetrator of this evil and senseless act will be brought to justice and prosecuted to the fullest extent of the law.""'"
Ted Cruz,R,s,"June 24, 2015",b'Statement by Senator Ted Cruz Welcoming Bobby Jindal to the Presidential Race',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, issued the following statement welcoming Louisiana Gov. Bobby Jindalinto the race for the 2016 Republican nomination for President of the United States:""I have great respect for Bobby Jindal. He is a friend, a man of faith, and a fearless champion for conservative values. I am glad he is joining the field of GOP candidates and welcome him to the competition! As an effective, principled governor of Louisiana, he brings many talents and strengths to this race that will raise the bar for us all and prepare the eventual GOP nominee to beat Hillary in 2016.""'"
Ted Cruz,R,s,"June 25, 2015","b""Statement by Senator Ted Cruz on the Supreme Court's Decision in King v. Burwell""","b'Releases statement on King v. BurwellHOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement regarding the Supreme Court\'s decision on King v. Burwell:""Today\'s decision in King v. Burwell is judicial activism, plain and simple. For the second time in just a few years, a handful of unelected judges has rewritten the text of Obamacare in order to impose this failed law on millions of Americans. The first time, the Court ignored federal law and magically transformed a statutory \'penalty\' into a \'tax.\' Today, these robed Houdinis transmogrified a \'federal exchange\' into an exchange \'established by the State.\'""As Justice Scalia rightfully put it, \'Words no longer have meaning if an Exchange that is not established by a State is \'established by the State."" He also said, \'We should start calling this law SCOTUSCare\'  I agree.""If this were a bankruptcy case, or any other case of ordinary statutory interpretation, the result would have been 9-0, with the Court unanimously reversing the Obama administration\'s illegal actions. But instead, politics intervened.""For nakedly political reasons, the Supreme Court willfully ignored the words that Congress wrote, and instead read into the law their preferred policy outcome. These judges have joined with President Obama in harming millions of Americans. Unelected judges have once again become legislators, and bad ones at that. They are lawless, and they hide their prevarication in legalese. Our government was designed to be one of laws, not of men, and this transparent distortion is disgraceful.""At the same time, crocodile tears are flooding our nation\'s capital today over the Supreme Court\'s decision to illegally rewrite Obamacare, which has been a disaster since its inception. But one day of faux outrage from the Washington Cartel won\'t fool the millions of courageous conservatives across our country. They know the Republican leadership in Washington is quietly celebrating the Court\'s decision. If they believe this issue is now settled so they don\'t have to address it, they are sorely mistaken.""Every GOP candidate for the Republican nomination should know that this decision makes the 2016 election a referendum on the full repeal of Obamacare.""I have made repeal of this disastrous law a top priority since the first day I arrived in the Senate and have made its repeal central to my campaign. Any candidate not willing to do the sameand campaign on it every dayshould step aside.""The Court adopted the IRS\'s blatantly unlawful reading of the statute to make subsidies available to individuals on federal exchanges, when Congress expressly provided the opposite.""After today\'s ruling, Obamacare will now be responsible for imposing illegal taxes on more than 11 million individuals and for burdening hundreds of thousands of businesses with illegal penalties on their workers, killing jobs, and further slowing economic growth. President Obama\'s health care law remains deeply unpopular and is harming countless Americans by increasing costs and worsening the quality of care.""I remain fully committed to the repeal of Obamacareevery single word of it. And, in 2017, we will do exactly that.""'"
Ted Cruz,R,s,"June 30, 2015",b'Statement by Senator Ted Cruz Welcoming Chris Christie to the Presidential Race',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, issued the following statement welcoming New Jersey Gov. Chris Christie into the race for the 2016 Republican nomination for President of the United States:""I\'m glad to welcome Governor Chris Christie into our diverse field of candidates. He is bold, he is brash, and I\'m always glad to see Republicans get elected in blue states. His presence in the race for the Republican nomination will make our eventual nominee all the stronger to defeat Hillary Clinton in November of 2016.""'"
Ted Cruz,R,s,"July 3, 2015",b'Statement by Senator Ted Cruz in Response to the United Nations Human Rights Council Vote in Condemnation of Israel',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement in response to the United Nations Human Rights Council vote in condemnation of Israel:""Our single vote in opposition is just and the abstentions of our friends are welcome, but at this point they are meaningless gestures. It is time to stop ceding moral authority to the UNHRC and tell the truth about this hopelessly biased and anti-Semitic institution. There is no equivalency between Israel\'s right to self-defense and Hamas\' genocidal aggression against the Jewish people. There is no equivalence between Israel\'s extraordinary efforts to protect civilians and Hamas\' use of the Palestinian people as human shields. Being party to any body that believes there is only perpetuates this injustice. The United States should stop legitimizing the UNHRC withour membership and withdraw now.""'"
Ted Cruz,R,s,"July 4, 2015",b'Statement by Senator Ted Cruz on Independence Day',"b'HOUSTON, Texas  U.S. Sen. Ted Cruz, R-Texas, released the following statement in observance of Independence Day:""If you are like me and pay attention to the news every day, you can easily be overwhelmed by all the simultaneous events that seem to indicate an impending American decline. But I don\'t believe that. Everywhere I go, I see it in their faces and hear it in their voices. Americans want to believe again.""On this July 4th, I want to share with you my hope for America.""In the summer of 1776, Patriots gathered to dissolve the political bonds they had with England and declare their independence. The bold call for independence presupposed that the colonists were equal in station to the British Empire. They listed their grievances as justification for the split.""The fifty-six signers from the thirteen colonies affixed their signatures to the document. It could only mean one thing  war. Indeed, the American Revolution came.""Today, we live out the Founder\'s promise to America  that a free people pursuing their dreams would lead to limitless possibilities.""My father came to America from Cuba in 1957. He had very little money, and spoke little English. My Irish-Italian mother was the daughter of working class parents. Both my parents worked hard and were the first to graduate from college. In a single generation, their son became a United States Senator and now I am running for President of the United States. That could only happen in America.""What I understand is that story is not unique. Most Americans have a similar story in their family history.""These stories demonstrate how America is truly the land of limitless opportunity. The Fourth of July always reminds me of the opportunity America gave my family, and I ask myself, \'What have I done today to ensure that same opportunity exists for future generations?\' We\'re an exceptional nation, and it is up to each of us to keep it that way.""Happy Fourth!""'"
