Candidate,Party,Type,Date,Title,Speech
Ben Carson,R,p,"August 7, 2015",Press Release - Who Won Debate Night on Social Media? That Would be Ben Carson. (Washington Post),"Ben Carson might have been in the middle of the pack when it came to speaking time at the debate, but he blew away his Republican rivals Thursday night on social media.The retired neurosurgeon and tea party favorite generated the two most popular Facebook posts of all the candidates, as well as the second and third most popular posts on Instagram, according to an analysis by CrowdTangle, a social media startup. A Fox News Facebook post featuring Carson also became the biggest news media post on the site related to the candidates Thursday night, the analysis found.Read More"
Ben Carson,R,p,"August 11, 2015","Press Release - 2016 Candidate Ben Carson on Abortion, Social Media Surge (CBS News)","A new Reuters poll shows Donald Trump is still far ahead in the Republican race. He leads Jeb Bush by 12 points. Sen. Marco Rubio, Gov. Mike Huckabee and Dr. Ben Carson are tied for third. Carson is gaining ground after a strong performance in Thursday's debate. He joins ""CBS This Morning"" from Boynton Beach, Florida, to discuss the 2016 race for the White House.View the Video"
Ben Carson,R,p,"August 19, 2015",Press Release - Wow: Ben Carson Just Scored A Huge Win Over Trump In A Way No One Expected (Western Journalism),"Republican presidential candidate Ben Carson topped rival Donald Trump Tuesday as his appearance before a Phoenix, AZ, crowd was more than double the size of the crowd Trump drew in the area last month. Carson's event, initially scheduled for a venue seating 2,300 people, drew about 12,000 people.Carson, second in the most recent poll to Trump after being a virtual unknown a few weeks ago, joked with the Phoenix crowd about how earlier in the year, the political class had all but dismissed him.Read More"
Ben Carson,R,p,"August 31, 2015",Press Release - Poll: Carson Tied for Lead in Iowa,"The Monmouth University Poll of likely Iowa Republican caucus goers finds Ben Carson and Donald Trump tied for the top spot. This marks the first time since July 26 that a poll in any of the first four nominating states has not shown Trump with a nominal lead. Not surprisingly, given the top two contenders in the poll, most Iowa Republicans prefer someone without a traditional political pedigree. (Monmouth University Poll)View the Poll (pdf)"
Ben Carson,R,p,"September 5, 2015",Press Release - Why Ben Carson is Gaining Ground in the Republican Primary Race (NY Daily News)," Even Donald Trump hesitates to put down a rival who performed the first successful separation of twins joined at the head.Trump said on ""Morning Joe"" Friday that he's waiting for neurosurgeon Ben Carson to go on the attack.""I'm hoping for Ben to really hit me at some point, because I love to counterpunch,"" he said.Despite Trump's celebrity, the soft-spoken Carson has been steadily gaining momentum, vaulting to a solid second in national polls and pulling into a tie with the blustering billionaire in early-voting Iowa.Read More"
Ben Carson,R,p,"September 6, 2015","Press Release - Non-Confrontational Style, Social Media Aiding Ben Carson's Surge in Polls (USA Today)","When Thomas Bouwsma's wife Patty was pregnant with their sixth child 11 years ago, they had a chance to meet Ben Carson at a community college in Grand Rapids.They were so impressed with his book Gifted Hands  which was required reading for their children during home schooling lessons  that they decided to name their son Carson.""When I got the chance to shake his hand, I patted my wife's belly and said this one is named in your honor,"" said Bouwsma, a truck driver from Grand Rapids.Eleven years later, Bouwsma traveled with Carsonto Detroit to witness his son's namesake announce that he was running for president. Six weeks later, Bouwsma contributed $1,000 to Carson's campaign, his first political contribution.Read More"
Ben Carson,R,p,"September 8, 2015",Press Release - EXCLUSIVE -- Dr. Ben Carson: 'The Ladders of Opportunity Are There' (Breitbart),"Dr. Ben Carson, retired pediatric neurosurgeon and leading 2016 Republican presidential candidate, sat down with Breitbart News for his first interview since returning from a brief vacation from the campaign trail.The GOP presidential debate on August 6th did wonders for Dr. Carson's campaign. One month later, he stands firmly in second place behind billionaire businessman Donald Trump in Iowa and is leading in a number of national polls. This positive reception among America's voters ""doesn't surprise"" Dr. Carson.Read More"
Ben Carson,R,p,"September 9, 2015",Press Release - Ben Carson Could Eclipse Donald Trump at the Front of the GOP Pack (NBC News),"Donald Trump may be the loudest voice in the Republican presidential field, but on his heels is the candidate quietly surging to the front of the pack: Ben Carson.Those spoiling for a fight between the two candidates may be disappointed. Even if Trump attacks, ""we have pledged amongst ourselves to not return fire,"" said Carson's communications director Doug Watts.Read More"
Ben Carson,R,p,"September 11, 2015",Press Release - Grace's Poem,"This morning, I was given a poem by a twelve year old named Grace. I was moved so much that I wanted to share it with you......as our differences were put on display, the world looked on inmorbid disbelief and as the outside agitators began to rise, hope andpeace began to weep.For our differences is what makes us great, that's why America's lightshines so bright throughout the land, for we must shine that lightwithin our hearts, so we can find common ground and understanding.We were all created equal by the hand of God, whether we are black,white or blue, we must find new ways to minimize our differences, solet's tear down the walls of segregation, rebuild and start anew.Just as the ravishing fragrance of an immaculate rose, piercing thehollow air on a dark and rainy day, let us stand as the beautifulcolors of Ferguson, declaring to the rest of the world, We know TheWay!!!"
Ben Carson,R,p,"September 14, 2015",Press Release - Ben Carson: Veterans Health Care Needs Bold Reform - I Know From Inside (USA Today),"A few days before Labor Day, as Americans prepared for the end of summer, we learned that some 300,000 U.S. veterans might have died while waiting for health care at the U.S. Department of Veterans Affairs. Yet due to ""generally unreliable"" VA data and ineffective systems, even this critical statistic could not be confirmed.These disturbing findings, revealed in a report by the agency's inspector general, confirm the urgency for VA reform. When it comes to veterans care, Americans are rightfully outraged, and can no longer be content with business as usual: We must seek  and our veterans deserve  real improvements that are bold and long-lasting.Read More"
Ben Carson,R,p,"September 15, 2015",Press Release - The Hope and Change America Needs (IJ Review),"Far too often in today's America, human life is devalued and violence is glorified.Recently, Monica Foy, a student at Sam Houston State University, pondered in a tweet why so many people cared about the murder of Deputy Darren Goforth of Harris County, Texas. Goforth was killed as he pumped gasoline into his cruiser. Instead of feeling sympathy for the callous murder of a father of two young children, Foy noted the Deputy had ""creepy perv eyes.""Read More"
Ben Carson,R,p,"September 15, 2015","Press Release - Today in Politics: In New Poll, Ben Carson Pulls Up Alongside an Idling Donald Trump (NY Times)","Good Tuesday morning. The day before the second Republican debate, campaigns are honing their strategies, Twitter is looking at donations, and polls are rearranging the numbers and the leader board. As big names fall, and Donald J. Trump sees only a modest gain, Ben Carson no longer has to look ahead to see who is leading in polls: He can just look to his side.Read More"
Ben Carson,R,p,"September 16, 2015",Press Release - NH Poll: Ben Within 4 Points of Donald Trump (CNN),"Ben Carson is closing in on Donald Trump in New Hampshire, according to a new poll out Wednesday, just hours before the candidates will face off against each other in the second Republican primary debate.Read More"
Ben Carson,R,p,"September 18, 2015",Press Release - Poll: Carson Edges Trump as Most Likely to win GOP Nomination (Washington Examiner),A post-debate poll finds that surgeon Ben Carson has leapfrogged over businessman Donald Trump as the candidate most Republican voters believe will win the GOP nomination.Rasmussen Reports said that 59 percent of likely Republican voters believe Carson will end up on top after the primary and caucus season is over next year.Read more
Ben Carson,R,p,"September 19, 2015",Press Release - Excitement High Among Republicans for Ben Carson's Visit to Jackson (MLive.com),"Area republicans were thrilled when news of Republican Presidential candidate Ben Carson's upcoming rally at Spring Arbor University was announced Friday, Sept. 18.Read More"
Ben Carson,R,p,"September 28, 2015",Press Release - Petty Meets Presidential Candidate Carson at Victory Junction (Fox Sports),"Presidential candidate Dr. Ben Carson met up with NASCAR's king on Monday. While campaigning in North Carolina, Carson made a stop by Victory Junction and was greeted by ""The King"" Richard Petty. Carson even let Petty get behind the wheel of his campaign bus. According to a FOX News poll, Carson's ratings have recently climbed to new high. They may be about to get a little higher with fans of ""The King"" as well. Read More"
Ben Carson,R,p,"October 2, 2015",Press Release - Dr. Ben Carson Announces National Medical Coalition,"Alexandria, Va. - October 2, 2015 - On Friday, Dr. Ben Carson, retired neurosurgeon and 2016 presidential candidate, announced the doctors and medical professionals who will lead his national medical coalition. Members of the coalition include authors, lecturers and policy experts whose respective medical specialties range from dentistry to anesthesiology to ophthalmology. These individuals will offer their expertise and counsel to the Carson campaign and help spread Dr. Carson's message of liberty, simplicity and personal responsibility for health care reform.""I'm thrilled and grateful that these distinguished professionals have agreed to join me to give voice to We the People,"" said Dr. Carson. ""Together, we will craft real solutions to the grave healthcare challenges confronting Americans."" ""I'm honored to join Dr. Carson's campaign,"" said. Dr. Alma Golden of Texas. ""I look forward to working with him to offer proposals for enhancing choice and lowering costs in the marketplace for medical care.""""I have long admired Dr. Carson for his distinguished medical career,"" said Dr. Jennifer Stanislaus of South Carolina, ""but I respect his strong values and commitment to holding Washington accountable to the voters. We need his leadership to repeal and replace Obamacare, and I'm excited to participate in the effort to restore the doctor-patient relationship and help end the distortions created by vast government intrusions into our healthcare system.""""Dr. Carson's message is one that puts the voters first."" Said Dr. Rosemary Fernandez-Stein of North Carolina. ""I look forward to reaching out to Americans and fellow medical professionals to hear their concerns and explain Dr. Carson's solutions.""""It is great to be a member of this group of dedicated Americans,"" Dr. Christina Taylor of Iowa said. ""Dr. Carson's campaign has inspired so many of us in Iowa and across the country. I know he can heal, inspire and revive America, and I'm pleased to join his effort to bring sanity back to our health care system.""Dr. Carson will hold a press conference about this announcement today in Iowa. The list of doctors and medicals who are part of his national coalition is available below.Dr. Ben Carson's National Medical CoalitionJane Anderson, MD - CAKarl Anderson, MD - CASteven Boyce, MD - NCDonald Carmichael, MD - ALMerlynn Carson, MD - MDRosemary Fernandez-Stein, MD - NCGerard Gianoli, MD - LAAlma Golden, MD - TXKris Held, MD - TXRobert Henderson, Pharmacist - MD Jeff Hook, MD - SCJane Hughes, MD - TXTim Jordan, MD - NCChris Leggett, MD - GAJane Orient, MD - AZDee Parsons, Nurse - NCWilliam Parsons, MD - NCEvan Reasor, MD - CAJuliana Reasor, Nurse - CAEzra Riber, MD - SCJohn Rosemond, Psychologist - NCRobert Sewell, MD - TXCarrie Shapiro, Patient Advocate - MDKevin Speight, MD - NCJennifer Stanislaus, MD - SCDave Stein, MD - NCMichael Strickland, MD - OHChristina Taylor, MD - IAClark Warden, MD - LACraig Wax, DO - NJJohn R. Whiffen, MD - CAKumar Yogesh, MD - TN"
Ben Carson,R,p,"October 2, 2015",Press Release - Ben Carson Shatters Records with $20M Raised for Campaign (NY POST),"ALEXANDRIA, Va.  Political newcomer Ben Carson raised more than $20 million in the past three months to fuel his bid for the Republican presidential nomination, his campaign said Wednesday, a haul of campaign cash that shatters records and sets a new bar for his GOP rivals.As other campaigns scrambled to bring in final donations before the end of the fundraising period at midnight, Carson's senior team celebrated its massive haul at its suburban Washington campaign headquarters.Two dozen staffers shared a red, white and blue chocolate cake topped with frosted numbers ""$31,000,000""  the total amount the retired neurosurgeon's campaign has raised since he launched his White House bid in May.Read More"
Ben Carson,R,p,"October 2, 2015",Press Release - Why Ben Carson Is Running for President (TIME),"God gets the credit for all the things I do,"" Ben Carson said, sipping lemonade and picking at a salad. ""But he also gets the blame. My job is to do the best that I can do.""TIME sat down with Carson in Nantucket at the end of September for a wide-ranging interview that provided a window into his deep faith, the challenges he faced as a celebrated pediatric neurosurgeon and how he sees the road ahead as he surges to the top of the GOP field.Read More"
Ben Carson,R,p,"October 6, 2015",Press Release - Poll Shows Trump Drop in Iowa (The Hill),"The fiscally conservative group Club for Growth's super-PAC, which has been openly warring with Donald Trump, released a new poll on Tuesday showing the GOP front-runner falling to second place in Iowa.The poll found Ben Carson in first place with 21 percent support, followed by Trump at 16 percent, Sen. Marco Rubio (R-Fla.) at 11 percent and Jeb Bush and Carly Fiorina with 10 percent each.Read More"
Ben Carson,R,p,"October 7, 2015","Press Release - Poll: Carson Beats Clinton in Key Swing States of PA, OH (Daily News)"," Outsiders are totally in across two key swing states, a new poll shows.Ben Carson would beat Hillary Clinton in a hypothetical general election matchup in Ohio and Pennsylvania, a Quinnipiac University poll released Wednesday found.In Ohio, the surging retired neurosurgeon would beat Clinton 49% to 40%, the poll showed, while, in Pennsylvania, he would beat the former secretary of state by the same 49% to 40% margin.Since 1960, no President has won the general election without winning two of the three swing states of Ohio, Pennsylvania and Florida.Read More"
Ben Carson,R,p,"October 12, 2015",Press Release - Ben Carson's Response to PC Outrage Is Smarter than Trump's (National Review),"For the fourth time this week, Ben Carson finds himself embroiled in controversy. This time, he's in trouble with the Left for declaring that, ""the likelihood of Hitler being able to accomplish his goals would have been greatly diminished if the people had been armed."" Before that, he caught flack for saying that people should rush mass shooters, that the loss of constitutional liberties is ""more devastating"" than a body with bullet wounds, and that not ""every lifestyle is exactly of the same value.""The list could go on  Carson has been touching off such online tempests for months.Each time, the pattern is the same: Carson expresses his opinion  typically grounded in common sense and widely shared by the American people  the media declares that some people are ""offended,"" and he doubles down, restating his position again and again in the same calm, even tone.Read More"
Ben Carson,R,p,"October 26, 2015","Press Release - Ben Carson: I'd 'Relish' General Election Matchup with Hillary, the 'Poster Child' of Dishonesty (Breitbart)","Dr. Ben Carson would ""relish"" the opportunity to take on Hillary Clintonwhom he dubbed the ""poster child"" of dishonestyin a general election.On Breitbart News Sunday on Sirius XM Patriot channel 125, Carson, who is now the frontrunner in Iowa, told host and Breitbart News Executive Chairman Stephen K. Bannon that a contest versus Clinton would be the ""most clear-cut election in history.""Read More"
Ben Carson,R,p,"October 27, 2015",Press Release - Why Ben Carson Can Win (National Review),"I've written nary a word about Ben Carson. That changes today, because underneath the quiet, soft-spoken image is a man with a plan, and that plan is working.Dr. Ben Carson is doing something no one has done in decades, combine a values-laden conservative message with a soft-spoken, humble persona. Others who have sought Reagan's mantle have emulated elements of the Gipper's approach, but none have spoken the language of freedom and the morality of the Bible with such eloquence and calm until now.Read More"
Ben Carson,R,p,"November 3, 2015",Press Release - Ben Carson Leads Donald Trump in New NBC Poll (NY Times),"For the second time in a week, Ben Carson took the lead in a national poll, drawing 29 percent support in an NBC/Wall Street Journal survey released on Monday evening and eclipsing Donald J. Trump, who had 23 percent.It is the highest any Republican candidate has reached in that survey and bolsters a New York Times poll last week that showed Mr. Carson, a retired neurosurgeon, passing Mr. Trump, who had led state and national polls for months.Read More"
Ben Carson,R,p,"November 5, 2015",Press Release - Carson Best-Liked of All Presidential Candidates (Gallup),"Political novice Ben Carson retains his formidable edge in popularity over his Republican presidential rivals, with a net favorable score of +59 among Republicans nationwide. But Carson is popular not only with Republicans, he also has a net favorable score of +21 among national adults -- the highest of any candidate from either party.Read More"
Ben Carson,R,p,"November 9, 2015",Press Release - Ben Carson Isn't Backing Down (Conservative Review),"Ben Carson has a message for the liberal media: I'm not backing down.In an interview with Mark Levin Friday, Carson responded to a recent hit piece by Politico, saying he expected such character-assassination tactics from the Left, but he won't let them deter him from his goal of becoming America's next president.Read More"
Ben Carson,R,p,"November 9, 2015","Press Release - Sorry, Media, You Won't Destroy Ben Carson (National Review)","Let's begin with two propositions: There is a difference between an admirable man and a perfect man, and there is a difference between ""vetting"" and viciousness. The collective goal of the liberal media is now clear  to take one of America's most admired and brilliant men and somehow transform him into a dishonest, stupid extremist. The vetting of Ben Carson has become vicious, and to what end? An admirable man has been exposed as imperfect.Read More"
Ben Carson,R,p,"November 11, 2015",Press Release - View Ben Carson's Closing Statements at the GOP Debate,"Here are Ben's final words at the FOX Business Republican Presidential Debate on Nov. 10, 2015."
Ben Carson,R,p,"November 17, 2015","Press Release - Big Ben: Carson Takes Lead from Trump, Tops with Hispanics, White Evangelicals (Washington Examiner)","Republican presidential candidate Ben Carson has vaulted into the lead in the GOP primary race, backed by Hispanics and white evangelical voters according to a huge new poll of 2,700 people.The new American Values Survey finds Carson on top of the race with 27 percent followed by Donald Trump at 20 percent, and Sen. Ted Cruz at 10 percent. The poll revealed a one-month reversal between Carson and Trump.Read More"
Ben Carson,R,p,"November 18, 2015","Press Release - Dr. Ben Carson Files for Republican Presidential Ballots in Arizona, Florida, Michigan and Texas","Alexandria, Va. - November 18, 2015 - Dr. Ben Carson, retired neurosurgeon and GOP presidential candidate, has filed to be on the Republican ballots in four states: Arizona, Florida, Michigan and Texas.Last Thursday, Dr. Ben Carson qualified for the Michigan primary to be held on March 8, 2016, gaining recognition from Secretary of State Ruth Johnson as a presidential candidate who is ""generally advocated by the national news media.""On Friday, prior to speaking at the Republican Party of Florida's Sunshine Summit, Dr. Carson submitted the necessary paperwork for the state's primary on March 15, 2016.On Saturday, the Carson campaign filed for the ballot of the Texas primary to be held on March 1, 2016, and submitted the requisite $5,000 filing fee to the state party. The campaign raised $15,670, three times the filing fee, directly from Texas citizens over a 48-hour period.Later on Saturday, Dr. Carson stopped by the Arizona State Capitol and submitted the official paperwork for Arizona's March 22 primary ballot directly to Secretary of State Michele Reagan.""I am humbled by the support citizens in Arizona, Florida, Michigan and Texas have shown me,"" said Dr. Carson. ""I am thrilled to have qualified for the primary ballots of these four states,"" added Dr. Carson. ""I look forward to working with their citizens to provide solutions to the challenges our country faces.""""I am also grateful to all the Texans who have provided time and resources to help me get on their state's GOP ballot,"" added Dr. Carson.Arizona, Florida, Michigan and Texas will send 58, 99, 59 and 155 Delegates, respectively, to the Republican National Convention to be held in Cleveland, Ohio, July 18 to 21, 2016.In a recent American Values Survey, Dr. Carson leads the GOP race with 27 percent support among likely primary voters. The same poll also concluded that Dr. Carson is the most favored presidential candidate among Hispanics and white evangelical voters."
Ben Carson,R,p,"November 18, 2015",Press Release - Ben Carson: The U.S. Must Not Accept Any Syrian Refugees (Time),"The carnage in Paris last Friday reminded us all of the evil of Islamic extremism. President Barack Obama has promised to ""bring these terrorists to justice."" Yet his administration appears altogether oblivious to the threat posed by an influx of refugees from war-torn Syria into the U.S. homeland. Furthermore, in the war against Islamic extremism, the President cannot even bring himself to confront the enemy by its name.Read More"
